ca_argonianpracticerange_desc;Одна из причин успеха аргонианских партизан - правильное использование в нужный момент и в нужном месте разрушительных заклинаний. Круг обрядов является для чародеев-аргониан местом, где они могут практиковать свое магическое ремесло совместно с обычными лучниками, прикрывающими спины магов.;;;;;;;;;;;;;x;
ca_argonianspeardrillyard_0;Полигон аргонианских копейщиков;;;;;;;;;;;;;x;
ca_argonianspeardrillyard_1;Полигон аргонианских копейщиков;;;;;;;;;;;;;x;
ca_argonianspeardrillyard_2;Полигон аргонианских копейщиков;;;;;;;;;;;;;x;
ca_argonianspeardrillyard_desc;В аргонианских армиях копейщики всегда выступают в качестве первой линии обороны против вражеской конницы. На этом двору копейщики тратят все свободное время на изнурительные тренировки.;;;;;;;;;;;;;x;
ca_argonianwarquarters_0;Казармы аргонианских воинов;;;;;;;;;;;;;x;
ca_argonianwarquarters_1;Казармы аргонианских воинов;;;;;;;;;;;;;x;
ca_argonianwarquarters_2;Казармы аргонианских воинов;;;;;;;;;;;;;x;
ca_argonianwarquarters_3;Казармы аргонианских воинов;;;;;;;;;;;;;x;
ca_argonianwarquarters_4;Казармы аргонианских воинов;;;;;;;;;;;;;x;
ca_argonianwarquarters_desc;Аргонианцы всегда предпочитали легкое вооружение тяжелому - иначе в болотах Чернотопья не выжить. Эти казармы являются домом для многих легких пехотинцев и лучников.;;;;;;;;;;;;;x;
ca_armor_smith_0;Малая кузница;;;;;;;;;;;;;x;
ca_armor_smith_0_desc;Небольшой оружейный магазин способен предоставить достаточно брони и оружия крупной группе авантюристов или нескольким отрядам вашей армии.;;;;;;;;;;;;;x;
ca_armor_smith_1;Средняя кузница;;;;;;;;;;;;;x;
ca_armor_smith_1_desc;Этот оружейный магазин достаточно большой, а посему без проблем обеспечивает ваш замок и тамошний гарнизон броней и оружием. ;;;;;;;;;;;;;x;
ca_armor_smith_2;Большая кузница;;;;;;;;;;;;;x;
ca_armor_smith_2_desc;Более десятка мастеров работают в цеху чуть ли не круглосуточно, зато их продукции хватит на вполне себе малую армию. ;;;;;;;;;;;;;x;
ca_armor_smith_3;Кузница мастера;;;;;;;;;;;;;x;
ca_armor_smith_3_desc;Здесь работает мастер-кузнец, клиентами которого становятся только элитные солдаты и офицеры. Помимо основной работы, он неустанно занимается развитием своего ремесла, разыскивая новые способы для улучшения качества брони и оружия. ;;;;;;;;;;;;;x;
ca_ayleidguardianbarracks_0;Казармы айлейдских стражей;;;;;;;;;;;;;x;
ca_ayleidguardianbarracks_1;Казармы айлейдских стражей;;;;;;;;;;;;;x;
ca_ayleidguardianbarracks_2;Казармы айлейдских стражей;;;;;;;;;;;;;x;
ca_ayleidguardianbarracks_3;Казармы айлейдских стражей;;;;;;;;;;;;;x;
ca_ayleidguardianbarracks_desc;С момента декаданса айлейдов, последние постепенно отказались от тяжелых воинов в пользу более легковооруженных солдат, магов и лучников. Эти казармы - дом и место тренировки для айлейдских лучников и чародеев. ;;;;;;;;;;;;;x;
ca_ayleidmeteorforge_0;Метеоритное стекло и ковка железа;;;;;;;;;;;;;x;
ca_ayleidmeteorforge_1;Метеоритное стекло и ковка железа;;;;;;;;;;;;;x;
ca_ayleidmeteorforge_desc;Сплав метеоритного стекла и железа позволяют айлейдам создавать доспехи и оружие, наделенные магическими эффектами, а так же различные артефакты, в том числе и велкиндские камни. И хотя данный способ требует много усилий и затрат, отдача в боевом плане будет не меньшей. ;;;;;;;;;;;;;x;
ca_barracks_0;Казармы айлейдских стражей;;;;;;;;;;;;;x;
ca_barracks_0_desc;Место, где живут ваши солдаты в мирное время.;;;;;;;;;;;;;x;
ca_barracks_1;Расширенные казармы;;;;;;;;;;;;;x;
ca_barracks_1_desc;В расширенных казармах можно разместить ещё больше верных вам солдат, готовых отдать свою жизнь за сюзерена и отчизну.;;;;;;;;;;;;;x;
ca_bath_0;Ванные комнаты;;;;;;;;;;;;;x;
ca_bath_0_desc;Ванные комнаты в вашем замке нужны для содержания двора и прислуги в чистоте и порядке. ;;;;;;;;;;;;;x;
ca_bath_1;Малые бани;;;;;;;;;;;;;x;
ca_bath_1_desc;Маленькая общественная баня, где собираются люди для мытья и общения.;;;;;;;;;;;;;x;
ca_bath_2;Средние бани;;;;;;;;;;;;;x;
ca_bath_2_desc;Небольшая общественная баня, где собираются люди для мытья и общения.;;;;;;;;;;;;;x;
ca_bath_3;Большие бани;;;;;;;;;;;;;x;
ca_bath_3_desc;Большая общественная баня, где собираются люди для мытья и общения.;;;;;;;;;;;;;x;
ca_bath_4;Банный комплекс;;;;;;;;;;;;;x;
ca_bath_4_desc;Банный комплекс - это не только большие купальни, но ещё и сауны, комнаты для массажа и иных расслабляющих процедур.;;;;;;;;;;;;;x;
ca_bosmerfletcher_0;Босмерская мастерская луков;;;;;;;;;;;;;x;
ca_bosmerfletcher_1;Босмерская мастерская луков;;;;;;;;;;;;;x;
ca_bosmerfletcher_desc;В соответствии с Зеленым Пактом, традиционные стрелы босмеров делаются не из дуба, а из слоновой кости. Ремесленники этой мастерской производят огромное количество стрел и луков по древним методам босмерских мастеров, поставляя хорошее вооружение местных лучникам.;;;;;;;;;;;;;x;
ca_bosmergreenspeakers_0;Зеленые говорящие хижины;;;;;;;;;;;;;x;
ca_bosmergreenspeakers_1;Зеленые говорящие хижины;;;;;;;;;;;;;x;
ca_bosmergreenspeakers_desc;Скромные саженцы вырастают в массивные растения, вокруг которых и строят свои поселения босмеры. Живущие в этих хижинах босмеры могут применить свои знания для укрепления поселения с помощью листвы и иных растений, окружающих их дома в мирное время. В военное же они могут применить свое магическое ремесло и на поле боя. ;;;;;;;;;;;;;x;
ca_bosmerspearquarters_0;Казармы босмерских копейщиков;;;;;;;;;;;;;x;
ca_bosmerspearquarters_1;Казармы босмерских копейщиков;;;;;;;;;;;;;x;
ca_bosmerspearquarters_2;Казармы босмерских копейщиков;;;;;;;;;;;;;x;
ca_bosmerspearquarters_3;Казармы босмерских копейщиков;;;;;;;;;;;;;x;
ca_bosmerspearquarters_desc;Копье - одно из самых популярных видов оружия в Валенвуде. Его легко изготовить и починить, оно весьма эффективно против множества врагов, в особенности против конницы, хотя последнюю редко видят в лесных зарослях Валенвуда. Босмерские копейщики быстры и сильны, пригодны как и для массивной атаки, так и для прикрытия дружеских отрядов.;;;;;;;;;;;;;x;
ca_bosmerjaqspursquarters_0;Помещения джексперов;;;;;;;;;;;;;x;
ca_bosmerjaqspursquarters_1;Помещения джексперов;;;;;;;;;;;;;x;
ca_bosmerjaqspursquarters_2;Помещения джексперов;;;;;;;;;;;;;x;
ca_bosmerjaqspursquarters_3;Помещения джексперов;;;;;;;;;;;;;x;
ca_bosmerjaqspursquarters_4;Помещения джексперов;;;;;;;;;;;;;x;
ca_bosmerjaqspursquarters_desc;Джекспер - звание в охотничьих патрулях босмеров, получить которое могут только опытные и сильные охотники. Джексперы выполняют роль стрелков на дальние расстояния.;;;;;;;;;;;;;x;
ca_bosmerscoutbarracks_0;Казармы босмерских разведчиков;;;;;;;;;;;;;x;
ca_bosmerscoutbarracks_1;Казармы босмерских разведчиков;;;;;;;;;;;;;x;
ca_bosmerscoutbarracks_2;Казармы босмерских разведчиков;;;;;;;;;;;;;x;
ca_bosmerscoutbarracks_desc;Не все воины босмеров тренируются, чтобы стать лучниками. Многие из них используют обычные мечи, кинжалы и иное оружие, которым можно было бы эффективно управляться в условиях лесного Валенвуда. В этих казармах проживают босмерские разведчики, известные своими навыками на весь Тамриэль. ;;;;;;;;;;;;;x;
ca_bretoninfantryquarters_0;Казармы бретонских магов;;;;;;;;;;;;;x;
ca_bretoninfantryquarters_1;Казармы бретонских магов;;;;;;;;;;;;;x;
ca_bretoninfantryquarters_2;Казармы бретонских магов;;;;;;;;;;;;;x;
ca_bretoninfantryquarters_3;Казармы бретонских магов;;;;;;;;;;;;;x;
ca_bretoninfantryquarters_4;Казармы бретонских магов;;;;;;;;;;;;;x;
ca_bretoninfantryquarters_5;Казармы бретонских магов;;;;;;;;;;;;;x;
ca_bretoninfantryquarters_desc;Любой уважающий себя бретонский лорд или бретонская леди поддержит любые начинания местных магов в оттачивании их таланта и проведении магических исследований. В этих домах живут чародеи, без чьей помощи нельзя обойтесь на поле боя.;;;;;;;;;;;;;x;
ca_bretoncavalry0;Бретонские стойла;;;;;;;;;;;;;x;
ca_bretoncavalry1;Большие бретонские стойла;;;;;;;;;;;;;x;
ca_bretoncavalry2;Лагерь бретонских рыцарей;;;;;;;;;;;;;x;
ca_bretoncavalry3;Казармы бретонских рыцарей;;;;;;;;;;;;;x;
ca_bretoncavalry0_desc;Бретонское искусство войны уделяет большое внимание использованию как магии, так и рыцарей, местная бретонская знать составляют большую часть последних.;;;;;;;;;;;;;x;
ca_bridge_0;Мост у ворот;;;;;;;;;;;;;x;
ca_bridge_0_desc;Мост, как правило, сопровождается рвом, серьезно мешающим врагу проникнуть в замок. ;;;;;;;;;;;;;x;
ca_bridge_1;Подъемный мост;;;;;;;;;;;;;x;
ca_bridge_1_desc;Подъемный мост может быть поднят в случае осады, чтобы не позволить противнику добраться до ворот.;;;;;;;;;;;;;x;
ca_collegeofwinterhold;Коллегия Винтерхолда;;;;;;;;;;;;;x;
ca_collegeofwinterhold_d;Коллегия Винтерхолда - школа магии в городе Винтерхолд. Компус коллегии большой и напоминает настоящую крепость. Здания разделенны центральным внутренним двором и различными переходами. По специфике своей Коллегия похожа на остальные гильдии магов Тамриэля, за исключением того, что это учреждение полностью самостоятельно. ;;;;;;;;;;;;;x;
ca_colovianbarding_0;Бронированные конюшни;;;;;;;;;;;;;x;
ca_colovianbarding_1;Бронированные конюшни;;;;;;;;;;;;;x;
ca_colovianbarding_desc;Рыцарь на голой лошади уязвим в битве, даже если на нем сидит груда доспехов. Поэтому некоторые специалисты, как в этой конюшне, делают специальную броню для лошадей, что поможет и им, и их наездникам в бою. ;;;;;;;;;;;;;x;
ca_colovianknightstables_0;Конюшни коловианских рыцарей;;;;;;;;;;;;;x;
ca_colovianknightstables_1;Конюшни коловианских рыцарей;;;;;;;;;;;;;x;
ca_colovianknightstables_2;Конюшни коловианских рыцарей;;;;;;;;;;;;;x;
ca_colovianknightstables_desc;Благородные воины Коловии уделают невероятно много своего времени и внимания верховой езде, и, соответственно, тратят на это громадные суммы. Эти конюшни отлично подходят для содержания множества скакунов, в том числе и рыцарских. ;;;;;;;;;;;;;x;
ca_colovianpaddock_0;Коловианские конюшни;;;;;;;;;;;;;x;
ca_colovianpaddock_1;Коловианские конюшни;;;;;;;;;;;;;x;
ca_colovianpaddock_2;Коловианские конюшни;;;;;;;;;;;;;x;
ca_colovianpaddock_desc;Команда местных заводчиков гарантирует, что все лошади в конюшне здоровы и находятся в прекрасной боевой форме, пусть условия их содержания не всегда хороши. ;;;;;;;;;;;;;x;
ca_colovianquartriders_0;Помещения коловианских всадников;;;;;;;;;;;;;x;
ca_colovianquartriders_1;Помещения коловианских всадников;;;;;;;;;;;;;x;
ca_colovianquartriders_2;Помещения коловианских всадников;;;;;;;;;;;;;x;
ca_colovianquartriders_3;Помещения коловианских всадников;;;;;;;;;;;;;x;
ca_colovianquartriders_4;Помещения коловианских всадников;;;;;;;;;;;;;x;
ca_colovianquartriders_desc;Коловианцы ныне являются одними из лучших всадников во всем Тамриэля - из-за распологающегося равнинного рельефа и всей их длительной истории, связанной с коннными набегами и стычками. Этот комплекс домов является местом отдыха для благородных всадников Коловии и их мощных скакунов.;;;;;;;;;;;;;x;
ca_colovianridingschool_0;Коловианская школа верховой езды;;;;;;;;;;;;;x;
ca_colovianridingschool_1;Коловианская школа верховой езды;;;;;;;;;;;;;x;
ca_colovianridingschool_desc;Среди коловианцев верховая езда стала чуть ли не образом жизни на всех уровнях общества. Здесь трудятся несколько старых рыцарей, по тем или иным причинам отошедшим от своего военного ремесла. И они же передают свои знания и свой жизненный опыт новому и молодому поколению. ;;;;;;;;;;;;;x;
ca_tower_crystal_like_law;Кристальная Башня;;;;;;;;;;;;;x;
ca_tower_crystal_like_law_desc;Кристальная Башня - это магическое сооружение, расположенние на островах Саммерсет, которое считалось основным хранилищем магических знаний до строительства Университета Таинств.;;;;;;;;;;;;;x;
ca_curtain_0;Частокол;;;;;;;;;;;;;x;
ca_curtain_0_desc;Частокол - это препятствие или стена из ряда обычных столбов высотой в несколько метров.;;;;;;;;;;;;;x;
ca_curtain_1;Каменный палисад;;;;;;;;;;;;;x;
ca_curtain_1_desc;Палисад - это препятствие или стена из ряда обычных столбов высотой в несколько метров. Материалом этого палисада служит камень.;;;;;;;;;;;;;x;
ca_tower_ada_mantia;Адамантиевая Башня;;;;;;;;;;;;;x;
ca_tower_ada_mantia_desc;Башня Диренни, так же известная как Адамантиевая Башня, Ада-Мантия, или Ур Башня, считается самым старым зданием в Тамриэле, если не во всем Нирне. Как полагают, она была построена Аэдра вскоре после создания Мундуса. Башня расположена на острове Балфиера и ныне известна как Башня Диренни в честь клана Диренни, альтмеры которого могут похвастаться множеством известных своих представителей, оставивших свое имя в истории.;;;;;;;;;;;;;x;
ca_dock_0;Малые доки;;;;;;;;;;;;;x;
ca_dock_0_desc;Малые доки для стоянки кораблей.;;;;;;;;;;;;;x;
ca_dock_1;Корабельный плотник;;;;;;;;;;;;;x;
ca_dock_1_desc;Корабельный плотник занимается конструированием и строительством кораблей.;;;;;;;;;;;;;x;
ca_dock_2;Средние доки;;;;;;;;;;;;;x;
ca_dock_2_desc;Местные доки были расшриены, и теперь здесь может разместиться вполне себе небольшая флотилия. ;;;;;;;;;;;;;x;
ca_dock_3;Верфь;;;;;;;;;;;;;x;
ca_dock_3_desc;Верфь устроена таким образом, чтобы разместить как можно больше кораблей в ограниченном пространстве. ;;;;;;;;;;;;;x;
ca_dock_4;Большие доки;;;;;;;;;;;;;x;
ca_dock_4_desc;Доки были расширены ещё сильнее, и теперь здесь находится флот по справедливости названный большим. ;;;;;;;;;;;;;x;
ca_dunmerinfquarters_0;Казармы воинов Велоти;;;;;;;;;;;;;x;
ca_dunmerinfquarters_1;Казармы воинов Велоти;;;;;;;;;;;;;x;
ca_dunmerinfquarters_2;Казармы воинов Велоти;;;;;;;;;;;;;x;
ca_dunmerinfquarters_3;Казармы воинов Велоти;;;;;;;;;;;;;x;
ca_dunmerinfquarters_4;Казармы воинов Велоти;;;;;;;;;;;;;x;
ca_dunmerinfquarters_5;Казармы воинов Велоти;;;;;;;;;;;;;x;
ca_dunmerinfquarters_desc;Четыре боевые дисциплины, традиционные для военной культуры Велоти, - меч, копье, лук и магия. В этих чертогах располагаются бойцы всех четырех видов, хорошо оснащенные и обученные путями их предков. ;;;;;;;;;;;;;x;
ca_dwemeranimonculory_0;Аниматория;;;;;;;;;;;;;x;
ca_dwemeranimonculory_1;Аниматория;;;;;;;;;;;;;x;
ca_dwemeranimonculory_2;Аниматория;;;;;;;;;;;;;x;
ca_dwemeranimonculory_desc;Аниматория - это автоматизированная мануфактура, производящая механизмы для двемерских армий. На этом объекте можно штамповать огромное количество боевых машин, пригодных в бою.;;;;;;;;;;;;;x;
ca_dwemerballistastorage_0;Хранилище двемерских баллист;;;;;;;;;;;;;x;
ca_dwemerballistastorage_desc;Баллисты неповоротливы и бесполезны на близких расстояних, но их настоящий потенциал раскрывается на больших дистанциях, где они превращаются в орудия смерти. На этом дворе хранят подобные механизмы. ;;;;;;;;;;;;;x;
ca_dwemerdefensivetraps_0;Двемерские ловушки;;;;;;;;;;;;;x;
ca_dwemerdefensivetraps_1;Двемерские ловушки;;;;;;;;;;;;;x;
ca_dwemerdefensivetraps_2;Двемерские ловушки;;;;;;;;;;;;;x;
ca_dwemerdefensivetraps_desc;Опасные ловушки, распашные ворота, вращающиеся лезвия и другие кошмарные механизмы готовы встретить любого авантюриста или захватчика, кто осмелится проникнуть в туннели замка. Эти ловушки сделают осады врага намного более болезненными для его сил. ;;;;;;;;;;;;;x;
ca_dwemermagequarters_0;Казармы двемерских магов;;;;;;;;;;;;;x;
ca_dwemermagequarters_1;Казармы двемерских магов;;;;;;;;;;;;;x;
ca_dwemermagequarters_2;Казармы двемерских магов;;;;;;;;;;;;;x;
ca_dwemermagequarters_desc;Большинство двемеров искусны в магии, и хотя не все обладают талантами Тональных Архитекторов, по сравнению с иными расами Тамриэля многие дверемы знают действительно сильные заклинания. Эти казармы созданы для опытных и могущественных чародеев. ;;;;;;;;;;;;;x;
ca_dwemerspearquarters_0;Казармы двемерских копейщиков;;;;;;;;;;;;;x;
ca_dwemerspearquarters_1;Казармы двемерских копейщиков;;;;;;;;;;;;;x;
ca_dwemerspearquarters_2;Казармы двемерских копейщиков;;;;;;;;;;;;;x;
ca_dwemerspearquarters_3;Казармы двемерских копейщиков;;;;;;;;;;;;;x;
ca_dwemerspearquarters_4;Казармы двемерских копейщиков;;;;;;;;;;;;;x;
ca_dwemerspearquarters_desc;Копье - излюбленное оружие двемерской пехоты. Линия копий в подземных переходах может стать непроходимым препятствием для захватчиков, а на поверхности - отличной защитой от вражеской конницы. В этих казармах проживают копейщики, ежедневно занимающиеся тренировками.;;;;;;;;;;;;;x;
ca_dwemerspherestorage_0;Склад двемерских сфер;;;;;;;;;;;;;x;
ca_dwemerspherestorage_1;Склад двемерских сфер;;;;;;;;;;;;;x;
ca_dwemerspherestorage_desc;Двемерская сфера представляет из себя механизм, предназначенный для боя, невероятно быстрый и с довольно хорошей защитой. На этом дворе хранят эти машины смерти. ;;;;;;;;;;;;;x;
ca_dwemerspiderstorage_0;Склад двемерских пауков;;;;;;;;;;;;;x;
ca_dwemerspiderstorage_1;Склад двемерских пауков;;;;;;;;;;;;;x;
ca_dwemerspiderstorage_desc;Пусть и не столь сильные, как иные механизмы, маленькие и проворные двемерские пауки могут представлять большую угрозу для зазевавшегося противника. На этом дворе хранят эти машины. ;;;;;;;;;;;;;x;
ca_exercise_0;Малый полигон;;;;;;;;;;;;;x;
ca_exercise_0_desc;Уголок для солдат, где они тренируются и поддерживают свою боевую форму.;;;;;;;;;;;;;x;
ca_exercise_1;Небольшой полигон;;;;;;;;;;;;;x;
ca_exercise_1_desc;Средних размеров тренировочная площадь, где солдаты поддерживают себя в добротной походной и боевой форме. ;;;;;;;;;;;;;x;
ca_exercise_2;Большой полигон;;;;;;;;;;;;;x;
ca_exercise_2_desc;Огромных размеров площадь для солдат, где они ежедневно оттачивают свои боевые навыки. ;;;;;;;;;;;;;x;
ca_falmernoblearchers_0;Полигон фалмерских знатных лучников;;;;;;;;;;;;;x;
ca_falmernoblearchers_1;Полигон фалмерских знатных лучников;;;;;;;;;;;;;x;
ca_falmernoblearchers_2;Полигон фалмерских знатных лучников;;;;;;;;;;;;;x;
ca_falmernoblearchers_3;Полигон фалмерских знатных лучников;;;;;;;;;;;;;x;
ca_falmernoblearchers_desc;Стрельба из лука занимает особенное место в культуре фалмеров, что доказывает существование Лука Ауриэля. Большая часть фалмерской знати обучается этому искусству с ранних лет, а опытные стрелки занимают высокое положение в армии. На этом полигоне собираются знатные лучники, обсуждают нынешние темы фалмерского общества, совместно тренируются и участвуют в конкурсах. ;;;;;;;;;;;;;x;
ca_falmernoblespears_0;Полигон фалмерских знатных копейщиков;;;;;;;;;;;;;x;
ca_falmernoblespears_1;Полигон фалмерских знатных копейщиков;;;;;;;;;;;;;x;
ca_falmernoblespears_desc;Фалмеры с давних времен используют копье в качестве одного из их оружий. Стена копий представляет отличное прикрытие для лучников и магов фалмерских армий. На этих полигонах без устали тренируются копейщики, уделяя все свое свободное время оттачиванию боевых навыков. ;;;;;;;;;;;;;x;
ca_falmerparagongates_0;Платформа парагонов;;;;;;;;;;;;;x;
ca_falmerparagongates_1;Платформа парагонов;;;;;;;;;;;;;x;
ca_falmerparagongates_2;Платформа парагонов;;;;;;;;;;;;;x;
ca_falmerparagongates_desc;Платформа парагонов - иновационное изобретение фалмеров, позволяющее человеку или меру мгновенно переместиться из одного место в другое без помощи магии. Используются они и для перемещения войск. ;;;;;;;;;;;;;x;
ca_Farm_0;Малые угодья;;;;;;;;;;;;;x;
ca_Farm_0_desc;Небольшая ферма возле вашего замка.;;;;;;;;;;;;;x;
