#CODE;RUSSIAN;x
REVOKE_TITLE_INTERACTION_1N;Отозвать §Y[ThirdPartyTitle.GetFullName]§! за §R$PRESTIGE$§! очков престижа. §Y[Recipient.GetTitledFirstName]§! ухудшит своё мнение о Вас на §R$OPINION$§!, а других некочевых вассалов на §R$OPINION2$§!.;x
EXILE_IMPRISONED_INTERACTION_LONG_DESC;Изгнание пленника сохраняет ему жизнь, но вынуждает его отречься от своих титулов в пользу наследников, его финансы при этом конфискуются.;x
EXILE_IMPRISONED_INTERACTION_2;Изгнание вассала без законного повода расценивается как акт тирании, чем снижает мнение других вассалов о Вас на §R$OPINION$§!.;x
declare_feud_desc;Вражда с другим кланом позволяет Вам объявить войну за "оспаривание" титула (только если Вы не каган - в этом случае, Вы не в праве объявлять войны или совершать налёты на подчинённые Вам кланы).;x
SETTLE_FEUD_INTERACTION_DESC;Предложить мир и окончание вражды с кланом [Recipient.Clan.GetName]. Это будет стоить нам §R$COST$§!¤.;x
SETTLE_FEUD_INTERACTION_LONG_DESC;Предложить мир и окончание вражды с кланом [Recipient.Clan.GetName], заплатив им существенную сумму денег - кровавых денег...;x
ABSORB_CLAN_INTERACTION_DESC;Поглотить клан §Y[Recipient.Clan.GetName]§! - полезно, если у Вас слишком много кланов.;x
ABSORB_CLAN_INTERACTION_LONG_DESC;Поглощение клана - непопулярная мера, но она может быть необходима, когда кланов слишком много.;;
FORM_BLOOD_OATH_INTERACTION_DESC;Клятва на крови сделает клан §Y[Recipient.Clan.GetName]§! верным союзником, пока оба правителя живы. Тем не менее, кровное братство возможно только с одним из кланов.;x
FORM_BLOOD_OATH_INTERACTION_LONG_DESC;Клятва на крови сделает клан верным союзником, пока оба правителя живы. Тем не менее, кровное братство возможно только с одним из кланов.;x
adopt_faith_desc;Вы можете принять веру клана [Root.Clan.GetName]. [Root.GetReligionFullName] имеет свои преимущества...;x
GOV_PRESTIGE_LAW_CHANGE_DESC;Законы принимаются за счёт престижа, а не голосования;x
LAW_NORMAL_CHANGE_PIETY_COST;$GOV$: для принятия закона требуется $PIETYNAME$ (стоимость: $PIETY$ очков);x
LAW_DE_JURE_CHANGE_PIETY_COST;$GOV$: для принятия закона Короны требуется $PIETYNAME$ (стоимость: $PIETY$ очков);x
LAW_NORMAL_CHANGE_PRESTIGE_COST;$GOV$: принятие закона будет стоить $PRESTIGE$ очков престижа;x
LAW_DE_JURE_CHANGE_PRESTIGE_COST;$GOV$: принятие закона Короны будет стоить $PRESTIGE$ очков престижа;x
NO_TEMPLE_HOLDING;Нет храмовых владений;x
clan_opinion_splitted_blood_brother_clan;Причина раскола клана моего кровного брата;x
clan_opinion_splitted_my_clan;Причина раскола моего клана;x
clan_opinion_attempted_splitted_my_clan;Попытка расколоть мой клан;x
PROVINCE_NOT_UNDER_SIEGE;§Y$PROVINCE$§! НЕ находится в осаде.;x
ABSORB_CLAN_INTERACTION_4;Другие вассальные кланы не станут возражать против поглощения предательского клана.;x
TECHPOINTS_FROM_BUILDINGS;От построек: §Y$AMOUNT$§!\n;x
RULER_HAS_MOVED_CAPITAL_RECENTLY_NOMAD;§Y[GetTitledFirstName]§! не может снова перенести столицу ещё $MONTHS$ месяцев.;x
MANPOWER_BREAKDOWN;Текущие потери людских ресурсов;x
LIEGE_LEVY_DESC_OWNS;§Y$VASSAL$§! всего имеет §Y$NUM$§! войск\n;x
LIEGE_LEVY_DESC_OWNS_DEPLETION;Из-за потерь населения §Y$VASSAL$§! может собрать только §Y$NUM$§! войск\n;x
TRIBAL_VASSAL_CALL_TO_ARMS_BUTTON_NO_WAR;§Y$VASSAL$§! ( §Y$MEN$§! человек );x
ALLIES_POTENTIAL;Потенциальные союзники в войне;x
SUZERAIN_OF;Гегемон, сателлит (данник) которого - §Y$OTHER$§!;x
SET_SPECIAL_TITLE_DESC;§Y$CHARACTER$§! получит титул §Y$TITLE$§!\n;x
REMOVE_SPECIAL_TITLE_DESC;§Y$CHARACTER$§! лишится титула §Y$TITLE$§!\n;x
BOY;юноша;x
employ_soldier;Новый полководец;x
employ_soldier_desc;Найти среди солдат Вашей армии того, кто бы мог командовать войсками.;x
ISNT_COUNTY_CAPITAL;НЕ является столицей округа;x
IS_COUNTY_CAPITAL;Является столицей округа;x
tocharian;Тохарск;x
no_horse_breeder_desc;В степи всегда есть спрос на быстрых и сильных лошадей.;x
TERRAIN_IS;Местность;x
HORDE_RETTYPE_INDIAN;Боевые слоны;x
HORDE_RETTYPE_DESERT;Боевые верблюды;x
HOLYSITE_UNBUILT;Священное место §Y$SITENAME$§! нуждается в храме;x
CALL_ALLY_BLOOD_BROTHERS;\n§YВы - кровные братья, он не сможет нам отказать.§!;x
INTERACTION_CALL_TO_WAR_HAS_VALID_TARGET;Должна быть объявлена подходящая война, на призыв к которой §Y[Recipient.GetTitledFirstName]§! сможет Вам ответить.;x
SUZERAIN_RELATIONSHIP;§Y$SUZERAIN$§! защищает правителя по имени §Y$TRIBUTARY$§!, взимая за это дань.;x
MERC_RIVAL_REASON;\n§Y[GetBestName]§! не станет служить Вам, ибо Вы - соперники.;x
MERC_FRIEND_REASON;\n§Y[GetBestName]§! не станет служить Вам, пока Вы сражаетесь с [GetAbsPossPronoun] другом по имени §Y$CHAR$§!.;x
NOMAD_UNUSED_MANPOWER_MODIFIER;Свободные людские ресурсы;x
CURRENT_POPULATION;Текущее население;x
adopt_tribalism_named;Осесть на земле [Root.GetShortBaseName];x #[Root.GetName]
adopt_republicanism_named;Основать торговую республику [Root.GetShortBaseName];x #[Root.GetName]
adopt_feudalism_named;Принять феодализм и осесть на земле [Root.GetShortBaseName];x #[Root.GetName]
CHRONICLE_NOMAD_FOUNDED_MERCHANT_REPUBLIC;B этот день [From.GetDynName] основал[From.GetEndA] новую торговую республику в своих землях, оставляя кочевую жизнь позади.;x
nomad_adopt_republicanism;Основать торговую республику;x
nomad_adopt_republicanism_named;Основать торговую республику [Root.GetShortBaseName];x #[Root.GetName]
nomad_adopt_republicanism_desc;Я могу оставить кочевую жизнь позади и основать торговую республику.;x
SET_TITLE_NOMAD_EFFECT;§Y$TITLE$§! станет кочевым титулом.\n;x
UNSET_TITLE_NOMAD_EFFECT;§Y$TITLE$§! перестанет быть кочевым титулом.\n;x
GLOBAL_MODIFIER_TRADE_ROUTE_WEALTH;Богатство торгового пути;x
GLOBAL_MODIFIER_TRADE_ROUTE_VALUE;Доход торгового пути;x
GLOBAL_MODIFIER_TRADEVALUE;Торговая ценность торгового пути;x
HAS_COUNTY_CAPITAL;Имеет столицу округа;x
HASNT_COUNTY_CAPITAL;НЕ имеет столицу округа;x
INTER_REALM_LOOTING;Внутренние грабежи;x
INTER_REALM_LOOTING_DESC;Всё награбленное этим войском поступит в личную казну его обладателя, поскольку оно грабит земли собственного государства.;x
is_not_busy_trigger_tooltip;НЕ проводит мероприятий, праздников, путешествий и прочих особых действий\n;x
ISNT_NOMADIC;НЕ кочевой;x
REALM_PROVINCE_STARTS;Любой округ страны;x
NOT_REALM_PROVINCE_STARTS;Ни один округ страны;x
EVTDESC6061;Проснувшись сегодня утром, я замечаю, что чувствую себя намного лучше. Хворь отступила!;x
choose_warhorse_nomad;Выбрать боевого коня;x
choose_warhorse_nomad_desc;Сильный [Root.GetCultureAdj]ий правитель должен иметь сильного коня. Я могу отправится на его поиски осматривать табуны. Это потребует некоторых расходов на снаряжение.;x
nomad_acquires_warhorse_tooltip;Ищет себе коня.;x
nomad_warhorse;Превосходный конь;x
nomad_warhorse_desc;Эт[GetEtaEtot] [GetAgedPerson] выбрал[GetEndA] себе хорошего коня, что дарует [GetHerHim] дополнительный престиж.;x
