#CODE;RUSSIAN;x
ASK_COUNCIL_POSITION_INTERACTION_LETTER;\nПришло время для ответной услуги с Вашей стороны - я хочу пост в совете.;x
ASK_COUNCIL_POSITION_INTERACTION_LETTER_GET;\nДайте мне пост в совете.;x
ASK_COUNCIL_POSITION_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§! воспользова[Actor.GetLasLsya] тем, что §Y[Recipient.GetBestName]§! - [Actor.GetHersHis] должни[Recipient.GetTsaK], чтобы получить место в совете.;x #$POSITION|Y$ $FIRED$
COUNCIL_POSITION_FIRED;, $FIRED|Y$ теряет свой пост.;x
coerced_into_council_position;Заставил меня дать пост в совете;x
DEMAND_POSITION_MUST_HAVE_POSITIONS;Убедитесь, что $RECIPIENT|Y$ обладает местами в §Yсовете§!, которые $ACTOR|Y$ может занять;x
DEMAND_POSITION_CAN_HOLD_POSITION;Убедитесь, что $ACTOR|Y$ может занимать эту должность ($POSITION|Y$) в совете правителя, известного как $RECIPIENT|Y$;x
DEMAND_POSITION_MUST_CHOOSE_POSITION;Убедитесь, что $ACTOR|Y$ знает какой пост в §Yсовете§! хочет занять, прежде чем $RECIPIENT|Y$ даст свой ответ;x
EVTDESC527;[From.GetTitledFirstName] пользуясь тем, что [This.GetTitledFirstName] - [From.GetHersHis] должни[This.GetTsaK], требует для себя место в совете, но в ответ получает отказ.;x
EVTDESC528;[From.GetTitledFirstName] воспользова[From.GetLasLsya] тем, что [This.GetTitledFirstName] - [From.GetHersHis] должни[This.GetTsaK] и вынудил[From.GetEndA] установить мир внутри страны.;x
EVTDESC529;[From.GetTitledFirstName] пользуясь тем, что [This.GetTitledFirstName] - [From.GetHersHis] должни[This.GetTsaK], требует установить мир внутри страны, но в ответ получает отказ.;x
EVTDESC530;[From.GetTitledFirstName] воспользова[From.GetLasLsya] тем, что [This.GetTitledFirstName] - [From.GetHersHis] должни[This.GetTsaK], и вынудил[From.GetEndA] вступить в свои фракции.;x
EVTDESC531;[From.GetTitledFirstName] пользуясь тем, что [This.GetTitledFirstName] - [From.GetHersHis] должни[This.GetTsaK], требует вступить в свои фракции, но в ответ получает отказ.;x
HAS_FACTION_TO_JOIN;$ACTOR|Y$ долж[Actor.GetNaEn] возглавлять хотя бы одну §Yфракцию§!;x
CAN_ENFORCE_PEACE;§YМир внутри страны§! может быть установлен;x
TOOLTIP_SoA_5357;Этот вариант доступен благодаря Вашей §Yпохоти§! и §Yцинизму§!, а также высокому навыку §YИнтрига§!\n;x
AIREASON_IS_A_THREAT;Это несёт угрозу;x
stutter_desc;Эт[GetEtaEtot] [GetAgedPerson] - заикается, что мешает [GetHersHis] способности к эффективному общению.;x
EVTDESC1690;Я стану лучшим из правителей, когда вырасту!;x
council_war_off_custom; члены совета могут свободно вступать во фракции.\n;x
council_war_on_custom; члены совета могут вступать во фракции только, когда совет выражает §Rнедовольство§!. Предствители племенных и кочевых общин всегда могут вступать во фракции.;x
CROWN_LAW_CHANGE_TIMEOUT;§RСовет недавно отклонил введение нового закона Короны. Вы можете попытаться снова не раньше чем $DATE$§!;x
ALLOW_MATRILINEAL_MARRIAGE_ON;Разрешает матрилинейные браки\n;x
ALLOW_MATRILINEAL_MARRIAGE_OFF;Запрещает матрилинейные браки\n;x
LANDED_TITLE_BEING_CREATED;Создан титул: $TITLE$;x
FORM_NON_AGGRESSION_PACT_INTERACTION_DESC;Предложить пакт о ненападении. Стороны соглашения: §Y[Actor.GetBestName]§! и §Y[Recipient.GetBestName]§!.;x
FORM_NON_AGGRESSION_PACT_INTERACTION_LONG_DESC;Если династические связи достаточно близки, Вы можете предложить пакт о ненападении.;x
FORM_NON_AGGRESSION_PACT_INTERACTION_LETTER;\nЯ предлагаю пакт о ненападении между нами.;x
FORM_NON_AGGRESSION_PACT_INTERACTION_LETTER_GET;\nДавайте подпишем пакт о ненападении.;x
FORM_NON_AGGRESSION_PACT_INTERACTION_REQ;Убедитесь, что §Y[Actor.GetBestName]§! и §Y[Recipient.GetBestName]§! могут сформировать пакт о ненападении;x
FORM_NON_AGGRESSION_PACT_INTERACTION_REJECTED_REQ;Убедитесь, что §Y[Recipient.GetBestName]§! НЕ отвергает возможность пакта о ненападении  между вами (не было отказа в последнее время);x #§Y[Actor.GetBestName]§!
EVTDESC524;Я, [From.GetBestName], принимаю Ваше предложение сформировать пакт о ненападении между нами.;x
EVTDESC525;Я, [From.GetBestName], к сожалению не могу поддержать Ваш пакт о ненападении.;x
EVTOPTA524;Мудрый выбор.;x
EVTOPTA525;Эт[From.GetEtaEtot] [GetRootFromInsult] явно что-то замышляет!;x
COUNCILOR_LAW_CHANGE_IN_LIEGE_REALM_NOTIFICATION;$COUNCILOR$ принял[From.GetEndA] новый закон - $LAW$ ($TITLE$);x
VOTE_AS_FAVOR_OWNER_SETUP;Голосование согласно уговору (услуга за услугу);x
COUNCILOR_LAW_CHANGE_IN_LIEGE_REALM_SETUP;Советник продвигает новый закон в государстве, используя кулуарные договоренности;x
COUNCILOR_LAW_CHANGE_IN_LIEGE_REALM_LOG;$COUNCILOR|Y$ вынудил[From.GetEndA] Вас голосовать за принятие закона $LAW|Y$ ($TITLE|Y$) в качестве §Yответной услуги§!.;x
ALLIANCE_BROKEN_SETUP;Альянс расторгнут;x
ALLIANCE_BROKEN_LOG;$CHAR$ и $ALLY$ разорвали альянс;x
VOTE_AS_REQUESTOR_LOG;$CHARACTER|Y$ проголосовал[From.GetEndA] $VOTE$ закон ($LAW|Y$), поскольку $REQUESTOR$ потребовал[FromFrom.GetEndA] поддержку.;x #ПРОВЕРИТЬ!
VOTE_AS_REQUESTOR_SETUP;Голосование, как того требует тот, кто просит поддержки;x
ConclaveDLC;Conclave;x
UNDECIDED;Думает;x
LOWER_RELATIVE_POWER_WITH_ALLIES;Численность союзных войск составляет меньше чем $VAL|Y%$ от союзной армии противника ($OTHER|Y$).;x
HIGHER_RELATIVE_POWER_WITH_ALLIES;Численность союзных войск составляет НЕ меньше чем $VAL|Y%$ от союзной армии противника ($OTHER|Y$).;x
FAVOR_INVITE;Вынудить к согласию принять просьбу о присоединении ко двору;x
FAVOR_JOIN_WAR;Вынудить к согласию принять призыв к оружию;x
FAVOR_EMBARGO;Вынудить к согласию принять просьбу о введении эмбарго;x
FAVOR_JOIN_FACTION;Вынудить кого-либо вступить в Ваши фракции;x
FAVOR_COUNCIL_POSITION;Вынудить сюзерена предоставить место в совете;x
FAVOR_PREVENT_ENFORCE_PEACE;Вынудить сюзерена попросить о прекращении принудительного мира внутри страны;x
CALL_IN_FAVOR_INTERACTION_TITLE;Попросить поддержку в совете;x
