#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_slider_3_option;Налоги+;;;;;;;;;;;;;x
city_slider_4;Высокие городские налоги;;;;;;;;;;;;;x
city_slider_4_desc;Фокус на горожанах изменяет их обязательства по отношению к вам. На этом уровне вы отказались от значительной части ополчения ради крупного бонуса к налогам.;;;;;;;;;;;;;x
city_slider_4_option;Налоги++;;;;;;;;;;;;;x
city_slider_desc;Фокус на горожанах изменяет их обязательства по отношению к вам.;;;;;;;;;;;;;x
crown_levies;Ополчение Короны;;;;;;;;;;;;;x
crown_levies_0;Нет ополчения Короны;;;;;;;;;;;;;x
crown_levies_0_desc;Ополчение Короны определяет, сколько солдат вассалы должны предоставить вам. Изменение этого закона изменит мнение вассалов о вас, в зависимости от того, насколько вы увеличите сборы. Они могут восстать или организовать заговор с целью уменьшения Ополчения Короны. Этот уровень не даст вам никакого Ополчения Короны.;;;;;;;;;;;;;x
crown_levies_0_option;Ничего;;;;;;;;;;;;;x
crown_levies_1;Низкое Ополчение Короны;;;;;;;;;;;;;x
crown_levies_1_desc;Ополчение Короны определяет, сколько солдат вассалы должны предоставить вам. Изменение этого закона изменит мнение вассалов о вас, в зависимости от того, насколько вы увеличите сборы. Они могут восстать или организовать заговор с целью уменьшения Ополчения Короны. Этот уровень даст вам на 5% больше Ополчения Короны.;;;;;;;;;;;;;x
crown_levies_1_option;Низк.;;;;;;;;;;;;;x
crown_levies_2;Среднее Ополчение Короны;;;;;;;;;;;;;x
crown_levies_2_desc;Ополчение Короны определяет, сколько солдат вассалы должны предоставить вам. Изменение этого закона изменит мнение вассалов о вас, в зависимости от того, насколько вы увеличите сборы. Они могут восстать или организовать заговор с целью уменьшения Ополчения Короны. Этот уровень даст вам на 10% больше Ополчения Короны.;;;;;;;;;;;;;x
crown_levies_2_option;Средн.;;;;;;;;;;;;;x
crown_levies_3;Высокое Ополчение Короны;;;;;;;;;;;;;x
crown_levies_3_desc;Ополчение Короны определяет, сколько солдат вассалы должны предоставить вам. Изменение этого закона изменит мнение вассалов о вас, в зависимости от того, насколько вы увеличите сборы. Они могут восстать или организовать заговор с целью уменьшения Ополчения Короны. Этот уровень даст вам на 15% больше Ополчения Короны.;;;;;;;;;;;;;x
crown_levies_3_option;Высок.;;;;;;;;;;;;;x
crown_levies_4;Очень высокое Ополчение Короны;;;;;;;;;;;;;x
crown_levies_4_desc;Ополчение Короны определяет, сколько солдат вассалы должны предоставить вам. Изменение этого закона изменит мнение вассалов о вас, в зависимости от того, насколько вы увеличите сборы. Они могут восстать или организовать заговор с целью уменьшения Ополчения Короны. Этот уровень даст вам на 20% больше Ополчения Короны.;;;;;;;;;;;;;x
crown_levies_4_option;Очень высок.;;;;;;;;;;;;;x
crown_levies_desc;Ополчение Короны определяет, сколько солдат вассалы должны предоставить вам. Изменение этого закона изменит мнение вассалов о вас, в зависимости от того, насколько вы увеличите сборы. Они могут восстать или организовать заговор с целью уменьшения Ополчения Короны.;;;;;;;;;;;;;x
emperor_peace;Авторитет императора;;;;;;;;;;;;;x
emperor_peace_0;Слабый авторитет императора;;;;;;;;;;;;;x
emperor_peace_0_desc;Авторитет императора определяет, кому вассалы могут объявить войну. На данном уровне они могут объявлять войну любому при наличии достойного повода для войны.;;;;;;;;;;;;;x
emperor_peace_0_option;Слаб.;;;;;;;;;;;;;x
emperor_peace_1;Ограниченный авторитет императора;;;;;;;;;;;;;x
emperor_peace_1_desc;Авторитет императора определяет, кому вассалы могут объявить войну. На данном уровне они не могут объявить войну другим вассалам, если те не восстают против них. Ополчение Короны также будет увеличено на 5%.;;;;;;;;;;;;;x
emperor_peace_1_option;Огранич.;;;;;;;;;;;;;x
emperor_peace_2;Абсолютный авторитет императора;;;;;;;;;;;;;x
emperor_peace_2_desc;Авторитет императора определяет, кому вассалы могут объявить войну. На данном уровне они не могут никому объявить войну, если те не восстают против них. Ополчение Короны также будет увеличено на 10%.;;;;;;;;;;;;;x
emperor_peace_2_option;Абсолютн.;;;;;;;;;;;;;x
emperor_peace_desc;Авторитет императора определяет, кому вассалы могут объявить войну.;;;;;;;;;;;;;x
faction_lower_crown_levies_decision;Запрос на снижение Ополчения Короны;;;;;;;;;;;;;x
faction_lower_crown_levies_decision_desc;Отправить ультиматум §Y[Root.Liege.GetBestName]§!, требуя уменьшения Ополчения Короны. Если [Root.Liege.GetSubjectPronoun] откажется выполнить требование, ваша фракция восстанет.;;;;;;;;;;;;;x
faction_lower_crown_levies_desc;Вассалы стремятся сократить Ополчение Короны в [This.GetName]. Получив достаточное влияние, §Y[From.GetBestName]§! может отправить ультиматум §Y[From.Liege.GetBestName]§!.;;;;;;;;;;;;;x
faction_lower_crown_levies_title;Уменьшить Ополчение Короны в [This.GetName];;;;;;;;;;;;;x
faction_remove_emperor_peace_decision;Запрос на уменьшение авторитета императора;;;;;;;;;;;;;x
faction_remove_emperor_peace_decision_desc;Отправить ультиматум §Y[Root.Liege.GetBestName]§!, требуя уменьшения авторитета императора. Если [Root.Liege.GetSubjectPronoun] откажется выполнить требование, ваша фракция восстанет.;;;;;;;;;;;;;x
faction_remove_emperor_peace_desc;Вассалы стремятся уменьшить авторитет императора в [This.GetName]. Получив достаточное влияние, §Y[From.GetBestName]§! может отправить ультиматум §Y[From.Liege.GetBestName]§!.;;;;;;;;;;;;;x
faction_remove_emperor_peace_title;Уменьшить авторитет императора в [This.GetName];;;;;;;;;;;;;x
faction_remove_inheritance_decision;Запрос на изменение законов наследования;;;;;;;;;;;;;x
faction_remove_inheritance_decision_desc;Отправить ультиматум §Y[Root.Liege.GetBestName]§!, требуя изменения законов наследования. Если [Root.Liege.GetSubjectPronoun] откажется выполнить требование, ваша фракция восстанет.;;;;;;;;;;;;;x
faction_remove_inheritance_desc;Вассалы стремятся изменить законы наследования в [This.GetName]. Получив достаточное влияние, §Y[From.GetBestName]§! может отправить ультиматум §Y[From.Liege.GetBestName]§!.;;;;;;;;;;;;;x
faction_remove_inheritance_title;Изменить законы наследования в [This.GetName];;;;;;;;;;;;;x
faction_remove_king_peace_decision;Запрос на уменьшение авторитета короля;;;;;;;;;;;;;x
faction_remove_king_peace_decision_desc;Отправить ультиматум §Y[Root.Liege.GetBestName]§!, требуя уменьшения авторитета короля. Если [Root.Liege.GetSubjectPronoun] откажется выполнить требование, ваша фракция восстанет.;;;;;;;;;;;;;x
faction_remove_king_peace_desc;Вассалы стремятся уменьшить авторитет короля в [This.GetName]. Получив достаточное влияние, §Y[From.GetBestName]§! может отправить ультиматум §Y[From.Liege.GetBestName]§!.;;;;;;;;;;;;;x
faction_remove_king_peace_title;Уменьшить авторитет короля в [This.GetName];;;;;;;;;;;;;x
faction_remove_revokation_decision;Запрос на отмену Отзыва Титулов;;;;;;;;;;;;;x
faction_remove_revokation_decision_desc;Отправить ультиматум §Y[Root.Liege.GetBestName]§!, требуя отменить закон об Отзыве Титулов. Если [Root.Liege.GetSubjectPronoun] откажется выполнить требование, ваша фракция восстанет.;;;;;;;;;;;;;x
faction_remove_revokation_desc;Вассалы стремятся отменить закон об отзыве титулов [This.GetName]. Получив достаточное влияние, §Y[From.GetBestName]§! может отправить ультиматум §Y[From.Liege.GetBestName]§!.;;;;;;;;;;;;;x
faction_remove_revokation_title;Отменить Закон об отзыве титулов в [This.GetName];;;;;;;;;;;;;x
feudal_obligations;Феодальные обязательства;;;;;;;;;;;;;x
feudal_obligations_0;Минимальные феодальные обязательства;;;;;;;;;;;;;x
feudal_obligations_0_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они не будут предоставлять вам ничего сверх того, что показывает ползунок.;;;;;;;;;;;;;x
feudal_obligations_0_option;Мин.;;;;;;;;;;;;;x
feudal_obligations_1;Низкие феодальные обязательства;;;;;;;;;;;;;x
feudal_obligations_1_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам немного больше того, что показывает ползунок.;;;;;;;;;;;;;x
feudal_obligations_1_option;Низк.;;;;;;;;;;;;;x
feudal_obligations_2;Средние феодальные обязательства;;;;;;;;;;;;;x
feudal_obligations_2_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам на умеренное количество больше того, что показывает ползунок.;;;;;;;;;;;;;x
feudal_obligations_2_option;Средн.;;;;;;;;;;;;;x
feudal_obligations_3;Высокие феодальные обязательства;;;;;;;;;;;;;x
feudal_obligations_3_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам значительно больше того, что показывает ползунок.;;;;;;;;;;;;;x
feudal_obligations_3_option;Высок.;;;;;;;;;;;;x
feudal_obligations_4;Тяжёлые феодальные обязательства;;;;;;;;;;;;;x
feudal_obligations_4_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам намного больше того, что показывает ползунок.;;;;;;;;;;;;;x
feudal_obligations_4_option;Тяжёл.;;;;;;;;;;;;;x
feudal_obligations_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения.;;;;;;;;;;;;;x
feudal_slider;Фокусировка на феодалах;;;;;;;;;;;;;x
feudal_slider_0;Фокус на высокой численности ополчения для феодалов;;;;;;;;;;;;;x
feudal_slider_0_desc;Фокусировка на феодалах изменяет их обязательства к вам. На этом уровне вы отказались от значительной части налога ради более крупного ополчения.;;;;;;;;;;;;;x
feudal_slider_0_option;Ополчение++;;;;;;;;;;;;;x
feudal_slider_1;Фокус на умеренной численности ополчения для феодалов;;;;;;;;;;;;;x
feudal_slider_1_desc;Фокусировка на феодалах изменяет их обязательства к вам. На этом уровне вы отказались от части налога ради умеренного бонуса к численности ополчения.;;;;;;;;;;;;;x
feudal_slider_1_option;Ополчение+;;;;;;;;;;;;;x
feudal_slider_2;Сбалансированные феодальные обязательства;;;;;;;;;;;;;x
feudal_slider_2_desc;Фокусировка на феодалах изменяет их обязательства к вам. На этом уровне вы не сосредоточились на какой-либо области.;;;;;;;;;;;;;x
feudal_slider_2_option;Баланс;;;;;;;;;;;;;x
feudal_slider_3;Умеренные феодальные налоги;;;;;;;;;;;;;x
feudal_slider_3_desc;Фокус на феодалах изменяет их обязательства по отношению к вам. На этом уровне вы отказались от части ополчения ради некоторого бонуса к налогам.;;;;;;;;;;;;;x
feudal_slider_3_option;Налоги+;;;;;;;;;;;;;x
feudal_slider_4;Высокие феодальные налоги;;;;;;;;;;;;;x
feudal_slider_4_desc;Фокус на феодалах изменяет их обязательства по отношению к вам. На этом уровне вы отказались от значительной части ополчения ради крупного бонуса к налогам.;;;;;;;;;;;;;x
feudal_slider_4_option;Налоги++;;;;;;;;;;;;;x
feudal_slider_desc;Фокус на феодалах изменяет их обязательства по отношению к вам.;;;;;;;;;;;;;x
hre_law;Централизация СРИ;;;;;;;;;;;;;x
hre_law_0;Децентрализация СРИ;;;;;;;;;;;;;x
hre_law_0_desc;СРИ сильно децентрализована.;;;;;;;;;;;;;x
hre_law_0_option;Нет;;;;;;;;;;;;;x
hre_law_1;Централизованная СРИ;;;;;;;;;;;;;x
hre_law_1_desc;СРИ больше не децентрализована.;;;;;;;;;;;;;x
hre_law_1_option;Да;;;;;;;;;;;;;x
hre_law_desc;Исторически СРИ была чрезвычайно децентрализованной империей. В результате этого империя может эффективно атаковать внешних врагов. Император СРИ не был ни таким богатым, ни таким мощным, как размер его империи. Можно освободится от децентрализации, но это сделать будет не легко, и это не сделает ваших вассалов счастливыми.;;;;;;;;;;;;;x
inheritance;Внешнее наследование;;;;;;;;;;;;;x
inheritance_0;Внешнее наследование разрешено;;;;;;;;;;;;;x
inheritance_0_desc;Внешнее наследование определяет, могут ли персонажи за пределами вашей державы, наследовать земли в вашем государстве. На этом уровне они в состоянии наследовать титулы и земли.;;;;;;;;;;;;;x
inheritance_0_option;Да;;;;;;;;;;;;;x
inheritance_1;Внешнее наследование запрещено;;;;;;;;;;;;;x
inheritance_1_desc;Внешнее наследование определяет, могут ли персонажи за пределами вашей державы, наследовать земли в вашем государстве. На этом уровне они не в состоянии наследовать титулы и земли.;;;;;;;;;;;;;x
inheritance_1_option;Нет;;;;;;;;;;;;;x
inheritance_desc;Внешнее наследование определяет, могут ли персонажи за пределами вашей державы, наследовать земли в вашем государстве.;;;;;;;;;;;;;x
iqta_obligations;Обязательства Икта;;;;;;;;;;;;;x
iqta_obligations_0;Минимальные обязательства Икта;;;;;;;;;;;;;x
iqta_obligations_0_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они не будут предоставлять вам ничего сверх того, что показывает ползунок.;;;;;;;;;;;;;x
iqta_obligations_0_option;Мин.;;;;;;;;;;;;;x
iqta_obligations_1;Низкие обязательства Икта;;;;;;;;;;;;;x
iqta_obligations_1_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам немного больше того, что показывает ползунок.;;;;;;;;;;;;;x
iqta_obligations_1_option;Низк.;;;;;;;;;;;;;x
iqta_obligations_2;Средн.;;;;;;;;;;;;;x
iqta_obligations_2_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам на умеренное количество больше того, что показывает ползунок.;;;;;;;;;;;;;x
iqta_obligations_2_option;Средние обязательства Икта;;;;;;;;;;;;;x
iqta_obligations_3;Высокие обязательства Икта;;;;;;;;;;;;;x
iqta_obligations_3_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам значительно больше того, что показывает ползунок.;;;;;;;;;;;;;x
iqta_obligations_3_option;Высок.;;;;;;;;;;;;x
iqta_obligations_4;Тяжёлые обязательства Икта;;;;;;;;;;;;;x
iqta_obligations_4_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам намного больше того, что показывает ползунок.;;;;;;;;;;;;;x
iqta_obligations_4_option;Тяжёл.;;;;;;;;;;;;;x
iqta_obligations_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения.;;;;;;;;;;;;;x
iqta_slider;Фокусировка на Икта;;;;;;;;;;;;;x
iqta_slider_0;Фокус на высокой численности ополчения для Икта;;;;;;;;;;;;;x
iqta_slider_0_desc;Фокусировка на Икта изменяет их обязательства к вам. На этом уровне вы отказались от значительной части налога ради более крупного ополчения.;;;;;;;;;;;;;x
iqta_slider_0_option;Ополчение++;;;;;;;;;;;;;x
iqta_slider_1;Фокус на умеренной численности ополчения для Икта;;;;;;;;;;;;;x
iqta_slider_1_desc;Фокусировка на Икта изменяет их обязательства к вам. На этом уровне вы отказались от части налога ради умеренного бонуса к численности ополчения.;;;;;;;;;;;;;x
iqta_slider_1_option;Ополчение+;;;;;;;;;;;;;x
iqta_slider_2;Сбалансированные обязательства Икта;;;;;;;;;;;;;x
iqta_slider_2_desc;Фокусировка на Икта изменяет их обязательства к вам. На этом уровне вы не сосредоточились на какой-либо области.;;;;;;;;;;;;;x
iqta_slider_2_option;Баланс;;;;;;;;;;;;;x
iqta_slider_3;Умеренные налоги на Икта;;;;;;;;;;;;;x
iqta_slider_3_desc;Фокусировка на Икта изменяет их обязательства к вам. На этом уровне вы отказались от части ополчения ради некоторого бонуса к налогам.;;;;;;;;;;;;;x
iqta_slider_3_option;Налоги+;;;;;;;;;;;;;x
iqta_slider_4;Высокие налоги на Икта;;;;;;;;;;;;;x
iqta_slider_4_desc;Фокусировка на Икта изменяет их обязательства к вам. На этом уровне вы отказались от значительной части ополчения ради крупного бонуса к налогам.;;;;;;;;;;;;;x
iqta_slider_4_option;Налоги++;;;;;;;;;;;;;x
iqta_slider_desc;Фокусировка на Икта изменяет их обязательства к вам.;;;;;;;;;;;;;x
king_peace;Авторитет короля;;;;;;;;;;;;;x
king_peace_0;Слабый авторитет короля;;;;;;;;;;;;;x
king_peace_0_desc;Авторитет короля определяет, кому вассалы могут объявить войну. На данном уровне они могут объявлять войну любому при наличии достойного повода для войны.;;;;;;;;;;;;;x
king_peace_0_option;Слаб.;;;;;;;;;;;;;x
king_peace_1;Ограниченный авторитет короля;;;;;;;;;;;;;x
king_peace_1_desc;Авторитет короля определяет, кому вассалы могут объявить войну. На данном уровне они не могут объявить войну другим вассалам, если те не восстают против них.;;;;;;;;;;;;;x
king_peace_1_option;Огранич.;;;;;;;;;;;;;x
king_peace_2;Абсолютный авторитет короля;;;;;;;;;;;;;x
king_peace_2_desc;Авторитет короля определяет, кому вассалы могут объявить войну. На данном уровне они не могут никому объявить войну, если те не восстают против них.;;;;;;;;;;;;;x
king_peace_2_option;Абсолютн.;;;;;;;;;;;;;x
king_peace_desc;Авторитет короля определяет, кому вассалы могут объявить войну.;;;;;;;;;;;;;x
pb_vassal_opinion_neg_0;Нет прямых вассалов в виде короля или герцога (кроме заключенных) с мнением о вас ниже 0.;;;;;;;;;;;;;x
pb_vassal_opinion_neg_10;Нет прямых вассалов в виде короля или герцога (кроме заключенных) с мнением о вас ниже -10.;;;;;;;;;;;;;x
pb_vassal_opinion_neg_15;Нет прямых вассалов в виде короля или герцога (кроме заключенных) с мнением о вас ниже -15.;;;;;;;;;;;;;x
pb_vassal_opinion_neg_20;Нет прямых вассалов в виде короля или герцога (кроме заключенных) с мнением о вас ниже -20.;;;;;;;;;;;;;x
pb_vassal_opinion_neg_25;Нет прямых вассалов в виде короля или герцога (кроме заключенных) с мнением о вас ниже -25.;;;;;;;;;;;;;x
pb_vassal_opinion_neg_5;Нет прямых вассалов в виде короля или герцога (кроме заключенных) с мнением о вас ниже -5.;;;;;;;;;;;;;x
revokation;Отзыв титулов;;;;;;;;;;;;;x
revokation_0;Нет отзыва титулов;;;;;;;;;;;;;x
revokation_0_desc;Отзыв титулов определяет, какие титулы могут отнять персонажи у своих вассалов. На данном уровне это невозможно..;;;;;;;;;;;;;x
revokation_0_option;Запрещен;;;;;;;;;;;;;x
revokation_1;Отзыв титулов разрешен;;;;;;;;;;;;;x
revokation_1_desc;Отзыв титулов определяет, какие титулы могут отнять персонажи у своих вассалов. На данном уровне отзыв возможен, но он даст большой штраф ко мнению других вассалов при отсутствии уважительной причины, например, восстания.;;;;;;;;;;;;;x
revokation_1_option;Разрешен;;;;;;;;;;;;;x
revokation_2;Отзыв титулов у неверных;;;;;;;;;;;;;x
revokation_2_desc;Отзыв титулов определяет, какие титулы могут отнять персонажи у своих вассалов. На данном уровне отзыв титулов у неверных возможен, но сам закон оскорбляет всех ваших вассалов и требует сильную власть правителя.;;;;;;;;;;;;;x
revokation_2_option;Свободно;;;;;;;;;;;;;x
revokation_desc;Отзыв титулов определяет, какие титулы могут отнять персонажи у своих вассалов.;;;;;;;;;;;;;x
temple_obligations;Обязательства духовенства;;;;;;;;;;;;;x
temple_obligations_0;Минимальные обязательства духовенства;;;;;;;;;;;;;x
temple_obligations_0_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они не будут предоставлять вам ничего сверх того, что показывает ползунок.;;;;;;;;;;;;;x
temple_obligations_0_option;Мин.;;;;;;;;;;;;;x
temple_obligations_1;Низкие обязательства духовенства;;;;;;;;;;;;;x
temple_obligations_1_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам немного больше того, что показывает ползунок.;;;;;;;;;;;;;x
temple_obligations_1_option;Низк.;;;;;;;;;;;;;x
temple_obligations_2;Средние обязательства духовенства;;;;;;;;;;;;;x
temple_obligations_2_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам на умеренное количество больше того, что показывает ползунок.;;;;;;;;;;;;;x
temple_obligations_2_option;Средн.;;;;;;;;;;;;;x
temple_obligations_3;Высокие обязательства духовенства;;;;;;;;;;;;;x
temple_obligations_3_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам значительно больше того, что показывает ползунок.;;;;;;;;;;;;;x
temple_obligations_3_option;Высок.;;;;;;;;;;;;x
temple_obligations_4;Тяжёлые обязательства духовенства;;;;;;;;;;;;;x
temple_obligations_4_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения. На данном уровне они будут предоставлять вам намного больше того, что показывает ползунок.;;;;;;;;;;;;;x
temple_obligations_4_option;Тяжёл.;;;;;;;;;;;;;x
temple_obligations_desc;Обязательства определяют, сколько ваши вассалы данного типа должны предоставлять вам налогов и ополчения.;;;;;;;;;;;;;x
temple_slider;Фокусировка на духовенстве;;;;;;;;;;;;;x
temple_slider_0;Фокус на высокой численности ополчения для духовенства;;;;;;;;;;;;;x
temple_slider_0_desc;Фокусировка на духовенстве изменяет их обязательства к вам. На этом уровне вы отказались от значительной части налога ради более крупного ополчения.;;;;;;;;;;;;;x
temple_slider_0_option;Ополчение++;;;;;;;;;;;;;x
temple_slider_1;Фокус на умеренной численности ополчения для духовенства;;;;;;;;;;;;;x
temple_slider_1_desc;Фокусировка на духовенстве изменяет их обязательства к вам. На этом уровне вы отказались от части налога ради умеренного бонуса к численности ополчения.;;;;;;;;;;;;;x
temple_slider_1_option;Ополчение+;;;;;;;;;;;;;x
temple_slider_2;Сбалансированные обязательства духовенства;;;;;;;;;;;;;x
temple_slider_2_desc;Фокусировка на духовенстве изменяет их обязательства к вам. На этом уровне вы не сосредоточились на какой-либо области.;;;;;;;;;;;;;x
temple_slider_2_option;Баланс;;;;;;;;;;;;;x
temple_slider_3;Умеренные налоги на духовенство;;;;;;;;;;;;;x
temple_slider_3_desc;Фокусировка на духовенстве изменяет их обязательства к вам. На этом уровне вы отказались от части ополчения ради некоторого бонуса к налогам.;;;;;;;;;;;;;x
temple_slider_3_option;Налоги+;;;;;;;;;;;;;x
temple_slider_4;Высокие налоги на духовенство;;;;;;;;;;;;;x
temple_slider_4_desc;Фокусировка на духовенстве изменяет их обязательства к вам. На этом уровне вы отказались от значительной части ополчения ради крупного бонуса к налогам.;;;;;;;;;;;;;x
temple_slider_4_option;Налоги++;;;;;;;;;;;;;x
temple_slider_desc;Фокусировка на духовенстве изменяет их обязательства к вам.;;;;;;;;;;;;;x
themes;Тип правления;;;;;;;;;;;;;x
themes_0;Захудалая система правления;;;;;;;;;;;;;x
themes_0_desc;Тип правления стал захудалым в сравнении с  первоначальным состоянием.;;;;;;;;;;;;;x
themes_0_option;Захудалый;;;;;;;;;;;;;x
themes_1;Цельная система правления;;;;;;;;;;;;;x
themes_1_desc;Цельный тип правления.;;;;;;;;;;;;;x
themes_1_option;Цельный;;;;;;;;;;;;;x
themes_2;Реформированная система правления;;;;;;;;;;;;;x
themes_2_desc;Тип правления был полностью реформирован.;;;;;;;;;;;;;x
themes_2_option;Реформированный;;;;;;;;;;;;;x
themes_desc;Исторически Византия была чрезвычайно централизованной империей, с такой жесткой военной системой, которая значительно ослабила значение размера империи. Тип правления был в центре всего. Это было не продуктивно, император имел мало власти. Можно реформировать систему правления, но это будет не легко, и это не сделает ваших вассалов счастливыми. Возрождение Римской Империи решит эту проблему навсегда.;;;;;;;;;;;;;x
the_crusade_target;Узнать цель Крестового похода;;;;;;;;;;;;;x
the_crusade_target_desc;Этот закон используется для отслеживания цели крестового похода. Вам не стоит его видеть.;;;;;;;;;;;;;x
the_crusade_target_option;Цель крестового похода;;;;;;;;;;;;;x
