#CODE;RUSSIAN;
EVTDESC_ZE_22600;До Вас дошли слухи, что где-то в далёких краях есть [target_foreign_voter.GetJobTitle] с хорошими навыками - [target_foreign_voter.GetBestName] легко справляется со своей работой, не то что Вы. Возможно стоит написать [target_foreign_voter.GetHerHim] и посоветоваться?;x
EVTOPTA_ZE_22600;Я напишу [target_foreign_voter.GetHerHim] прямо сейчас!;x
EVTOPTB_ZE_22600;Зачем докучать человеку по всяким пустякам...;x
EVTDESC_ZE_22610;Приветствую, [Root.GetTitledFirstName].\nВам пишет [From.GetTitledFirstName], [From.GetJobTitle] [From.Liege.PrimaryTitle.GetAdjective]ского совета.\nВаши выдающиеся навыки широко известны в наших краях, и я смиренно прошу Вас дать мне дельный совет по вопросам политики, чтобы послужить своей стране также хорошо, как это делаете Вы.\nС уважением,\n [From.GetTitledName];x
EVTOPTA_ZE_22610;Как трогательно. Конечно, я помогу [From.GetHerHim].;x
EVTOPTB_ZE_22610;[From.GetHersHisCap] стране?! За кого [From.GetSheHe] меня принимает?;x
EVTDESC_ZE_22620;[Root.GetComplimentAdjective] [Root.GetFirstName].\nЯ с радостью помогу Вам. К этому письму я прилагаю небольшую книгу. "[From.GetLordLadyCap] [From.GetJobTitle]" описывает мой личный опыт в должности советни[From.GetTsyKa]. Надеюсь, это поможет Вам на службе.\nС уважением,\n [From.GetTitledName];x
EVTOPTA_ZE_22620;Воистину великий человек!;x
EVTDESC_ZE_22630;[Root.GetInsultAdjective] [Root.GetFirstName].\nВы правда думаете, что я выдам Вам свои секреты? Вы - посредственность... Надеюсь, [From.Liege.GetTitledFirstName] и [From.GetCouncilName] продолжат игнорировать сей очевидный факт.\nПодпись:\n [From.GetTitledName];x
EVTOPTA_ZE_22630;Наивно было пытаться...;x
EVTOPTB_ZE_22630;Да как [From.GetSheHe] смеет оскорблять меня?!;x
EVTOPTC_ZE_22630;Предложу [From.GetHerHim] золото. У всех есть своя цена...;x
EVTDESC_ZE_22640;[Root.GetComplimentAdjective] [Root.GetFirstName].\nЗнайте, я никогда не забуду того, что Вы для меня сделали! Если я что-то могу для Вас сделать, пожалуйста, обращайтесь в любой момент.\nС уважением,\n [From.GetTitledName];x
EVTOPTA_ZE_22640;Прекрасно!;x
EVTDESC_ZE_22650;Моё почтение, [Root.GetTitledFirstName].\nЯ хочу, чтобы Вы знали, в моей просьбе не было злого умысла, только восхищение и любопытство, но даже в этом случае, я прошу прощения за своё поведение.\nС уважением,\n [From.GetTitledName];x
EVTOPTA_ZE_22650;Возможно, мой ответ был слишком резким...;x
EVTDESC_ZE_22660;[Root.GetInsultAdjective] [Root.GetFirstName].\nДа как Вы смеете оскорблять меня? Будьте уверены, я этого не забуду!\nПодпись:\n [From.GetTitledName];x
EVTOPTA_ZE_22660;[GetRootFromInsult]...;x
EVTDESC_ZE_22670;[Root.GetComplimentAdjective] [Root.GetFirstName].\nПрошу простить мне мою дерзость. Возможно, мы могли бы договориться. Как Вы смотрите на такой вариант - я заплачу Вам золотом, а Вы пересмотрите своё предложение?\nС уважением,\n [From.GetTitledName];x
EVTOPTA_ZE_22670;Ну вот... совсем другое дело!;x
EVTOPTB_ZE_22670;Вы забираете своё золото и катитесь ко всем чертям.;x
EVTDESC_ZE_22680;[Root.GetComplimentAdjective] [Root.GetFirstName],\nЯ прошу прощения за своё прошлое поведение. К этому письму я прилагаю небольшую книгу. "[From.GetLordLadyCap] [From.GetJobTitle]" описывает мой личный опыт в должности советни[From.GetTsyKa]. Надеюсь, это поможет Вам на службе.\nС уважением,\n [From.GetTitledName];x
EVTOPTA_ZE_22680;Золото творит чудеса!;x
EVTDESC_ZE_22690;Приветствую, [Root.GetTitledFirstName].\nМеня приятно удивляет, что [Root.GetJobTitle] с посредственными навыками обладает такой целеустремлённостью. Но у меня к Вам встречное предложение - Вы забираете своё золото и катитесь ко всем чертям.\nУ уважением,\n [From.GetTitledName];x
EVTOPTA_ZE_22690;Попробовать стоило...;x
stats_increased_tooltip;§Y[From.GetTitledFirstName]§! улучшит свои характеристики\n;x
EVTDESC_ZE_22702;Похоже, что Ваш[target_unlanded_friend.GetEndA] [target_unlanded_friend.GetFriendMF], [target_unlanded_friend.GetTitledFirstName], не унаследует землю. Вы всегда считали, что [GetRootFromCompliment] вроде н[target_unlanded_friend.GetHersHis] заслуживает лучшего. [target_friend_land.GetFullName] - хорошее предложение с Вашей стороны, к тому же вся Ваша семья получит верного вассала в [target_unlanded_friend.GetHersHis] лице.;x
EVTOPTA_ZE_22702;Я предложу [target_unlanded_friend.GetHerHim] эту землю.;x
EVTOPTB_ZE_22702;Увы, правитель[target_unlanded_friend.GetEndNitsa] из н[target_unlanded_friend.GetHersHis] никак[target_unlanded_friend.GetAyaOy]...;x
indebted_to_family_tooltip;§Y[target_unlanded_friend.GetFirstName]§! улучшит своё мнение о всех членах Вашей §Yдинастии§! на §G50§! §Y(Верный слуга)§!\n;x
INFAMY;§YУгроза§!;x
INFAMY_DESC;§YУгроза§! показывает, насколько опасно то или иное государство для других. Чем выше это значение, тем вероятнее правители соседних государств сформируют §Yоборонительный союз§!, чтобы предотвратить возможную экспансию. §YУгроза§! растёт, когда страна расширяется и чем крупнее она на момент своего расширения, тем больше будет прибавка к параметру. §YУгроза§! снижается при сокращении размеров государства, а также медленно сама по себе с течением времени - чем сильнее государство, тем медленнее это происходит.;x
INTERACTION_CANT_DOW_IN_COALITION;Убедитесь, что НЕ сражается как участник оборонительного союза;x
INTERACTION_CANT_LEAVE_COALITION_AT_WAR;Убедитесь, что НЕ участвует в оборонительной войне против правителя, известного как §Y[Recipient.GetTitledFirstName]§!;x
MAPMODE_COALITIONS;§YОборонительные союзы§!;x
MAPMODE_COALITIONS_DESC;Эта карта показывает оборонительные союзы против выбранного государства.;x
COALITION_TARGET;Против этого государства был сформирован оборонительный союз;x
VALID_COALITION_TARGET;Является достаточной угрозой, чтобы сформировать оборонительный союз против себя;x
COALITION_TARGETS;В оборонительном союзе против следующих целей: $TARGETS|Y$;x
PACTS_TAB_DRO;Здесь показаны альянсы, пакты о ненападении и оборонительные союзы.;x
REMOVE_ACTOR_FROM_COALITION;Это исключит меня из оборонительного союза против правителя, известного как §Y[Recipient.GetTitledFirstName]§!.;x
REMOVE_RECIPIENT_FROM_COALITION;Это исключит правителя, известного как §Y[Recipient.GetTitledFirstName]§!, из оборонительного союза против меня.;x
JOINED_WAR_DEFENSIVE_COALITION_SETUP;Призыв к оружию (оборонительный союз);x
JOINED_WAR_DEFENSIVE_COALITION_LOG;$ALLY|Y$ присоедини[From.GetLasLsya] к войне против правителя, известного как $TARGET|Y$, поскольку как и $CALLER|Y$ является участником оборонительного союза и исполняет свои обязательства.;x
START_COALITION;Создать оборонительный союз;x
LEAVE_COALITION;Покинуть оборонительный союз;x
JOIN_COALITION;Вступить в оборонительный союз;x
START_COALITION_LONG_DESC;Оборонительный союз - это группа, объединённая против общего врага, который стал столь сильным, что угрожает существующему миропорядку. Когда враг (цель) союза нападает на любого его участника, все остальные обязаны вступить в войну, чтобы остановить его.;x
start_coalition_opposing;Вы действительно хотите создать оборонительный союз против правителя, известного как $TARGET|Y$?;x
leave_coalition_opposing;Вы действительно хотите покинуть оборонительный союз против правителя, известного как $TARGET|Y$?;x
join_coalition_opposing;Вы действительно хотите вступить в оборонительный союз против правителя, известного как $TARGET|Y$?;x
coalition_title;Оборонительный союз, цель которого - $TARGET$;x
RELATION_COALITION_TARGET;$TARGET|Y$ противостоит оборонительному союзу, в котором состоит $MEMBER|Y$.;x
RELATION_COALITION_MEMBER;$MEMBER|Y$ состоит в оборонительном союзе, которому противостоит $TARGET|Y$;x
COALITION_STARTED_SETUP;Новый оборонительный союз;x
COALITION_STARTED_LOG;$MEMBER|Y$ создал[From.GetEndA] оборонительный союз государств, которым угрожает $TARGET|Y$;x
COALITION_JOINED_SETUP;Вступление в оборонительный союз;x
COALITION_JOINED_LOG;§Y$MEMBER$§! вступил[From.GetEndA] в оборонительный союз, которому угрожает §Y$TARGET$§!;x
COALITION_LEFT_SETUP;Выход из оборонительного союза;x
COALITION_LEFT_LOG;§Y$MEMBER$§! покинул[From.GetEndA] оборонительный союз, которому угрожает §Y$TARGET$§!;x
COALITION_DISSOLVED_SETUP;Оборонительный союз ликвидирован;x
COALITION_DISSOLVED_LOG;Оборонительный союз против правителя, известного как §Y$TARGET$§! прекратил своё существование.;x
GAME_SETUP_COALITION_TARGET_ICON;Являяется целью оборонительного союза $NUM_MEMBERS|Y$ государств.;x
GAME_SETUP_COALITION_MEMBER_ICON;Состоит в оборонительном союзе $NUM_MEMBERS|Y$ государств, которому противостоит $TARGET|Y$.;x
BADBOY_EFFECT;$DIRECTION$ $VALUE$ к уровню угрозы\n;x
TRANSFER_INFAMY;Уровень угрозы от $SOURCE$;x #ПРОВЕРИТЬ
INFAMY_NON_RULER_DESC;Уровень угрозы не расчитывается, поскольку $CHARACTER|Y$ - не правитель.;x
alert_high_infamy_instant;§YВы - угроза миропорядку!§!;x
RELEASE_VASSAL_INTERACTION_0;Даровать независимость вассалу (§Y[Recipient.GetTitledFirstName]§W). [Recipient.GetSubjectPronounCap] не забудет о Вашей щедрости (§G+$OPINION$§! к мнению о Вас, §G$INFAMY$%§! к уровню угрозы);x
GRANT_LANDED_TITLE_INTERACTION_6;§Y[Recipient.GetTitledFirstName]§W получит все титулы и земли области §Y[ThirdPartyTitle.GetFullName]§W (которыми Вы обладаете). Это повысит [Recipient.GetAbsPossPronoun] мнение о Вас на §G$OPINION$§! и снизит уровень Вашей угрозы на §G$INFAMY$%§!.;x #ПРОВЕРИТЬ
GRANT_LANDED_TITLE_INTERACTION_1;§Y[Recipient.GetTitledFirstName]§W получит титул и земли области §Y[ThirdPartyTitle.GetFullName]§W. Это увеличит [Recipient.GetHersHis] мнение о Вас на §G$OPINION$§! и снизит уровень Вашей угрозы на §G$INFAMY$%§!.;x #ПРОВЕРИТЬ
INTERACTION_COALITION_REQUIRES_INFAMY_LIMIT;Убедитесь, что §Y[Recipient.GetTitledFirstName]§! имеет уровень своей угрозы по меньшей мере $NUM|Y$%;x
COALITION_SIZE;Угроза: $INFAMY|%Y0$/$LIMIT|%Y0$;x
INFAMY_LOWER_TRIGGER;$CHAR|Y$ представляет меньшую угрозу чем $VALUE|Y$.;x
INFAMY_HIGHER_TRIGGER;$CHAR|Y$ представляет большую угрозу чем $VALUE|Y$.;x
CHANGE_INFAMY_EFFECT;$CHAR|Y$ получит $VALUE|Y$ к уровню своей угрозы\n;x
alert_council_discontent_name;Ваш совет недоволен;x
alert_liege_council_discontent_name;Совет сюзерена недоволен;x
alert_peace_soon_enforced_name;Мир внутри страны скоро наступит;x
alert_peace_being_enforced_name;Мир внутри страны вступил в силу;x
alert_my_peace_soon_enforced_name;Моё принуждение к миру скоро наступит;x
alert_high_infamy_name;Угроза;x
EVTDESC_ZE_23000;Заседать в совете сюзерена не так просто, как кажется на первый взгляд. Удивительно, сколько планов, рассмотрений и обсуждений можно выдумать, только чтобы изобразить бурную деятельность совета - этот список "важных" дел никогда не кончится... Вы были уже на грани нервного срыва, когда [target_help_councillor.GetTitledFirstName] подош[target_help_councillor.GetLaYol] к Вам и предложил[target_help_councillor.GetEndA] свою помощь. Какое облегчение. Но в политике ничто не делается просто так.;x
EVTOPTA_ZE_23000;Благодарю, помощь мне не помешает...;x
EVTOPTB_ZE_23000;Нет! Я справлюсь!;x
EVTDESC_ZE_23001;Прогуливаясь по пыльным коридорам, Вы, как обычно, заглянули в одно из служебных помещений и заметили, как [From.GetTitledFirstName], погрузившись в работу, вот-вот грохнется на рабочий стол от усталости. Прекрасная возможность помочь коллеге, ведь в долгу [From.GetSheHe] не останется. Тяжелый взгляд, полный обречённости сменяет улыбка - [From.GetSheHe] принял[From.GetEndA] Ваше предложение.;x
EVTOPTA_ZE_23001;Всё равно у меня сейчас нет работы.;x
EVTDESC_ZE_23002;Прогуливаясь по пыльным коридорам, Вы, как обычно, заглянули в одно из служебных помещений и заметили, как [From.GetTitledFirstName], погрузившись в работу, вот-вот грохнется на рабочий стол от усталости. Прекрасная возможность помочь коллеге, ведь в долгу [From.GetSheHe] не останется. Вы так думали... Но в ответ услышали лишь гневный выпад с просьбой не отвлекать от [From.GetHersHis] от важных дел!;x
EVTOPTA_ZE_23002;Ха! Ну удачи с работой!;x
EVTDESC_ZE_23005;Любой правитель время от времени должен открыто встречаться с простым народом. Хотя бы для того, чтобы они знали - он до сих пор существует. На сей раз это [helping_vassal.Capital.GetName], интересное и самобытное местечко. Местные хорошо встретили Вас, но в процессе беседы Вы даже не поняли чем именно их оскорбили. Обернувшись в поисках своей охраны, Вы обнаружили, что эти бездельники давно ушли в таверну! Сначала полетели тухлые овощи, а потом предметы потяжелее.;x
EVTOPTA_ZE_23005;[helping_vassal.GetTitledFirstName]. Надо найти [helping_vassal.GetHersHis]!;x
EVTOPTB_ZE_23005;Пора бежать!;x
EVTOPTA_ZE_23005_custom_tooltip_a;Надеяться, что [helping_vassal.GetTitledFirstName] поможет и бежать к [helping_vassal.GetHersHis] ближайшей резиденции.;x
EVTOPTA_ZE_23005_custom_tooltip_b;[Root.GetTitledName] избежит опасности и скроется;x
EVTDESC_ZE_23006;Вы спокойно занимались своими делами и Вы вдруг услышали ужасный шум - это где-то на улице. Вы открыли дверь и увидели, как [From.GetTitledFirstName] бежит к Вам навстречу, спасаясь от разъярённой толпы! Если Вы предложите [From.GetHerHim] убежище в такой момент, [From.GetSheHe] будет перед Вами в долгу.;x
EVTOPTA_ZE_23006;Скорее! Сюда!;x
EVTOPTB_ZE_23006;Мне не нужны проблемы!;x
EVTDESC_ZE_23007;Убегая от толпы, Вы увидели, как [From.GetTitledFirstName] машет Вам через открытую дверь! Вы побежали к н[From.GetHerHim] и едва оказавшись в [From.GetHersHis] доме, крепко закрыли за собой дверь. Наконец-то Вы в безопасности. Кто бы мог подумать, что эти люди такие обидчивые...;x
EVTOPTA_ZE_23007;Вы спасли меня! Я у Вас в долгу.;x
EVTDESC_ZE_23008;Убегая от толпы, Вы увидели, как [From.GetTitledFirstName] приоткрыл[From.GetEndA] дверь, чтобы посмотреть, что происходит. Вы помахали [From.GetHerHim], но заметив Вас, [From.GetSheHe] вместо того, чтобы помочь тут же закрыл[From.GetEndA] за собой дверь!;x
EVTOPTA_ZE_23008;[GetRootFromInsult]!;x
change_composition_mercenary_company_feudal;Снабдить военную компанию;x
change_composition_mercenary_company_feudal_desc;Отправляя снаряжение в свою военную компанию, можно поменять структуру отряда, заменив лёгкие войска тяжелыми.;x
send_troops_mercenary_company_feudal;Пополнить военную компанию;x
send_troops_mercenary_company_feudal_desc;Увеличив расходы на свою военную компанию, можно увеличить количество её войск.;x
EVTDESC_ZE_23101;Я могу послать новое снаряжение своим войскам, чтобы изменить их состав и повысить боеспособность. [From.PrimaryTitle.GetName] получит его в кратчайшие сроки.;x
EVTOPTA_ZE_23101;Снабдить тяжёлую пехоту;x
EVTOPTB_ZE_23101;Снабдить копейщиков;x
EVTOPTC_ZE_23101;Снабдить тяжелую конницу;x
EVTOPTD_ZE_23101;Но это бессмысленно;x
EVTDESC_ZE_23106;Я могу послать подкрепление своим войскам, чтобы усилить их. [From.GetFirstName] и [From.GetHersHis] [From.PrimaryTitle.GetName] получат его в кратчайшие сроки.;x
EVTOPTA_ZE_23106;Послать солдат;x
EVTOPTB_ZE_23106;Послать конницу;x
EVTDESC_ZE_23152;Встречаясь с Вами по долгу службы, [From.GetTitledFirstName] рассказывает Вам о своих нанимателях. Сейчас это [merc_band_employer.GetTitledFirstName], и Вы слышите только похвальные отзывы. Вероятно имеет смысл организовать встречу, чтобы обсудить возможные соглашения.;x
EVTOPTA_ZE_23152;Я напишу [merc_band_employer.GetHerHim].;x
EVTOPTB_ZE_23152;Это мне неинтересно.;x
EVTDESC_ZE_23154;[Root.GetComplimentAdjective] [Root.GetFirstName],\n[FromFrom.GetTitledFirstName] очень хорошо отзывается о Вас. Если Вы не против, мы могли бы втретиться и обсудить наше сотрудничество с глазу на глаз. Я организую праздник в Вашу честь.\n [From.GetTitledName];x
EVTOPTA_ZE_23154;Интересно! Думаю, мне стоит пойти.;x
EVTOPTB_ZE_23154;Мне это не нужно.;x
EVTDESC_ZE_23155;[Root.GetComplimentAdjective] [Root.GetFirstName],\nБлагодарю Вас за приглашение. Конечно, я приду! Отдам распоряжение начать приготовления к скорейшему отбытию.\nС уважением,\n [From.GetTitledName];x
EVTOPTA_ZE_23155;Прекрасно!;x
EVTDESC_ZE_23156;[Root.GetComplimentAdjective] [Root.GetFirstName],\nБлагодарю Вас за приглашение, но к сожалению я не смогу приехать к Вам в ближайшее время.\nС уважением,\n [From.GetTitledName];x
EVTOPTA_ZE_23156;Очень жаль.;x
EVTDESC_ZE_23157;Вы и не думали, что когда [FromFrom.GetTitledFirstName] прибудет к Вам на праздник, всё пройдёт настолько хорошо. Вы ели, пили и веселились, беседуя на разные темы, а когда праздник подошёл к концу, Вы расстались хорошими друзьями и подписали пакт о ненападении.;x
EVTOPTA_ZE_23157;Надо как-нибудь повторить!;x
EVTTITLE_ZE_23157;Oбщий праздник;x
EVTDESC_ZE_23158;Когда Вы прибыли на праздник, то и подумать не могли, что [From.GetTitledFirstName] так хорошо всё организует. Вы ели, пили и веселились, беседуя на разные темы, а когда праздник подошёл к концу, Вы расстались хорошими друзьями и подписали пакт о ненападении.;x
EVTOPTA_ZE_23158;Благодарю за вечер! До новых встреч!;x
RESTORE_SUCCESSION_EFFECT;$TITLE|Y$ восстановит закон $LAW|Y$.;x
succ_council_elective;Выборы через совет;x
COUNCIL_SUCCESSION_VOTE_ON;Позволяет совету голосовать за преемника;x
COUNCIL_SUCCESSION_VOTE_OFF;Запрещает совету голосовать за преемника;x
ATTRITION_SHATTERED_HOSTILE_TERRITORY;Отступление на вражеской территории: §R+$VALUE$%§!;x
ATTRITION_SHATTERED_NEUTRAL_TERRITORY;Отступление на нейтральной территории: §R+$VALUE$%§!;x
ATTRITION_SHATTERED_FRIENDLY_TERRITORY;Отступление на дружественной территории: §R+$VALUE$%§!;x
SHATTERED_IGNORES_LEADER_ATTRITION;Измор отступающих войск не зависит от навыков их лидера;x
INTERACTION_CANNOT_BREAK_FAVOR_BETROTHAL;Услугой не может быть помолвка;x
haughty_desc;Эт[_от] надменн[_ый] [__ребёнок] убежден[_] в собственном превосходстве. Может вырасти: §Yвысокомерн[_ым]§!, §Yсамодуром§! или §Yжесток[_им]§!.;x #GetEtaEtot_TT_от GetAyaYy_TT_ый GetAgedPersonC_TT_ребёнок GetEndA_TT GetOyYm_TT_ым GetOyIm_TT_им
affectionate_desc;Эт[_от] [__ребёнок] охотно проявляет любовь и ласку. Может вырасти: §Yдобр[_ым]§!, §Yудовлетворённ[_ым]§! или §Yдоверчив[_ым]§!.;x #GetEtaEtot_TT_от GetAgedPersonC_TT_ребёнок GetOyYm_TT_ым
timid_desc;Эт[_от] тих[_ий] и скромн[_ый] [__ребёнок] обычно избегает открытых конфликтов. Может вырасти: §Yскромн[_ым]§!, §Yзастенчив[_ым]§! или §Yтрусом§!.;x #GetEtaEtot_TT_от GetAyaIy_TT_ий GetAyaYy_TT_ый GetAgedPersonC_TT_ребёнок GetOyYm_TT_ым
willful_desc;У эт[__ого] [__ребёнка] сильный характер, [_его] нелегко подчинить или сбить с пути. Может вырасти: §Yамбициозн[_ым]§!, §Yхрабр[_ым]§! или §Yупрям[_ым]§!.;x #GetOyOgo_TT_ого GetAgedPersonCGEN_TT_ребёнка GetHersHis_TT_его GetOyYm_TT_ым
brooding_desc;Играм на свежем воздухе эт[_от] [__ребёнок] предпочитает тихие уединённые размышления. Может вырасти: §Yсправедлив[_ым]§!, §Yгневн[_ым]§! или §Yзавистлив[_ым]§!.;x #GetEtaEtot_TT_от GetAgedPersonC_TT_ребёнок GetOyYm_TT_ым
indolent_desc;Эт[_от] [__ребёнок] не любит напрягаться и избегает любых нагрузок. Может вырасти: §Yщедр[_ым]§!, §Yленив[_ым]§! или §Yобжорой§!.;x #GetEtaEtot_TT_от GetAgedPersonC_TT_ребёнок GetOyYm_TT_ым
playful_desc;Эт[_от] [__ребёнок] любит игры и развлечения, нередко превращая любое удобное занятие в забаву. Может вырасти: §Yобщительн[_ым]§!, §Yковарн[_ым]§! или (редко) §Yсумасшедш[__им]§!.;x #GetEtaEtot_TT_от GetAgedPersonC_TT_ребёнок GetOyYm_TT_ым GetEyIm_TT_им
conscientious_desc;Эт[_от] [__ребёнок] необычайно ответствен[_ен] и скурпулёзно выполняет любые задачи, доводя их до совершенства. Может вырасти: §Yусердн[_ым]§! или §Yумеренн[_ым]§!.;x #GetEtaEtot_TT_от GetNaEn_TT_ен GetOyYm_TT_ым
fussy_desc;Эт[_от] [__ребёнок] необычайно придирчив[_] к деталям, которые выглядят совершенно незначительными для других. Может вырасти: §Yтерпелив[_ым]§!, §Yжадн[_ым]§! или §Yпараноиком§!.;x #GetEtaEtot_TT_от GetAgedPersonC_TT_ребёнок GetEndA_TT GetOyYm_TT_ым
curious_desc;Эт[_от] [__ребёнок] очень любознател[__ен], повсюду суёт свой нос, задаёт вопросы, ищет всё новое и необычное. Может вырасти: §Yпроницательн[_ым]§!, §Yциничн[_ым]§! или §Yсимпатизирующ[__им] другим религиям§!.;x #GetEtaEtot_TT_от GetAgedPersonC_TT_ребёнок GetSoftNaEn_TT_ен GetOyYm_TT_ым GetEyIm_TT_им
idolizer_desc;Эт[_ого] [___ребёнка] очень легко удивить, [_его] занимают вселенские истины и судьбы мира. Может вырасти: §Yнабожн[_ым]§!, §Yэрудитом§! или §Yхил[_ым]§!.;x #GetUOgo_TT_ого GetAgedPersonCACC_TT_ребёнка GetHersHis_TT_его GetOyYm_TT_ым
CHRONICLE_RUNESTONE_POSSESSED;Pунный камень [Root.GetTitledName] возвел[Root.GetEndA] как напоминание о Ксухмалзе, повелителе демонов царства Зулмарах, который вернётся через тысячу лет, дабы принести хаос и разрушения в этот жалкий мир.;x
CHRONICLE_HELD_NERGE;Cегодня [Root.GetTitledName] провел[Root.GetEndA] джерге в [Root.Location.County.GetAdjective]их землях.;x
EVTDESC_ZE_10076;[GetFromRootInsult]!\nМои люди слишком долго мирились с Вашим подлым отношением. Вы почему-то решили, что солдаты - просто скот, который можно гнать на убой, но уверяю Вас, этому пришёл конец. Я с превеликим удовольствием присоединюсь к Вашему врагу на поле боя.;x
EVTOPTA_ZE_10076;Неблагодарная мразь!;x
tooltip_disables_advisors;\nЗапрещает специальный титул советника для королей и императоров.\n;x
tooltip_enables_advisors;\nРазрешает специальный титул советника для королей и императоров.\n;x
opinion_denied_request;Отказал[___] в просьбе;x #[From.GetEndA]
EVTOPTX_ZE_6021;У меня другие планы.;x
EVTOPTY_ZE_6021;[From.GetSheHeCap] станет моим советником.;x
well_mannered;Благовоспитанность;x
ask_for_pardon;Просьба о помиловании;x
ask_for_pardon_desc;Поскольку Ваш сюзерен в долгу перед Вами, можно в качестве §Yуслуги§! попросить его закрыть глаза на любые причины для изгнания, казни, заключения или отзыва Ваших титулов.;x
EVTDESC_ZE_8120;[pardon_target.GetBestName] напоминает, что Вы у н[pardon_target.GetHersHis] в долгу и предлагает в качестве расплаты забыть о [pardon_target.GetHersHis] гнусных преступлениях. Вы больше не сможете предпринять враждебные действия против н[pardon_target.GetHersHis] без риска разоблачить себя.;x
EVTOPTA_ZE_8120;Понять и простить.;x
faction_powerful_vassal_takeover_title;Государственный переворот;x #[From.Liege.GetBestName]
opinion_abdicated;Отрек[__ся] от титула по требованию;x #[From.GetLasLsya]
EVTDESC8220;[GetFromRootInsult]! Мы более не намерены стоять в стороне, пока такие тираны, как Вы, игнорируют мнение совета. Отрекитесь от своего титула. Мы считаем, что [new_title_holder.GetFullName] - наиболее достойный кандидат. Согласитесь с требованием мирно или столкнётесь с нежелательными последствиями.\nПодпись:\n [From.GetTitledName];x
EVTDESC8223;Чтобы избавить страну от гражданской войны, я отрекаюсь от престола. Однако Ваш бесчестный шантаж не будет забыт...\n\nПодпись:\n [From.GetTitledName];x
faction_powerful_vassal_takeover_ultimatum;Потребовать отречения;x
