#CODE;RUSSIAN;x
DLC_dlc044_TOOLTIP_DELAYED;- Уникальные виды лиц для персонажей персидских культур;x
DLC_dlc045_TOOLTIP_INSTANT;§YCharlemagne§!;x
DLC_dlc045_TOOLTIP_DELAYED;- Новая дата для старта игры: 769 год \n- Особые исторические события про Карла Великого \n- Вицекоролевства \n\nКроме того: \n- Летописи \n- Создание самопровозглашённых империй и королевств \n- Десятки новых культур и новая религия: зунизм (культ Солнца) \n- Новая система климатических и сезонных изменений \n- Особые фигурки для ранних этапов истории;x
DLC_dlc046_TOOLTIP_INSTANT;§YEarly Western Clothing Pack§!;x
DLC_dlc046_TOOLTIP_DELAYED;- Исторически точные виды одежды для культур Западной Европы с VIII по X века;x
DLC_dlc047_TOOLTIP_INSTANT;§YEarly Eastern Clothing Pack Pack§!;x
DLC_dlc047_TOOLTIP_DELAYED;- Исторически точные виды одежды для культур Восточной Европы с VIII по X века;x
DLC_dlc048_TOOLTIP_INSTANT;§YDynasty Shields Charlemagne§!;x
DLC_dlc048_TOOLTIP_DELAYED;- 50 уникальных гербов для династий Европы эпохи Карла Великого;x
DLC_dlc050_TOOLTIP_INSTANT;§YWay of Life§!;x
DLC_dlc050_TOOLTIP_DELAYED;- 10 жизненных путей \n- Каждый путь даёт свои возможности и бонусы \n\nКроме того: \n- Сотни новых событий и 20 новых картинок \n- Новые дипломатические взаимодействия;x
DLC_dlc051_TOOLTIP_INSTANT;§YIberian Unit Pack§!;x
DLC_dlc051_TOOLTIP_DELAYED;- Уникальные фигурки войск для иберийских культур;x
DLC_dlc052_TOOLTIP_INSTANT;§YIberian Portraits§!;x
DLC_dlc052_TOOLTIP_DELAYED;- Уникальные виды лиц для персонажей иберийских культур;x
DLC_dlc054_TOOLTIP_INSTANT;§YHorse Lords§!;x
DLC_dlc054_TOOLTIP_DELAYED;- Кочевая форма правления для степных культур \n- Великий Шёлковый путь \n\nКроме того: \n- Безземельные искатели приключений (разбойники-авантюристы) \n- Некочевые правители получат особые возможности \n- Данники \n- Более сотни новых событий ;x
DLC_dlc_horse_lords_content_pack_TOOLTIP_INSTANT;§YHorse Lords Content Pack§!;x
DLC_dlc_horse_lords_content_pack_TOOLTIP_DELAYED;Особенности: \n- Новые портреты для половецких культур \n- Семь эксклюзивных фигурок войск для монгольских культур \n- Уникальные фигурки войск для франков, италийцев и древних германцев \n- Songs of the Steppes Music Pack;x
DLC_dlc055_TOOLTIP_INSTANT;§YMongol Unit Pack§!;x
DLC_dlc055_TOOLTIP_DELAYED;- Семь новых фигурок войск для монгольских культур \n\n * Этот набор является частью набора Horse Lords Content Pack;x
DLC_dlc056_TOOLTIP_INSTANT;§YSongs of the Steppes§!;x
DLC_dlc056_TOOLTIP_DELAYED;- Четыре звуковых дорожки для персонажей алтайских культур \n\n * Этот набор является частью набора Horse Lords Content Pack;x
DLC_dlc057_TOOLTIP_INSTANT;§YCuman Portraits§!;x
DLC_dlc057_TOOLTIP_DELAYED;- Уникальные виды лиц для персонажей половецких культур \n\n * Этот набор является частью набора Horse Lords Content Pack;x
DLC_dlc058_TOOLTIP_INSTANT;§YEarly Frankish Unit Pack§!;x
DLC_dlc058_TOOLTIP_DELAYED;- Уникальные фигурки войск для древних франков \n\n * Этот набор является частью набора Horse Lords Content Pack;x
DLC_dlc059_TOOLTIP_INSTANT;§YEarly Germanic Unit Pack§!;x
DLC_dlc059_TOOLTIP_DELAYED;- Уникальные фигурки войск для древних германцев \n\n * Этот набор является частью набора Horse Lords Content Pack;x
DLC_dlc060_TOOLTIP_INSTANT;§YItalian Unit Pack§!;x
DLC_dlc060_TOOLTIP_DELAYED;- Уникальные фигурки войск для италийцев \n\n * Этот набор является частью набора Horse Lords Content Pack;x
DLC_dlc061_TOOLTIP_INSTANT;§YOrchestral House Lords§!;x
DLC_dlc061_TOOLTIP_DELAYED;- Пять электро-оркестровых звуковых дорожек для игры Crusader Kings 2;x
DLC_dlc062_TOOLTIP_INSTANT;§YConclave§!;x
DLC_dlc062_TOOLTIP_DELAYED;- Малый совет \n- Новая система обучения детей \n- Механика взяток и одолжений \n\nКроме того:\n- Новые детские события \n- Новые законы;x
DLC_dlc063_TOOLTIP_INSTANT;§YConclave Content Pack§!;x
DLC_dlc063_TOOLTIP_DELAYED;- Corners of the Earth Building Pack: Исторические строения на карте \n- Finno-Ugric Portrait Pack \n- Indian and Arabic Boats Unit Pack \n- Mongol/Steppe Male and Female Councilor Model Pack \n- Western/Christian Female Councilor Model Pack \n- Новые картинки для событий и экрана загрузки игры;x
DLC_dlc064_TOOLTIP_INSTANT;§YViking Metal§!;x
DLC_dlc064_TOOLTIP_DELAYED;- Шесть звуковых дорожек в стиле металл по тематике викингов;x
DLC_dlc065_TOOLTIP_INSTANT;§YSouth Indian Portraits§!;x
DLC_dlc065_TOOLTIP_DELAYED;- Уникальные виды лиц для культур Южной Индии \n\n * Обратите внимание, что, возможно, Вы уже получили доступ к этому DLC, приобретая другой контект для игры Crusader Kings II.;x
DLC_dlc066_TOOLTIP_INSTANT;§YThe Reaper's Due§!;x
DLC_dlc066_TOOLTIP_DELAYED;- Новая система эпидемий \n- Придворные лекари и госпитали \n- Процветание и вымирание \n\nКроме того:\n- Новое действие: изоляция (карантин) \n- Более 30 способов пытать и казнить узников \n- Новые физические черты, отражающиеся на портрете персонажа \n- Новые события о поисках вечной жизни, смерти, заболеваниях и... кошках;x
DLC_dlc067_TOOLTIP_INSTANT;§YThe Reaper's Due Content Pack§!;x
DLC_dlc067_TOOLTIP_DELAYED;- East African Portrait Pack \n- Late Byzantine Clothing Pack \n- Eastern Europe Female Model Pack \n- African Female and Male Model Packs ;x
DLC_dlc068_TOOLTIP_INSTANT;§YFull Plate Metal Music Pack§!;x
DLC_dlc068_TOOLTIP_DELAYED;- Пять звуковых дорожек в стиле металл;x
DLC_dlc069_TOOLTIP_INSTANT;§YMonks And Mystics§!;x
DLC_dlc069_TOOLTIP_DELAYED;- Вступление в сообщества \n- Реликвии и особые предметы \n\nКроме того: \n- Новые ордены и советники \n- Новая одежда и причёски \n- Новые портреты и фигурки войск для англичан и германцев;x
DLC_dlc070_TOOLTIP_INSTANT;§YMonks and Mystics Content Pack§!;x
DLC_dlc070_TOOLTIP_DELAYED;- Этот набор является частью дополнения §YMonks and Mystics§!;x
DLC_dlc071_TOOLTIP_INSTANT;§YHymns of Revelation§!;x
DLC_dlc071_TOOLTIP_DELAYED;- Пять звуковых дорожен для членов обществ;x
DLC_dlc072_TOOLTIP_INSTANT;§YSouth Indian Portraits 5 Year Anniversary Gift§!;x
DLC_dlc072_TOOLTIP_DELAYED;- Уникальные портреты для персонажей южно-индийских культур;x
DLC_dlc073_TOOLTIP_INSTANT;§YJade Dragon§!;x
DLC_dlc073_TOOLTIP_DELAYED;- Взаимодействие с Китаем \n- Новая система подчинения государств (данники и сателлиты) \n- Торговля и артефакты \n\nКроме того: \n- Новые портреты для китайцев и тибетцев \n- Новые виды войн (незаконные, вассализация и прочие) \n- Китайские фигурки войск и новые тактики \n- Новые религии;x
View_on_Steam;Открыть в Steam;x
REQUIRED_DLC;Требует DLC;x
LANDING_RECOMMENDED_EXPANSION;Рекомендуемое дополнение:;x
LANDING_HEADER_INTERESTING_CHARACTERS_FOR_EXPANSION;Интересные персонажи для игры;x
LANDING_HEADER_DLC001;Dynasty Coat of Arms Pack 1;x
LANDING_HEADER_DLC002;Mongol Face Pack;x
LANDING_HEADER_DLC003;Songs of Albion;x
LANDING_HEADER_DLC004;Songs of Faith;x
LANDING_HEADER_DLC005;Ruler Designer;x
LANDING_HEADER_DLC006;Songs of the Holy Land;x
LANDING_HEADER_DLC007;The Sword of Islam (дополнение);x
LANDING_HEADER_DLC008;African Unit Pack;x
LANDING_HEADER_DLC009;Songs of the Caliph;x
LANDING_HEADER_DLC010;Dynasty Coat of Arms Pack 2;x
LANDING_HEADER_DLC011;Legacy of Rome (дополнение);x
LANDING_HEADER_DLC012;Byzantine Unit Pack;x
LANDING_HEADER_DLC013;African Portraits;x
LANDING_HEADER_DLC014;Mediterranean Portraits;x
LANDING_HEADER_DLC015;Russian Unit Pack;x
LANDING_HEADER_DLC016;Russian Portraits;x
LANDING_HEADER_DLC017;Songs of Byzantium;x
LANDING_HEADER_DLC018;Sunset Invasion (дополнение);x
LANDING_HEADER_DLC019;Songs of the Rus;x
LANDING_HEADER_DLC020;Norse Portraits;x
LANDING_HEADER_DLC021;Norse Unit Pack;x
LANDING_HEADER_DLC022;The Republic (дополнение);x
LANDING_HEADER_DLC023;Songs of Prosperity;x
LANDING_HEADER_DLC024;The Old Gods (дополнение);x
LANDING_HEADER_DLC025;Hymns to the Old Gods;x
LANDING_HEADER_DLC027;Celtic Unit Pack;x
LANDING_HEADER_DLC028;Celtic Portraits;x
LANDING_HEADER_DLC029;Dynasty Coat of Arms Pack 3;x
LANDING_HEADER_DLC030;Europa Universalis IV Converter;x
LANDING_HEADER_DLC031;Customization Pack;x
LANDING_HEADER_DLC032;Sons of Abraham (дополнение);x
LANDING_HEADER_DLC033;Military Orders Unit Pack;x
LANDING_HEADER_DLC034;Warriors of Faith Unit Pack;x
LANDING_HEADER_DLC035;Hymns of Abraham;x
LANDING_HEADER_DLC036;Songs of Yuletide;x
LANDING_HEADER_DLC037;Saxon Unit Pack;x
LANDING_HEADER_DLC038;Finno-Ugric Unit Pack;x
LANDING_HEADER_DLC039;Rajas of India (дополнение);x
LANDING_HEADER_DLC040;Turkish Unit Pack;x
LANDING_HEADER_DLC041;Turkish Portraits;x
LANDING_HEADER_DLC042;Songs of India;x
LANDING_HEADER_DLC043;Persian Unit Pack;x
LANDING_HEADER_DLC044;Persian Portraits;x
LANDING_HEADER_DLC045;Charlemagne (дополнение);x
LANDING_HEADER_DLC046;Early Western Clothing Pack;x
LANDING_HEADER_DLC047;Early Eastern Clothing Pack;x
LANDING_HEADER_DLC048;Dynasty Shields Charlemagne;x
LANDING_HEADER_DLC050;Way of Life (дополнение);x
LANDING_HEADER_DLC051;Iberian Unit Pack;x
LANDING_HEADER_DLC052;Iberian Portraits;x
LANDING_HEADER_DLC054;Horse Lords (дополнение);x
LANDING_HEADER_DLC055;Horse Lords Content Pack;x
LANDING_HEADER_DLC057;Cuman Portraits;x
LANDING_HEADER_DLC061;Orchestral House Lords;x
LANDING_HEADER_DLC062;Conclave (дополнение);x
LANDING_HEADER_DLC063;Conclave Content Pack;x
LANDING_HEADER_DLC064;Viking Metal;x
LANDING_HEADER_DLC066;The Reaper's Due (дополнение);x
LANDING_HEADER_DLC067;The Reaper's Due Content Pack;x
LANDING_HEADER_DLC068;Full Plate Metal Music Pack;x
LANDING_HEADER_DLC069;Monks And Mystics (дополнение);x
LANDING_HEADER_DLC071;Hymns of Revelation;x
LANDING_HEADER_DLC072;South Indian Portraits Gift;x
LANDING_HEADER_DLC073;Jade Dragon (дополнение);x
LANDING_DLC007_TEXT;Особенности: \n- Делает ислам доступным для игры \n- Система упадка династии \n- Многожёнство \n- Мусульманские поводы для войны \n\nКроме того: \n- Новый интерфейс для мусульман \n- Более 100 новых событий, связанных с этой религией;x
LANDING_DLC011_TEXT;Особенности: \n- Регулярная армия \n- Возможность восстановления Римской империи \n- Преодоление Великой схизмы через игровые события \n\nКроме того: \n- Улучшения для вашего правителя \n- Фигурки православных советников \n- Новые события и решения для Византии;x
LANDING_DLC018_TEXT;Особенности: \n- Новая угроза вторжения с запада \n- Ацтекские культура и религия \n\nКроме того: \n- Новые уникальные портреты и фигурки для мезоамериканцев \n- Новые иконки для столичных поселений \n- Новая ужасная заразная болезнь с другого континента;x
LANDING_DLC022_TEXT;Особенности: \n- Делает торговые республики доступными для игры \n- Игра за главу городской знати \n- Строительство торговых постов \n- Участие в выборах за пост дожа \n\nКроме того: \n- Десятки новых видов построек \n- Уникальная одежда и фигурки кораблей для республик \n- Новые заговоры и события \n- Новые поводы для войны за города и фактории;x
LANDING_DLC024_TEXT;Особенности: \n- Новая дата для старта игры: 867 год \n- Язычники и зороастрийцы станут доступны для игры \n- Восстания станут более продуманными и опасными \n- Язычники смогут грабить и разорять поселения \n\nКроме того: \n- Христиане и мусульмане смогут отправлять миссионеров для обращения язычников в свою веру \n- Новые тематические события;x
LANDING_DLC032_TEXT;Особенности: \n- Новая механика папства \n- Новые духовные ордены \n- Школы мутазилитов и ашаритов в исламе \n- Возможность играть за иудеев \n\nКроме того: \n- Паломничества в священные места \n- Ссылка в монастырь для придворных \n- Более 300 новых событий;x
LANDING_DLC039_TEXT;Особенности: \n- Три новых индийских религии для игры \n- Новые религии и культуры для Индии \n- Новые игровые механики для этой области \n\nКроме того: \n- Возможность объединить Индию как легендарный Самрат Чакравартин \n- Индийские лица и одежда \n- Боевые слоны;x
LANDING_DLC045_TEXT;Особенности: \n- Новая дата для старта игры: 769 год \n- Особые исторические события про Карла Великого \n- Вицекоролевства \n\nКроме того: \n- Летописи \n- Создание самопровозглашённых империй и королевств \n- Десятки новых культур и новая религия: зунизм (культ Солнца) \n- Новая система климатических и сезонных изменений \n- Особые фигурки для ранних этапов истории;x
LANDING_DLC050_TEXT;Особенности: \n- 10 жизненных путей \n- Каждый путь даёт свои возможности и бонусы \n\nКроме того: \n- Сотни новых событий и 20 новых картинок \n- Новые дипломатические взаимодействия;x
LANDING_DLC054_TEXT;Особенности: \n- Кочевая форма правления для степных культур \n- Великий Шёлковый путь \n\nКроме того: \n- Безземельные искатели приключений (разбойники-авантюристы) \n- Некочевые правители получат особые возможности \n- Данники \n- Более сотни новых событий ;x
LANDING_DLC062_TEXT;Особенности: \n- Малый совет \n- Новая система обучения детей \n- Механика взяток и одолжений \n\nКроме того:\n- Новые детские события \n- Новые законы;x
LANDING_DLC066_TEXT;Особенности: \n- Новая система эпидемий \n- Придворные лекари и госпитали \n- Процветание и вымирание \n\nКроме того:\n- Новое действие: изоляция (карантин) \n- Более 30 способов пытать и казнить узников \n- Новые физические черты, отражающиеся на портрете персонажа \n- Новые события о поисках вечной жизни, смерти, заболеваниях и... кошках;x
LANDING_DLC069_TEXT;Особенности: \n- Вступление в сообщества \n- Реликвии и особые предметы \n\nКроме того: \n- Новые ордены и советники \n- Новая одежда и причёски \n- Новые портреты и фигурки войск для англичан и германцев;x
LANDING_DLC073_TEXT;Особенности: \n- Взаимодействие с Китаем \n- Новая система подчинения государств (данники и сателлиты) \n- Торговля и артефакты \n\nКроме того: \n- Новые портреты для китайцев и тибетцев \n- Новые виды войн (незаконные, вассализация и прочие) \n- Китайские фигурки войск и новые тактики \n- Новые религии;x
LANDING_EXPANSION_FLAVOR_TEXT_DLC007;Описание: \nIn the turmoil of Europe, the Holy Father declares that all those who go to liberate the Holy Land will be freed of their sins. Islam, with several large kingdoms and empires, is under attack by the fractious Catholic realms. One must rise up to defend their faith. \n\n§YSword of Islam§!, adds playable Muslim rulers to the game, and with them comes new unique gameplay. Balance Greed versus Nobility with the Dynasty Decadence System. Islam is traditionally a religion of modesty, Decadence can cause your dynasty to collapse from within if you engage in immoral behavior. With a different culture enabling polygamy, one can have up to four wives for Muslim rulers. \n\n"The Ummah is under attack. All true Muslims must be charitable in peace and relentless in Jihad. Let the Sword of Islam fall upon the infidels that threaten our lands, our faith!";x
LANDING_EXPANSION_FLAVOR_TEXT_DLC011;Описание: \nThe Legacy of Rome expansion focuses on the rich political world of Byzantine Empire. The vassals have been scheming, they have split into factions, and they are banding together to revolt against your rule. This expansion contains a wealth of new features to outsmart them and maintain your empire. \n\nNew sets of decisions and events specifically designed with the Byzantine Empire in mind, like being able to blind and castrate your prisoners.\n\nOrthodox rulers can Mend the Schism, reuniting the Western and Eastern halves of the church and rendering Roman Catholicism a heresy. You also get a new army type, Retinues. The difference from feudal levies, those of the Byzantines never need to be disbanded.\n\nThe final breaths of the Roman Empire are in your hands!;x
LANDING_EXPANSION_FLAVOR_TEXT_DLC018;Описание: \nIt is the late 13th century and Europe is still reeling from the all-conquering Mongol Hordes. Just as the Lords of the West breathe a sigh of relief, another threat looms on the horizon. Strange ships bearing winged serpents and grinning skulls, symbols never before seen in the known world, have been sighted all along the Atlantic coast. \n\nAs the sun sets on the shores of Morocco, Portugal and Ireland, the largest fleet that has ever set sail approaches land, ready to invade in the name of bloodthirsty gods.\n\nThis fantasy scenario marks Paradox Development Studios first departure from history. Hearing of Europe from traveling Northmen, the blood drenched Aztec Civilization has risen early and now spread like a virulent plague. Prepare to defend all you hold dear against the Sunset Invasion!;x
LANDING_EXPANSION_FLAVOR_TEXT_DLC022;Описание: \nIn The Republic you play as a Patrician in one of the great medieval Merchant Republics. Control the sea lanes and the coasts of Europe, survive feuds with other Patrician families and plot to seize Trade Posts from your rivals. Expand your trade empire as you compete with the other families for the coveted position of Doge and the leadership of the Republic. \n\nExperience a new and different type of game by playing as one of the great Merchant Republics: Venice, Genoa, Pisa, the Hanseatic League, or Gotland. Guide your dynasty to fortune in a world dominated by kings and emperors. \n\nYour Trade Posts are your source of income. Construct them in coastal provinces of yours and others. However, ensure you have good diplomatic relations with those countries lest they, or a rival merchant republic, tries to seize your money.;x
LANDING_EXPANSION_FLAVOR_TEXT_DLC024;Описание: \nThe year is 867 AD. The Viking Rurik has founded the kingdom of Rus and the Great Heathen Army under the sons of Ragnar Lodbrok rampage through England. As a Pagan chieftain you survive by ravaging your weak neighbors. If you remain at peace for too long, your people will grow restless - Fortune favors the bold! \n\nPlay as a Pagan or Zoroastrian ruler, with particular focus on the dreaded Vikings. Christians and Muslims can dispatch missions to convert heathens to stop the raids on their land. Pagans may fight back in the name of the old gods, and even seek to eliminate the monotheists from Europe. Alternatively, pagan religions can adopt elements of the Abrahamic faiths to change themselves into something new - a reformed faith with their own religious head and holy scripture. \n\nPillage and adventure according to true Viking tradition!;x
