#CODE;RUSSIAN;x
chinese_grace_become_tributary_effect_TT;В обмен на §R50% дохода§!, §R30% Ваших рекрутов§! и §R[GetChineseOffmapTributaryPrestigeCost]§!, Вы получите §G2 очка милости в месяц§! и §Gкитайские войска, которые можно призвать в случае оборонительной войны§!.\nЭти эффекты продлятся до падения §Yправящей императорской династии§! либо пока Вы не §Yобъявите о своей независимости§! (военным путём или мирным - через меню интриг).\n;x
ENDGAME_TEXT_INDIAN;Теперь Вы исповедуете одну из восточных религий, поэтому не можете продолжать игру без дополнения Rajas Of India или Jade Dragon.\n;x
you_will_game_over_tt;§RЭто вызовет КОНЕЦ ИГРЫ, ибо Вам нельзя играть за эту религию!§!\n;x
is_not_one_eyed_handed_legged_disfigured_or_mangled_tt;Нет черт §Yодноглазый§!, §Yоднорукий§!, §Yодноногий§!, §Yизуродованный§! или §Yискромсанный§!\n;x
is_not_maimed_or_infirm_tt;Нет черт §Yизувеченный§! или §Yнемощный§!\n;x
is_not_wounded_severely_injured_tt;Нет черт §Yраненый§! или §Yсерьёзно раненый§!\n;x
EVTTOOLTIP100201;Попросить друга помочь Вам отточить свои навыки владения мечом\n;x
String_personality_old_and_wistful;о том, как преклонный возраст иногда вызывает тоску по прошлому;x
String_personality_young_cynics;о бесполезности обсуждения политики со старшим поколением;x
String_personality_same_society;о том, какой подход к жизни исповедуют [This.GetSocietyName];x
String_personality_focus_war;об увлекательности битв и стратегических приёмов, применимых к ним;x
String_personality_focus_hunting;о том, как увлекательна и полезна охота;x
String_personality_focus_seduction;о непередаваемых ощущениях от раскрытия страстей, сокрытых глубоко внутри нас;x
String_personality_focus_intrigue;об интригах при дворе и достоверности слухов по поводу одного из иностранных дипломатов;x
String_personality_focus_carousing;о том, сколько всего необычного может случиться во время пира;x
String_personality_focus_family;о важности семьи и ценности кровных уз;x
String_personality_focus_theology;о множестве способов интепретации священных текстов и положительных аспектах религии;x
String_personality_focus_scholarship;о любознательности, присущей человеку, и концепции существования Высшей Силы;x
String_personality_focus_rulership;о том, как поверхностно многие смотрят на управление государством и не ценят прилагаемые для этого усилия;x
String_personality_focus_business;о важности и эффективности делегирования полномочий в любом бизнесе;x
String_personality_same_culture;о достижениях [This.GetCultureAdj]ой культуры;x
String_personality_same_religion;о [This.GetRelAdj]ских мотивах в легендарных песнях и сказаниях;x
String_personality_landscape;об особенностях [This.TopLiege.PrimaryTitle.GetAdjective]ского ландшафта;x
String_personality_artifacts;о красоте и притягательности старинных вещей;x
b_trinabad;Тринабад;x
b_dusajabad;Дусаябад;x
b_ragnagar;Рагнагар;x
b_skanderabad;Скандерабад;x
b_ake;Аке;x
b_shagkol;Шангкол;x
b_zhezgir;Жезгир;x
b_traguladar;Трагуладар;x
b_krossa;Кросса;x
b_mosa;Моса;x
b_kidako;Кидако;x
b_eskako;Эскако;x
b_sinnele;Синнеле;x
b_kanbale;Канбале;x
b_shihak;Шинак;x
b_shilif;Шилиф;x
b_ketino;Кетино;x
b_alchach;Алчач;x
b_manzhar;Манжар;x
b_ayzhar;Айжар;x
b_kusma;Кусма;x
b_kipgaj;Кипгадж;x
b_gerghas;Гергас;x
b_sarel;Сарел;x
b_ichga;Ичга;x
b_wadane;Уадане;x
b_kaliki;Калики;x
b_gag;Гаг;x
b_aziz;Азиз;x
b_aruz;Аруз;x
b_uros;Урос;x
b_ulsut;Улсут;x
b_mamshim;Мамшим;x
b_esut;Эсут;x
b_urlyki;Урлыки;x
b_dralyk;Дралык;x
b_mankal;Манкал;x
b_jutasu;Джутасу;x
b_opak;Опак;x
b_tenul;Тенюль;x
b_offerdal;Оффердал;x
b_gene;Гене;x
b_brunflo;Брюнфло;x
b_borgvattnet;Боргваттнет;x
b_ulvkalla;Ульвкалла;x
b_vemdalen;Вемдален;x
b_ljusnedal;Льюснедал;x
b_lillhardal;Лиллхардал;x
b_ymanda;Иманда;x
b_langi;Ланги;x
b_afgilai;Афгилай;x
b_amandawar;Амандавар;x
b_obora;Обора;x
b_tora;Тора;x
b_mangalam;Мангалам;x
b_abetam;Абетам;x
b_yrgo;Ирго;x
b_halogo;Халого;x
b_wagulo;Уагуло;x
b_zenande;Зенанде;x
b_aleksandr;Александр;x
b_vugimsk;Вугимск;x
b_imaslavl;Имаславль;x
b_kankol;Канкол;x
b_illyoml;Иллиомль;x
b_mashinki;Машинки;x
b_paskaki;Паскаки;x
b_novomory;Новоморы;x
b_kirou;Киру;x
PROV1581;Добжинь;x
c_dobrzynska_adj;Добжинь;x
PROV1582;Серадз;x
c_sieradzka_adj;Серадз;x
PROV1583;Ломжа;x
c_lomzynska_adj;Ломжин;x
PROV1584;Стежица;x
c_stezycka_adj;Стежиц;x
PROV1585;Люблин;x
c_lubelska_adj;Люблин;x
PROV1586;Велюнь;x
c_wielunska_adj;Велюнь;x
PROV435;Вроцлав;x
c_upper_silesia_adj;Вроцлав;x
PROV433;Верхняя Силезия;x
c_opole_adj;Верхнесилезий;x
PROV429;Накло;x
c_gnieznienskie_adj;Наклан;x
PROV528;Гостынин;x
c_sieradzko-leczyckie_adj;Гостынин;x
PROV530;Лив;x
c_czersk_adj;Лив;x
b_wyszogrod;Вышогруд;x
b_zacroczym;Закрочим;x
b_rozan;Ружан;x
b_szrensk;Шренськ;x
b_liw;Лив;x
b_wegrow;Венгрув;x
b_legionowo;Легьоново;x
b_lochow;Лохув;x
b_tluszoz;Тлущ;x
b_radzymin;Радзымин;x
b_wizna;Визна;x
b_swieck;Швенцк;x
b_nur;Нур;x
b_radzilow;Радзилув;x
b_lowicz;Лович;x
b_gostynin;Гостынин;x
b_rawska;Рава;x
b_nadodra;Надодра;x
b_kamien;Камень;x
b_kcynia;Кцыня;x
b_pila;Пила;x
b_lubiewo;Любево;x
b_podgaje;Подгае;x
b_bialaziema;Бялазема;x
b_oborniki;Оборники;x
b_czarnkow;Чарнкув;x
b_koscian;Косьцян;x
b_miedzyrzecz;Мендзыжеч;x
b_walcz;Валч;x
b_wschowa;Всхова;x
b_sroda;Шрода;x
b_kolo;Коло;x
b_kozmin;Козьмин;x
b_nowogrod;Новогруд;x
b_swiebozin;Свебодзин;x
b_bytomodrz;Бытом-Оджаньский;x
b_lubliniec;Люблинец;x
b_rybnik;Рыбник;x
b_siewerz;Севеж;x
b_zywiec;Живец;x
b_bielsko;Бельско;x
b_pszczyna;Пщина;x
b_zator;Затор;x
b_wieliczka;Величка;x
b_bochnia;Бохня;x
b_olsztyn;Ольштын;x
b_pilzno;Пильзно;x
b_mielec;Мелец;x
b_biecz;Беч;x
b_olescnica;Ильза;x
b_wislica;Вислица;x
b_opoczno;Опочно;x
b_opatow;Опатув;x
b_urzedow;Ужендув;x
b_goraj;Горай;x
b_zamosc;Замосць;x
b_podwieprza;Ленчна;x
b_nadwisla;Казимеж-Дольны;x
b_stezyca;Стенжыца;x
b_lukow;Лукув;x
b_kock;Коцк;x
b_ryki;Рыки;x
b_deblin;Деблин;x
b_radzyn;Радзынь;x
b_stoczeklukowski;Сточек-Луковский;x
b_bygdoszcz;Быдгощ;x
b_leczyca;Ленчица;x
b_klodawa;Клодава;x
b_nieszawa;Нешава;x
b_dobrzyn;Добжинь;x
b_wloclawek;Островите;x
b_lipno;Липно;x
b_rypin;Рыпин;x
b_skepe;Скемпе;x
b_michalowo;Михалово;x
b_kikot;Кикоть;x
b_wielun;Велюнь;x
b_grabow;Грабов;x
b_ostrzeszow;Остшешув;x
b_wierzchlas;Вежхляс;x
b_osjakow;Осякув;x
b_ostrowek;Острувек;x
b_czarnozyly;Чарножылы;x
b_przedborz;Пшедбуж;x
b_szadek;Шадек;x
b_turek;Турек;x
b_rozprza;Розпша;x
b_goniadz;Гонёндз;x
b_rajgrod;Райгруд;x
b_krasnystaw;Красныстав;x
b_parwa;Парва;x
b_sulecia;Сулеция;x
PROV1587;Бытув;x
PROV1588;Ноймарк;x
PROV1589;Гёрлиц;x
b_santok;Санток;x
b_driesen;Дресен;x
b_bernstein;Бернштайн;x
b_tempelburg;Чаплинек;x
b_drawa;Драва;x
b_corlin;Корлин;x
b_gerwin;Гервин;x
b_puck;Пуцк;x
b_lebork;Лемборк;x
b_lupawa;Лупава;x
b_lebe;Леба;x
b_carbero;Карберо;x
b_swolow;Сволов;x
b_parchowy;Пархово;x
b_lebusa;Лебуза;x
b_dobrilugk;Добрилугк;x
b_herrhut;Хернхут;x
b_spremberg;Шпремберг;x
b_ylustiaberg;Илустиаберг;x
b_priebus;Пребус;x
b_bischolow;Бишолув;x
b_schivelbein;Свидвин;x
