#CODE;RUSSIAN;x
RULE_SUPERNATURAL_UNRESTRICTED_DESC;ИИ правителям будет позволено переживать сверхъестественные события, такие как ребёнок-демон, волчья кровь, бессмертие и т.д.;x
EVTDESC_NE_1;[invited_character.GetFullName] прибыл[invited_character.GetEndA] к Вашему двору и готов[invited_character.GetEndA] служить.;x
EVTOPTA_NE_1;[invited_character.GetFirstName] станет моим полководцем.;x
EVTOPTB_NE_1;Это не т[invited_character.GetEtaEtot], кого я ждал[Root.GetEndA]. Отошлите [invited_character.GetHersHis] прочь!;x
RULE_OPTION_DELAYED_RANDOM;Случайно, но с задержкой;x
RULE_MONGOL_INVASION_DELAYED_RANDOM_DESC;Монгольская Орда начинает вторжение в любое время, но не раньше 1000г и не раньше чем через 50 лет после старта игры.;x
RULE_AZTEC_INVASION_DELAYED_RANDOM_DESC;Ацтеки начинают вторжение в любое время, но не раньше 1000г и не раньше чем через 50 лет после старта игры.;x
RIP.30300.title;Cлухи о бессмертии;x
RIP.30300.title.b;Kорявое письмо;x
RIP.30300.d.highlander;Недавно Вам сообщили, что по слухам есть другой бессмертный, Рамирез, который ищет Вас. Этот испанец прознал о Вашем бессмертии и поклялся положить этому конец. Мотивы его неизвестны, но намерения чисты и рано или поздно он найдёт Вас.;x
RIP.30300.d.evildude;До Вас дошли слухи об ужасном человеке. Это кровожадное существо зовут Уран, он тоже бессмертный и посвятил свою долгую жизнь причинению другим страданий самым жестоким и невообразимым способом. Говорят, сильнее этого лишь его всепоглощающая зависть, и одно лишь упоминание о другом бессмертном доводит его до неистовства. Если слухи не врут, он найдёт Вас и попытается убить.;x
RIP.30300.d.goodguy;Недавно мне рассказали о другом бессмертном по имени Артур. Этот человек - образец доброты, он посвятил свою жизнь помощи другим и борьбе с несправедливостью. Похоже, в столь скучной жизни каждому нужно хобби. Я не считаю себя плох[Root.GetOyIm], ну может... бывало иногда, но этот Артур явно затаил злобу на меня - "власть ужаса", "вечное кровопролитие", да кто он такой, чтобы судить меня?.;x
RIP.30300.d.shieldmaiden;Барды слагают песни о щитоносице по имени Торхильда. Поговаривают, что на самом деле она - валькирия, которая живёт среди смертных. Так или иначе, она - бессмертна и очень хороша в бою. Самая известная из баллад повествует о том, как она сражалась с другим бессмертным, Каином, и как она плакала после своей победы, потому что больше никогда не сможет встретить достойного противника. Если это правда, она обязательно найдёт Вас и вызовет на поединок.;x
RIP.30300.d.horse;Почерк ужасен, но выбор слов свидетельствует о разумности того, кто его писал:\n"Я не ценю подражателей, тем более в столь грубой манере, это привлекает нежелательное внимание к таким, как мы. Я приду за тобой. Тебе не сбежать. Я сожгу твой город, сравняю его с землёй, втопчу твоё наследие в пыль. История запомнит тебя как безумца, которого погубила собственная гордыня."\nПисьмо не подписано.;x
RIP.30300.a;Приведите ко мне!;x
RIP.30300.b;Мне это не нравится...;x
RIP.30300.c;Ну я не кровожад[Root.GetNaEn]. Обычно...;x
RIP.30301.title;Bаш соперник нашел Вас!;x
RIP.30301.d.highlander;Вы вышли из св[Root.GetMyChamberGEN] и даже не успели позвать стражу, когда встретили своего противника [immortal_rival.GetFirstName]а.\n"Твоя жизнь закончится здесь!" — крикнул он, обнажив свой меч.;x
RIP.30301.d.evildude;Вы вышли из св[Root.GetMyChamberGEN] и даже не успели позвать стражу, когда встретили своего противника [immortal_rival.GetFirstName]а.\n"Сдохни, [GetFromRootInsult]!" — заорал он, выхватив свой меч.;x
RIP.30301.d.goodguy;Вы вышли из св[Root.GetMyChamberGEN], и непривычная тишина показалась Вам странной. Стражи нигде не было видно. Мгновение спустя Вы увидели [immortal_rival.GetFirstName]а, выходящего Вам навстречу.\n"Время пришло. Пора покончить с тобой, — сказал он с горечью. — Помолись своему богу".;x
RIP.30301.d.shieldmaiden;В коридоре не было никого, кроме странной женщины в доспехах. Вы поняли, что это [immortal_rival.GetFirstName] ещё до того, как она представилась и вызвала Вас на поединок.;x
RIP.30301.d.horse;Коридор был залит кровью. Куски тел Ваших стражников были разбросаны повсюду. Посреди этой бойни стоял огромный конь, пар поднимался из под его копыт. Вы взглянули на изуродованное тело рядом с ним, о нет, это же [immortal_horse_victim.GetFirstName]!\n"Я - Инцитат, попирающий народы! — молвил он человеческим голосом. — Я не терплю подражателей. Ты - следующий".;x
RIP.30301.d.horse2;Коридор был залит кровью. Куски тел Ваших стражников были разбросаны повсюду. Посреди этой бойни стоял огромный конь, пар поднимался из под его копыт. Вы взглянули на изуродованное тело рядом с ним, о нет, это же [immortal_horse_victim.GetFirstName]!.\n"Я - Инцитат, попирающий народы! — молвил он человеческим голосом. — Я слышал, ты сделал[Root.GetEndA] коня канцлером, но похоже это тебе не помогло. Ты всё равно умрешь".;x
RIP.30302.d;Вы без колебаний вынимаете меч и бросаетесь в атаку. [immortal_rival.GetFirstName], застигнут[immortal_rival.GetAyaYy] врасплох, не успевает парировать Ваши удары. Вы делаете вид, что выбились из сил, и противник заглатывает наживку: пока [immortal_rival.GetSheHe] пытается контратаковать, Вы наносите глубокий колющий удар. Стиснув зубы от боли, [immortal_rival.GetSheHe] пытается отступить, но слишком поздно - Вы отрубаете [immortal_rival.GetHerHim] голову.;x
RIP.30302.a;Слишком просто, [immortal_rival.GetFirstName]!;x
RIP.30303.d;Преодолев удивление, Вы вынули кинжал из-за пояса и бросились навстречу своему противнику. [immortal_rival.GetFirstName] похоже застигнут[immortal_rival.GetEndA] врасплох скорой атакой, но успевает заблокировать Ваш удар и ранить Вас в руку. Вы совершенно не ожидали такого ответа, но всё же нанесли сокрущающий удар кинжалом в [immortal_rival.GetHersHis] глаз.;x
RIP.30303.a;Новая победа - новый шрам.;x
RIP.30304.d;[immortal_rival.GetFirstName] броси[immortal_rival.GetLasLsya] на Вас. Это произошло так быстро, что Вы даже не успели увернуться от [immortal_rival.GetHersHis] удара, но вынули свой кинжал. Покалеченн[Root.GetAyaYy], истекая кровью, Вы всё же смогли вонзить клинок прямо в [immortal_rival.GetHersHis] сердце.;x
RIP.30304.a;Жив[Root.GetEndA]!;x
RIP.30305.d;Вы тянетесь к мечу, пока [immortal_rival.GetFirstName] атакует Вас. Каким-то образом Вам удаётся парировать [immortal_rival.GetHersHis] первый удар, затем второй, но Вы уже знаете, что в шаге от поражения. В отчаянии Вы стараетесь проводите серию замахов, рассчитывая на шквальную атаку в последний раз, но внезапно Вы теряете способность двигаться, в глазах темнеет, шум в голове сливается с тишиной.;x
RIP.30305.a;???;x
RIP.30306.d;Внезапный толчок проясняет Ваше зрение. На мгновение Вы видите, как [immortal_rival.GetFirstName] смотрит на какое-то безголовое тело. "Что это?" — подумали бы Вы, но уже не можете.;x
RIP.30306.a;...;x
sea_queen;Владычица морей;x
sea_queen_desc;Эта женщина внушает страх даже в самых далёких землях. Любой, кто знает море, знает и о его грозной хозяйке.;x
88017.cannibal;Позор [From.GetHerHim], но... хотя бы пообедаю.;x
8469.a;Хвала Небесам!;x
tengri_warrior;Небесн[_ый] всадни[_к];x #GetAyaYy_TT_ый GetTsaK_TT_к
tengri_warrior_desc;Этот степной воин сражается во славу Тенгри.;x
romuvas_own;Ловч[_ий] Диеваса;x #GetAyaIy_TT_ий
romuvas_own_desc;Этот воин сражается за священный лес.;x
ukkos_shield;Молот Укко;x
ukkos_shield_desc;Стремительно, подобно молнии Укко, этот воин сражается за финскую веру.;x
eagle_warrior;Орлиный воин;x
eagle_warrior_desc;Жизнь воинов-ацтеков - это постоянная битва, и орлиные воины - самые храбрые из них. Их главная цель - захватить пленников и принести в жертву богам.;x
peruns_chosen;Избранни[_к] Перуна;x #GetTsaK_TT_к
peruns_chosen_desc;Топоры избранников Перуна разят врагов славянской веры с тем же неистовством, как и его молнии.;x
nyames_shield;Щит Ньяме;x
nyames_shield_desc;Эт[GetEtaEtot] [GetAgedPerson] - од[GetNaIn] из избранных воинов, которые сражаются на стороне западно-африканской веры.;x
sun_warrior;Воин Солнца;x
sun_warrior_desc;Воины Солнца сражаются с неистовой силой самого Зуна.;x
ares_own;Воин Ареса;x
ares_own_desc;Воины Ареса преисполнены неиссякаемой жаждой крови и разрушений. Они сражаются за эллинскую веру.;x
sacrificed_head_bad;Глава нашей веры принесен в жертву ложным богам.;x
sacrificed_head_good;Мы принесли в жертву главу ложной веры!;x
EVTOPTA_TOG_611_Pope;Спасает ли Церковь, [From.GetBestName]?;x
EVTOPTA_TOG_612_Caliph;Не будет тебе мира, [From.GetBestName]!;x
crazymurderdog_tooltip;Семья погибшего будет очень расстроена. ;x
crazymurderdog_court_tooltip;Придворные шокированы! ;x
cannibal_trait;Людоед[__];x #GetEndKa_TT
cannibal_trait_desc;Эт[GetEtaEtot] [GetAgedPerson] ест людей.;x
INSULT_CANNIBAL;людоед[This.GetEndKa];x
INSULT_CANNIBALISTIC;Людоедск[This.GetAyaIy];x
DEATH_PLATYPUS_NO_KILLER;[This.GetSheHe] был[This.GetEndA] убит[This.GetEndA] утконосами;x
DEATH_PLATYPUS;[This.GetSheHe] был[This.GetEndA] убит[This.GetEndA] утконосами, любимыми питомцами т[This.Killer.GetOyOgo], кого зовут $KILLER$;x
trapped_immortal;Вечный двигатель;x
trapped_immortal_desc;Эт[GetEtaEtot] пленн[GetAyaYy] бессмертн[GetAyaYy] [GetAgedPerson] вынужден[GetEndA] вращать колесо механизма вечно. Система рычагов и шестерёнок передаёт силу мельницам, пилам и прочей полезной технике.;x
placeholdername_3;Красный туман окутывает Вас. Вы хватаете боевой топор со стены и с криком безумной ярости бросаете в своего противника...\nПридя в себя, Вы обнаруживаете, что с ног до головы покрыты кровью, а [immortal_rival.GetFirstName] порублен[immortal_rival.GetEndA] на куски. Первая Ваша мысль - здесь нужно прибраться. Немного отряхнувшись, Вы возвращаетесь к своим повседневным делам.;x
placeholdername_4;Кто это вообще был?;x
placeholdername_5;Аррррргх!;x
placeholdername_6;А, это просто царапина.;x
placeholdername_7;[immortal_rival.GetFirstName] броси[immortal_rival.GetLasLsya] навстречу. Издав пронзительный визг, Вы прижались к полу. Похоже это было неожиданно для н[immortal_rival.GetHersHis], потому что [immortal_rival.GetSheHe] споткну[immortal_rival.GetLasLsya] о Ваше тело. Вскочив на ноги, Вы тут же попытались убежать, но [immortal_rival.GetFirstName], погнавшись за Вами, напоро[immortal_rival.GetLasLsya] на меч.;x
placeholdername_8;Повезло!;x
placeholdername_9;О, [Root.GetNumenFOA], я умираю!;x
placeholdername_10;Не сегодня, [immortal_rival.GetFirstName]!;x
placeholdername_11;Недолго раздумывая, Вы отошли назад, чтобы воспользоваться скрытым рычагом в св[Root.GetMyChamberPREP]. [immortal_rival.GetFirstName] броси[immortal_rival.GetLasLsya] вслед за Вами, но внезапно открывшийся люк прямо перед [immortal_rival.GetHersHis] ногами успешно завершил Ваш план. Резкий крик быстро прервался, но Вы не уверены, справились ли пики на дне со своей задачей.;x
placeholdername_12;Засыпьте яму камнями для надёжности.;x
placeholdername_13;[immortal_rival.GetFirstName] может быть полез[immortal_rival.GetNaEn]...;x
placeholdername_14;[immortal_rival.GetFirstName] начинает сыпать угрозами, и тут Вы понимаете, что пора воспользоваться ситуацией пока не поздно - у Вас повсюду скрытые посты охраны. Вы дёргаете за веревку, чтобы поднять тревогу, и многочисленные отряды стражи вскоре окружают [immortal_rival.GetHersHis]. Разумеется, навыки боя не помогли [immortal_rival.GetHerHim], и мои люди схватили [immortal_rival.GetHersHis].\n"Я знал[Root.GetEndA], что эта система охраны рано или поздно пригодится!" — восторженно подумали Вы.;x
placeholdername_15;Отведите [immortal_rival.GetHersHis] в камеру.;x
placeholdername_16;Сожгите [immortal_rival.GetHersHis] пока не поздно.;x
placeholdername_17;Пора познакомить [immortal_rival.GetHersHis] с моими питомцами...;x
placeholdername_18;Постой! Давай обсудим это!;x
placeholdername_19;[immortal_rival.GetFirstName] - тоже человек в конце концов. Используя природное обаяние и остроумие, Вы можете попробовать разговорить [immortal_rival.GetHersHis] прежде чем затевать драку. Некоторое время спустя вам обоим удаётся найти общий язык, и вот вы уже общаетесь как старые друзья. Похоже, [immortal_rival.GetFirstName] уже совсем не хочет убивать Вас.\n"Это было глупо и незрело", — сказал[immortal_rival.GetEndA] [immortal_rival.GetSheHe], как ни в чём не бывало.;x
placeholdername_20;Я держу своих друзей близко.;x
placeholdername_21;Но врагов ещё БЛИЖЕ!;x
placeholdername_22;Поговорим, как умные люди.;x
placeholdername_23;Вы приводите ряд постулатов о природе смертности, которые выглядят логичными, но содержат ряд грубых ощибок и ложных обобщений. Несмотря на то, что [immortal_rival.GetFirstName] хочет убить Вас, [immortal_rival.GetSheHe] не в силах сопротивляться потребности оспорить Ваши утверждения. В гневе [immortal_rival.GetSheHe] начинает методично опровергать их одно за другим.;x
placeholdername_24;Привести новые аргументы;x
placeholdername_25;Отказаться признать свои ошибки;x
placeholdername_26;[immortal_rival.GetFirstName] всё больше вовлекается в спор. Намеренные ошибки в Ваших аргументах, убедили [immortal_rival.GetHersHis], что победа в споре будет за н[immortal_rival.GetEyIm]. Жестов оказалось недостаточно и убрав свой меч в ножны, [immortal_rival.GetSheHe] схватил[immortal_rival.GetEndA] мел и приня[immortal_rival.GetLasLsya] расписывать выкладки на стене.;x
placeholdername_27;Загнать в логический тупик.;x
placeholdername_28;Шарахнуть подсвечником, пока не видит.;x
placeholdername_29;[immortal_rival.GetFirstName] проглотил[immortal_rival.GetEndA] наживку и приня[immortal_rival.GetLasLsya] возбуждённо опровергать Ваши утверждения.\n"Во поэтому очевидно, — в гневе продолжал[immortal_rival.GetEndA] [immortal_rival.GetSheHe], — бессмертные не могут существовать!"\nНаступила тишина, [immortal_rival.GetHersHis] лицо изображало ужас, но тут же взгляд стал неживым, воздух задрожал, и [immortal_rival.GetHersHis] образ бесследно исчез, как во сне.;x
placeholdername_30;Мыслю, следовательно существую.;x
placeholdername_31;К бою!;x
placeholdername_32;Умереть;x
placeholdername_33;Ярость...это...я!;x
placeholdername_34;Надо сменить одежду.;x
placeholdername_35;Сдаться. ;x
placeholdername_36;[immortal_rival.GetFirstName] покидает Вас, [immortal_rival.GetHerHim] противна Ваша трусость.;x
immortal_loyalty;Преданность бессмертию;x
placeholdername_38;Эт[GetEtaEtot] [GetAgedPerson] искренне служит бессмертному существу и надеется однажды постичь его секрет.;x
immortal_suspicions;Подозрительность к бессмертию;x
placeholdername_40;Эт[GetEtaEtot] [GetAgedPerson] крайне подозрител[GetSoftNaEn] к своему возможно бессмертному сюзерену.;x
immortal_hate;Отвращение к бессмертию;x
placeholdername_42;Эт[GetEtaEtot] [GetAgedPerson] считает омерзительной способность [GetHersHis] сюзерена к бессмертию.;x
placeholdername_43;Некоторые из вассалов с подозрением относятся к тому факту, что моё правление длится так долго. По понятным причинам, они не могут на собственном опыте убедиться в моём бессмертии, и это может создать немало проблем в будущем, если они сохранят власть.;x
placeholdername_44;Чрезмерно любопытные вассалы теперь знают, что во мне есть нечто "противоестественное" и наверняка планируют убить меня. Нужно искоренить эту угрозу, не только их самих, но и всех, кто с ними связан.;x
appeased_religious;Благословенные жители;x
ask_wards_liege_to_allow_faith_focus;Попросить о религиозном воспитании;x
ask_wards_liege_to_allow_faith_focus_desc;Направить письмо с прошением о религиозном воспитании. §Y[Root.Liege.GetTitledFirstName]§! получит его и примет решение, позволить ли, чтобы §Y[Root.GetFirstName]§! воспитыва[Root.GetLasLsya] в истинной вере, и принял[Root.GetEndA] [From.GetReligionFullName].;x
change_wards_focus_to_faith;Сменить воспитание на религиозное;x
change_wards_focus_to_faith_desc;Благодаря религиозному воспитанию §Y[Root.GetFirstName]§! примет Вашу веру.;x
EVTDESC_ZE_2140;[Root.GetComplimentAdjective] [Root.GetTitledNameWithNick],\nЯ смиренно прошу Вас позволить, чтобы м[From.GetOyaOy] подопечн[From.GetAyaYy] [From.GetFirstName] получил[From.GetEndA] религиозное воспитание и принял[From.GetEndA] [FromFrom.GetReligionFullName] как единственную истинную веру.\nПодпись:\n [FromFrom.GetTitledFirstName].;x
EVTDESC_ZE_2141;Уважаем[Root.GetAyaYy] [Root.GetTitledNameWithNick],\nВаша инициатива по воспитанию ребёнка в духе Вашей веры вполне приемлима. Уверен[From.GetEnA], [FromFrom.GetFirstName] ещё скажет Вам спасибо.;x
EVTDESCB_ZE_2142;[Root.GetInsultAdjective] [Root.GetTitledFirstName],\nУверен[From.GetEnA], Вы понимаете, насколько нелепа и кощунственна Ваша просьба! [FromFrom.GetFirstName] долж[FromFrom.GetNaEn] вырасти достойн[FromFrom.GetOyIm] и ответственн[FromFrom.GetOyYm] [FromFrom.GetManWoman]ой, что конечно же невозможно с Вашими странными ритуалами и ложными учениями.;x
RULE_VASSAL_LIMIT;Вассальный лимит;x
RULE_VASSAL_LIMIT_DEFAULT_DESC;Количество вассалов, которое правитель может контролировать без штрафов, представляет собой значение по умолчанию.;x
RULE_VASSAL_LIMIT_HALF_DESC;Вассальный лимит уменьшен в 2 раза.;x
RULE_VASSAL_LIMIT_QUARTERED_DESC;Вассальный лимит уменьшен в 4 раза.;x
RULE_VASSAL_LIMIT_UNLIMITED_DESC;Количество вассалов, которое правитель может контролировать без штрафов, ничем не ограничено.;x
RULE_GRANT_INDEPENDENCE;Предоставление независимости;x
RULE_GRANT_INDEPENDENCE_RESTRICTED_DESC;Даровать независимость можно только при определённых условиях.;x
RULE_GRANT_INDEPENDENCE_UNRESTRICTED_DESC;Даровать независимость можно кому угодно при любых условиях.;x
ATTACHED_UNIT;Ј4Ј;x
ATTACHED_TO_UNIT;Ј5Ј;x
GOV_LANDED_CAN_NOT_INHERIT;Обладающие землями не могут назначаться наследниками;x
RULE_DEMESNE_SIZE;Размер личных владений;x
RULE_DEMESNE_SIZE_DEFAULT_DESC;Размер личных владений, которыми правитель может управлять без штрафов, представляет собой значение по умолчанию.;x
RULE_OPTION_HALF;Половина;x
RULE_DEMESNE_SIZE_HALF_DESC;Размер личных владений, которыми правитель может управлять без штрафов, уменьшен в 2 раза.;x
RULE_OPTION_QUARTERED;Четверть;x
RULE_DEMESNE_SIZE_QUARTERED_DESC;Размер личных владений, которыми правитель может управлять без штрафов, уменьшен в 4 раза.;x
RULE_OPTION_UNLIMITED;Не ограничено;x
RULE_DEMESNE_SIZE_UNLIMITED_DESC;Нет никаких ограничений и штрафов на количество личных земель.;x
RULE_TURKIC_INVASIONS;Тюркские завоеватели;x
RULE_TURKIC_INVASIONS_HISTORICAL_DESC;Великие центрально-азиатские завоеватели Себук-Тегин, Сельджук и Тимур склонны поднимать свои армии согласно историческому сценарию.;x
RULE_TURKIC_INVASIONS_RANDOM_DESC;Себук-Тегин, Сельджук и Тимур могут появиться в широких временных рамках.;x
RULE_TURKIC_INVASIONS_OFF_DESC;Великие тюркские завовеватели никогда не появляются.;x
RULE_DYNASTY_TITLE_NAMES;Династические названия государств;x
RULE_DYNASTY_TITLE_NAMES_ON_DESC;Многие культуры называют государства по имени правящей династии (Аббасиды, Бавандиды и тому подобное).;x
RULE_DYNASTY_TITLE_NAMES_OFF_DESC;Независимо от культуры все государства называются обычным образом.;x
RULE_CULTURAL_TITLE_NAMES;Культурные названия государств;x
RULE_CULTURAL_TITLE_NAMES_ON_DESC;Названия государств могут меняться в зависимости от правящей культуры (например, Свитьод вместо Швеции).;x
RULE_CULTURAL_TITLE_NAMES_OFF_DESC;Культура не влияет на название государства.;x
good_times;Хорошо проведённое время;x
desc_good_times;Эт[GetEtaEtot] [GetAgedPerson] прекрасно провел[GetEndA] время, находится в хорошем расположении духа.;x
EVTDESC72030;Как только я прибыл[Root.GetEndA] на праздник, который устроил[Root.Liege.GetEndA] [Root.Liege.GetTitledFirstName] в своей резиденции, тут же заметил[Root.GetEndA], что [feast_duel_target.GetTitledFirstName], мой заклятый враг, тоже там. Я с трудом сдерживаюсь, чтобы не пронзить [feast_duel_target.GetHersHis] своим мечом!;x
EVTTOOLTIP72031;[feast_duel_target.GetTitledFirstName] примет вызов на дуэль, который [feast_duel_target.GetHerHim] бросает [Root.GetTitledFirstName];x
EVTDESC72034; "Да как вы смеете портить мой праздник своей идиотской ссорой?!" — закричал[Root.GetEndA] я.\nСколько бы я ни пыта[Root.GetLasLsya], [From.GetTitledFirstName] не слушает меня, [From.GetHerHim] не терпится свести счёты со своим "заклятым врагом" по имени [feast_duel_target.GetTitledFirstName].;x
EVTDESC72035;[From.GetTitledFirstName] умудри[From.GetLasLsya] убить своего противника по имени [feast_duel_target.GetTitledFirstName] прежде чем я остановил[Root.GetEndA] дуэль.;x
EVTDESC72036;Дуэль закончилась, прежде чем я успел[Root.GetEndA] их остановить. [From.GetTitledFirstName] успокои[From.GetLasLsya], [From.GetHersHis] противник [feast_duel_target.GetTitledFirstName] лежит ранен[feast_duel_target.GetAyaYy] на полу.;x
EVTDESC72037;Я опоздал[Root.GetEndA]. [From.GetTitledFirstName] серьёзно покалечил[From.GetEndA] своего противника по имени [feast_duel_target.GetTitledFirstName], котор[feast_duel_target.GetAyaYy] безуспешно пытается встать после поединка.;x
EVTOPTA72037;Что смотрите? Помогите [feast_duel_target.GetHerHim]!;x
EVTOPTB72037;[feast_duel_target.GetTitledFirstName] заслужил[feast_duel_target.GetEndA] это!;x
opinion_betrayed;Предательство;x
EVTDESC107100;Поздравляем Вас со свадьбой! Пока Альфонсо трудится над тем, чтобы [Root.Spouse.GetFirstName] забеременела, Вы можете выбрать новую семейную амбицию.;x
EVTDESC_HL_8005_father;Ваш священный долг, как наследника, отвести своего отца в горы и приблизить к Небу. Там он предложит себя хищным птицам, и после смерти его плоть послужит всем живым существам. Да воспарит его дух свобоно.;x
EVTDESC_HL_8005_brother;У Вашего брата нет наследников, поэтому Ваш священный долг - отвести его в горы и приблизить к Небу. Там она предложит себя хищным птицам, и после смерти её плоть послужит всем живым существам. Да воспарит её дух свободно.;x
EVTDESC_HL_8005_other;Ваш священный долг, как наследника, отвести своего предшественника в горы и приблизить к Небу, дабы он предложил себя хищным птицам, и после смерти его плоть послужила бы всем живым существам.;x
EVTDESC_HL_8005_mother;Ваш священный долг, как наследника, отвести свою мать в горы и приблизить к Небу. Там она предложит себя хищным птицам, и после смерти её плоть послужит всем живым существам. Да воспарит её дух свободно.;x
EVTDESC_HL_8005_sister;У Вашей сестры нет наследников, поэтому Ваш священный долг - отвести её в горы и приблизить к Небу. Там она предложит себя хищным птицам, и после смерти её плоть послужит всем живым существам. Да воспарит её дух свободно.;x
EVTDESC20147;Во время выполнения миссии по фабрикации претензий на титул в округе [From.Location.GetName], мой [Root.GetChancellorName] был убит!;x
EVTOPTA_WOL_2080_TOOLTIP;§Y[target_spy_on.GetTitledFirstName]§! с руках своего сюзерена, который и будет решать, как с н[target_spy_on.GetEyIm] быть.\n;x
EVTOPTC_WOL_2080_TOOLTIP;§Y[target_spy_on.GetTitledFirstName]§! будет держаться подальше от фракций или разоблачен[target_spy_on.GetEndA], что даст Вам право бросить [target_spy_on.GetHersHis] в темницу.\n;x
EVTOPTD_WOL_2080_TOOLTIP;§Y[target_spy_on.GetTitledFirstName]§! присоединится к Вашим фракциям или будет разоблачен[target_spy_on.GetEndA], что даст Вам право бросить [target_spy_on.GetHersHis] в темницу.\n;x
EVTOPTE_WOL_2080_TOOLTIP;§Y[target_spy_on.GetTitledFirstName]§! пока ничем мне не поможет. Не использовать информацию, но продолжать шпионить за н[target_spy_on.GetEyIm].\n;x
EVTOPTF_WOL_2080_TOOLTIP;§Y[target_spy_on.GetTitledFirstName]§! не представляет интереса. Прекратить шпионить за н[target_spy_on.GetEyIm].\n;x
EVTOPTE_WOL_2082_TOOLTIP;§Y[target_spy_on.GetTitledFirstName]§! ещё пригодится. Не использовать информацию против н[target_spy_on.GetHersHis].\n;x
will_not_marry;Не вступает в брак;x
will_not_marry_desc;По той или иной причине, эт[GetEtaEtot] [GetAgedPerson] не станет вступать в брак.;x
EVTDESCZE15002;Иногда по ночам Вас одолевают жуткие кошмары, в которых Вы становитесь свидетелем смерти своего верного коня по кличке [From.GetBestName]. Как же Вы проживёте без него?;x
EVTOPTAZE15002;Я дам ему свою волшебную кровь.;x
EVTOPTBZE15002;Бессмертие - мой дар и он принадлежит только мне!;x
opinion_given_council_position_1;Благодаря Вам у меня пост в совете;x
opinion_given_council_position_2;Благодаря Вам у меня пост в совете;x
opinion_given_council_position_3;Благодаря Вам у меня пост в совете;x
scandalous_councillor_1_desc;Эт[GetEtaEtot] [GetAgedPerson] выбрал[GetEndA] себе такого советника, что это вызвало скандал.;x
scandalous_councillor_2_desc;Эт[GetEtaEtot] [GetAgedPerson] выбрал[GetEndA] себе такого советника, что это вызвало скандал.;x
scandalous_councillor_3_desc;Эт[GetEtaEtot] [GetAgedPerson] выбрал[GetEndA] себе такого советника, что это вызвало скандал.;x
opinion_distressing_encounter;Зловещая встреча;x
commit_suicide_immortal;Покончить с собой;x
commit_suicide_immortal_desc;На первый взгляд вечная жизнь кажется самой прекрасной мечтой, какую только можно вообразить. Но на практике оказывается, что вечность - это очень, очень долго.;x
attempting_suicide_tooltip;В последнее время не было попыток суицида.;x
EVTDESC_RIP_30200_A;Вечная жизнь означает также и вечные страдания, нескочаемую горечь утраты. Близкие стареют и умирают, оставляя меня в одиночестве. Дни, полные печали, сменяют друг друга один за другим. Пора покончить с этим...;x
EVTDESC_RIP_30200_B;Я пыта[Root.GetLasLsya]... Действительно пыта[Root.GetLasLsya]... Но нескончаемые дни беспросветной пустоты и безысходности продолжают сменять друг друга. Без любви, без друзей, без детей, дарующих надежду на лучшее будущее... эта жизнь не стоит того, чтобы за неё цепляться.;x
