#CODE;RUSSIAN;x
cgplu_cat_group;кошки;x
cgplu_bear_group;медведи;x
cgplu_hedgehog_group;ежи;x
cgplu_duck_group;утки;x
cgplu_dog_group;собаки;x
cgplu_elephant_group;слоны;x
cgplu_dragon_group;драконы;x
cgplu_north_germanic;северные германцы;x
cgplu_central_germanic;центральные германцы;x
cgplu_west_germanic;западные германцы;x
cgplu_latin;латиняне;x
cgplu_iberian;иберийцы;x
cgplu_byzantine;византийцы;x
cgplu_celtic;кельты;x
cgplu_finno_ugric;финно-угры;x
cgplu_baltic;балты;x
cgplu_altaic;алтайцы;x
cgplu_arabic;арабы;x
cgplu_east_slavic;восточные славяне;x
cgplu_west_slavic;западный славяне;x
cgplu_south_slavic;южные славяне;x
cgplu_magyar;мадьяры;x
cgplu_iranian;иранцы;x
cgplu_east_african;восточные африканцы;x
cgplu_central_african;центральные африканцы;x
cgplu_west_african;западные африканцы;x
cgplu_mesoamerican;мезоамериканцы;x
cgplu_israelite;евреи;x
cgplu_indo_aryan_group;индоарийцы;x
cgplu_dravidian_group;дравидийцы;x
cgplu_tibetan_group;тибето-бирманцы;x
cgplu_chinese_group;китайцы;x
cgplu_panda_groupGEN;панд;x
cgplu_horse_groupGEN;лошадей;x
cgplu_cat_groupGEN;кошек;x
cgplu_bear_groupGEN;медведей;x
cgplu_hedgehog_groupGEN;ежей;x
cgplu_duck_groupGEN;уток;x
cgplu_dog_groupGEN;собак;x
cgplu_elephant_groupGEN;слонов;x
cgplu_dragon_groupGEN;драконов;x
cgplu_north_germanicGEN;северных германцев;x
cgplu_central_germanicGEN;центральных германцев;x
cgplu_west_germanicGEN;западных германцев;x
cgplu_latinGEN;латинян;x
cgplu_iberianGEN;иберийцев;x
cgplu_byzantineGEN;византийцев;x
cgplu_celticGEN;кельтов;x
cgplu_finno_ugricGEN;финно-угров;x
cgplu_balticGEN;балтов;x
cgplu_altaicGEN;алтайцев;x
cgplu_arabicGEN;арабов;x
cgplu_east_slavicGEN;восточных славян;x
cgplu_west_slavicGEN;западных славян;x
cgplu_south_slavicGEN;южных славян;x
cgplu_magyarGEN;мадьяр;x
cgplu_iranianGEN;иранцев;x
cgplu_east_africanGEN;восточных африканцев;x
cgplu_central_africanGEN;центральных африканцев;x
cgplu_west_africanGEN;западных африканцев;x
cgplu_mesoamericanGEN;мезоамериканцев;x
cgplu_israeliteGEN;евреев;x
cgplu_indo_aryan_groupGEN;индоарийцев;x
cgplu_dravidian_groupGEN;дравидийцев;x
cgplu_tibetan_groupGEN;тибето-бирманцев;x
cgplu_chinese_groupGEN;китайцев;x
alt_culgroup_plu_panda_groupGEN;представителей [panda_group.GetName]ских культур;x
alt_culgroup_plu_horse_groupGEN;представителей [horse_group.GetName]ских культур;x
alt_culgroup_plu_cat_groupGEN;представителей [cat_group.GetName]ских культур;x
alt_culgroup_plu_bear_groupGEN;представителей [bear_group.GetName]ских культур;x
alt_culgroup_plu_hedgehog_groupGEN;представителей [hedgehog_group.GetName]ских культур;x
alt_culgroup_plu_duck_groupGEN;представителей [duck_group.GetName]ских культур;x
alt_culgroup_plu_dog_groupGEN;представителей [dog_group.GetName]ских культур;x
alt_culgroup_plu_elephant_groupGEN;представителей [elephant_group.GetName]ских культур;x
alt_culgroup_plu_dragon_groupGEN;представителей [dragon_group.GetName]ских культур;x
alt_culgroup_plu_north_germanicGEN;представителей [north_germanic.GetName]ских культур;x
alt_culgroup_plu_central_germanicGEN;представителей [central_germanic.GetName]ских культур;x
alt_culgroup_plu_west_germanicGEN;представителей [west_germanic.GetName]ских культур;x
alt_culgroup_plu_latinGEN;представителей [latin.GetName]ских культур;x
alt_culgroup_plu_iberianGEN;представителей [iberian.GetName]ских культур;x
alt_culgroup_plu_byzantineGEN;представителей [byzantine.GetName]ских культур;x
alt_culgroup_plu_celticGEN;представителей [celtic.GetName]ских культур;x
alt_culgroup_plu_finno_ugricGEN;представителей [finno_ugric.GetName]ских культур;x
alt_culgroup_plu_balticGEN;представителей [baltic.GetName]ских культур;x
alt_culgroup_plu_altaicGEN;представителей [altaic.GetName]ских культур;x
alt_culgroup_plu_arabicGEN;представителей [arabic.GetName]ских культур;x
alt_culgroup_plu_east_slavicGEN;представителей [east_slavic.GetName]ских культур;x
alt_culgroup_plu_west_slavicGEN;представителей [west_slavic.GetName]ских культур;x
alt_culgroup_plu_south_slavicGEN;представителей [south_slavic.GetName]ских культур;x
alt_culgroup_plu_magyarGEN;представителей [magyar.GetName]ских культур;x
alt_culgroup_plu_iranianGEN;представителей [iranian.GetName]ских культур;x
alt_culgroup_plu_east_africanGEN;представителей [east_african.GetName]ских культур;x
alt_culgroup_plu_central_africanGEN;представителей [central_african.GetName]ских культур;x
alt_culgroup_plu_west_africanGEN;представителей [west_african.GetName]ских культур;x
alt_culgroup_plu_mesoamericanGEN;представителей [mesoamerican.GetName]ских культур;x
alt_culgroup_plu_israeliteGEN;представителей [israelite.GetName]ских культур;x
alt_culgroup_plu_indo_aryan_groupGEN;представителей [indo_aryan_group.GetName]ских культур;x
alt_culgroup_plu_dravidian_groupGEN;представителей [dravidian_group.GetName]ских культур;x
alt_culgroup_plu_tibetan_groupGEN;представителей [tibetan_group.GetName]ских культур;x
alt_culgroup_plu_chinese_groupGEN;представителей [chinese_group.GetName]ских культур;x
cadj_nahuatl;Ацтекск;x
cadj_ursine;Ошкуйск;x
cadj_equine;Лошадинск;x
cadj_feline;Кошкинск;x
cadj_han;Ханьск;x
cadj_jurchen;Чжурчжэньск;x
cadj_tangut;Тангутск;x
cadj_bodpa;Тибетск;x
cadj_nepali;Непальск;x
cadj_assyrian;Ассирийск;x
cadj_sumpa;Сумпанск;x
cadj_zhangzhung;Шангшунгск;x
cadj_saka;Сакск;x
cadj_tocharian;Тохарск;x
cadj_uyghur;Уйгурск;x
cadj_khitan;Киданьск;x
cadj_sogdian;Согдийск;x
cadj_frisian;Фризск;x
cadj_frankish;Французск;x
cadj_old_frankish;Франкск;x
cadj_old_saxon;Саксонск;x
cadj_lombard;Ломбардск;x
cadj_visigothic;Визиготск;x
cadj_somali;Сомалийск;x
cadj_suebi;Свевск;x
cadj_ilmenian;Илмерск;x
cadj_severian;Северск;x
cadj_volhynian;Волынск;x
cadj_pictish;Пиктск;x
cadj_nubian;Нубийск;x
cadj_karluk;Карлукск;x
cadj_kirghiz;Киргизск;x
cadj_khanty;Хантыйск;x
cadj_afghan;Афганск;x
cadj_baloch;Белуджск;x
cadj_bengali;Бенгальск;x
cadj_hindustani;Хиндустанск;x
cadj_sindhi;Синдск;x
cadj_marathi;Маратхск;x
cadj_sinhala;Сингальск;x
cadj_telugu;Телугуйск;x
cadj_kannada;Каннадайск;x
cadj_tamil;Тамильск;x
cadj_gujurati;Гуджаратск;x
cadj_panjabi;Пенджабск;x
cadj_rajput;Раджпутск;x
cadj_oriya;Ориянск;x
cadj_assamese;Ассамск;x
cadj_ashkenazi;Ашкеназск;x
cadj_sephardi;Сефардск;x
cadj_norse;Скандинавск;x
cadj_avar;Аварск;x
cadj_samoyed;Ненецк;x
cadj_mordvin;Мордовск;x
cadj_khazar;Хазарск;x
cadj_bolghar;Булгарск;x
cadj_roman;Римск;x
cadj_maghreb_arabic;Берберск;x
cadj_manden;Манденск;x
cadj_kurdish;Курдск;x
cadj_romanian;Валашск;x
cadj_pommeranian;Поморянск;x
cadj_lappish;Саамск;x
cadj_swedish;Шведск;x
cadj_norwegian;Норвежск;x
cadj_danish;Датск;x
cadj_german;Германск;x
cadj_english;Английск;x
cadj_saxon;Англосаксонск;x
cadj_dutch;Голландск;x
cadj_norman;Норманнск;x
cadj_italian;Итальянск;x
cadj_occitan;Окситанск;x
cadj_basque;Баскск;x
cadj_castillan;Кастильск;x
cadj_catalan;Каталонск;x
cadj_portuguese;Португальск;x
cadj_armenian;Армянск;x
cadj_greek;Греческ;x
cadj_alan;Аланск;x
cadj_georgian;Грузинск;x
cadj_irish;Ирландск;x
cadj_scottish;Шотландск;x
cadj_welsh;Валлийск;x
cadj_breton;Бретонск;x
cadj_finnish;Финск;x
cadj_ugricbaltic;Эстонск;x
cadj_komi;Коми-зырянск;x
cadj_lettigallish;Латгальск;x
cadj_lithuanian;Литовск;x
cadj_prussian;Прусск;x
cadj_turkish;Тюркск;x
cadj_mongol;Монгольск;x
cadj_cuman;Половецк;x
cadj_pecheneg;Печенежск;x
cadj_bedouin_arabic;Бедуинск;x
cadj_levantine_arabic;Левантийск;x
cadj_egyptian_arabic;Египетск;x
cadj_andalusian_arabic;Андалусск;x
cadj_russian;Русск;x
cadj_bohemian;Чешск;x
cadj_polish;Польск;x
cadj_croatian;Хорватск;x
cadj_serbian;Сербск;x
cadj_bulgarian;Болгарск;x
cadj_hungarian;Венгерск;x
cadj_persian;Персидск;x
cadj_ethiopian;Эфиопск;x
cadj_dalmatian;Далматск;x
cadj_outremer;Утремерск;x
cadj_arberian;Арберийск;x
cadj_bosnian;Боснийск;x
cadj_coptic;Коптск;x
cadj_crimean_gothic;Готск;x
cadj_meshchera;Мещёрск;x
cadj_carantanian;Хорутанск;x
cadj_daju;Дагск;x
cadj_kanuri;Канурск;x
cadj_hausa;Хаусск;x
cadj_zaghawa;Загавск;x
cadj_soninke;Сонинкск;x
cadj_songhay;Сонгайск;x
cadj_hedgehog_culture;Ежовск;x
cadj_duck_culture;Утинск;x
cadj_dog_culture;Собакск;x
cadj_elephant_culture;Слоновск;x
cadj_dragon_culture;Драконск;x
cadj_red_panda;Пандск;x
CULTURE_PLU_FALLBACK;[This.Culture.GetName]нцы;x
CULTURE_PLU_FALLBACK_GEN;[This.Culture.GetName]цев;
plu_nahuatl;ацтеки;x
plu_ursine;медведи;x
plu_equine;лошади;x
plu_feline;кошки;x
plu_han;ханьцы;x
plu_jurchen;чжурчжэни;x
plu_tangut;тангуты;x
plu_bodpa;тибетцы;x
plu_nepali;непальцы;x
plu_assyrian;сирийцы;x
plu_sumpa;супи;x
plu_zhangzhung;шангшунгцы;x
plu_saka;саки;x
plu_tocharian;тохары;x
plu_uyghur;уйгуры;x
plu_khitan;кидани;x
plu_sogdian;согдийцы;x
plu_frisian;фризы;x
plu_frankish;французы;x
plu_old_frankish;франки;x
plu_old_saxon;саксы;x
plu_lombard;лангобарды;x
plu_visigothic;вестготы;x
plu_somali;сомалийцы;x
plu_suebi;свевы;x
plu_ilmenian;словене;x
plu_severian;северы;x
plu_volhynian;волыняне;x
plu_pictish;пикты;x
plu_nubian;нубийцы;x
plu_karluk;карлуки;x
plu_kirghiz;киргизы;x
plu_khanty;ханты;x
plu_afghan;афганцы;x
plu_baloch;белуджи;x
plu_bengali;бенгальцы;x
plu_hindustani;хиндустанцы;x
plu_sindhi;синды;x
plu_marathi;маратхи;x
plu_sinhala;сингалы;x
plu_telugu;телугу;x
plu_kannada;каннада;x
plu_tamil;тамилы;x
plu_gujurati;гуджаратцы;x
plu_panjabi;пенджабцы;x
plu_rajput;раджпуты;x
plu_oriya;ория;x
plu_assamese;ассамцы;x
plu_ashkenazi;ашкенази;x
plu_sephardi;сефарды;x
plu_norse;скандинавы;x
plu_avar;авары;x
plu_samoyed;ненецы;x
plu_mordvin;мордвины;x
plu_khazar;хазары;x
plu_bolghar;булгары;x
plu_roman;римляне;x
plu_maghreb_arabic;берберы;x
plu_manden;мандены;x
plu_kurdish;курды;x
plu_romanian;валахи;x
plu_pommeranian;поморяне;x
plu_lappish;саамы;x
plu_swedish;шведы;x
plu_norwegian;норвежцы;x
plu_danish;даны;x
plu_german;германцы;x
plu_english;англичане;x
plu_saxon;англосаксы;x
plu_dutch;голландцы;x
plu_norman;норманны;x
plu_italian;итальянцы;x
plu_occitan;окситанцы;x
plu_basque;баски;x
plu_castillan;кастильцы;x
plu_catalan;каталонцы;x
plu_portuguese;португальцы;x
plu_armenian;армяне;x
plu_greek;греки;x
plu_alan;аланы;x
plu_georgian;грузины;x
plu_irish;ирландцы;x
plu_scottish;шотландцы;x
plu_welsh;валлийцы;x
plu_breton;бретонцы;x
plu_finnish;финны;x
plu_ugricbaltic;эсты;x
plu_komi;коми;x
plu_lettigallish;латгалы;x
plu_lithuanian;литовцы;x
plu_prussian;пруссы;x
plu_turkish;тюрки;x
plu_mongol;монголы;x
plu_cuman;кипчаки;x
plu_pecheneg;печенеги;x
plu_bedouin_arabic;бедуины;x
plu_levantine_arabic;левантийцы;x
plu_egyptian_arabic;египтяне;x
plu_andalusian_arabic;андалузы;x
plu_russian;русы;x
plu_bohemian;чехи;x
plu_polish;поляки;x
plu_croatian;хорваты;x
plu_serbian;сербы;x
plu_bulgarian;болгары;x
plu_hungarian;мадьяры;x
plu_persian;персы;x
plu_ethiopian;эфиопы;x
plu_dalmatian;далматы;x
plu_outremer;утремеры;x
plu_arberian;арберийцы;x
plu_bosnian;боснийцы;x
plu_coptic;копты;x
plu_crimean_gothic;готы;x
plu_meshchera;мещёрцы;x
plu_carantanian;хорутане;x
plu_daju;дагу;x
plu_kanuri;канури;x
plu_hausa;хауса;x
plu_zaghawa;загава;x
plu_soninke;сонинке;x
plu_songhay;сонгайцы;x
plu_hedgehog_culture;ежи;x
plu_duck_culture;утки;x
plu_dog_culture;собаки;x
plu_elephant_culture;слоны;x
plu_dragon_culture;драконы;x
plu_red_panda;панды;x
plu_nahuatlGEN;ацтеков;x
plu_ursineGEN;медведей;x
plu_equineGEN;лошадей;x
plu_felineGEN;кошек;x
plu_hanGEN;ханьцев;x
plu_jurchenGEN;чжурчжэней;x
plu_tangutGEN;тангутов;x
plu_bodpaGEN;тибетцев;x
plu_nepaliGEN;непальцев;x
plu_assyrianGEN;сирийцев;x
plu_sumpaGEN;супи;x
plu_zhangzhungGEN;шангшунгцев;x
plu_sakaGEN;саков;x
plu_tocharianGEN;тохаров;x
plu_uyghurGEN;уйгуров;x
plu_khitanGEN;киданей;x
plu_sogdianGEN;согдийцев;x
plu_frisianGEN;фризов;x
plu_frankishGEN;французов;x
plu_old_frankishGEN;франков;x
plu_old_saxonGEN;саксов;x
plu_lombardGEN;лангобардов;x
plu_visigothicGEN;вестготов;x
plu_somaliGEN;сомалийцев;x
plu_suebiGEN;свевов;x
plu_ilmenianGEN;словен;x
plu_severianGEN;северов;x
plu_volhynianGEN;волынян;x
plu_pictishGEN;пиктов;x
plu_nubianGEN;нубийцев;x
plu_karlukGEN;карлуков;x
plu_kirghizGEN;киргизов;x
plu_khantyGEN;хантов;x
plu_afghanGEN;афганцев;x
plu_balochGEN;белуджи;x
plu_bengaliGEN;бенгальцев;x
plu_hindustaniGEN;хиндустанцев;x
plu_sindhiGEN;синдов;x
plu_marathiGEN;маратхи;x
plu_sinhalaGEN;сингалов;x
plu_teluguGEN;телугу;x
plu_kannadaGEN;каннада;x
plu_tamilGEN;тамилов;x
plu_gujuratiGEN;гуджаратцев;x
plu_panjabiGEN;пенджабцев;x
plu_rajputGEN;раджпутов;x
plu_oriyaGEN;ория;x
plu_assameseGEN;ассамцев;x
plu_ashkenaziGEN;ашкенази;x
plu_sephardiGEN;сефардов;x
plu_norseGEN;скандинавов;x
plu_avarGEN;аваров;x
plu_samoyedGEN;ненцев;x
plu_mordvinGEN;мордвинов;x
plu_khazarGEN;хазар;x
plu_bolgharGEN;булгар;x
plu_romanGEN;римлян;x
plu_maghreb_arabicGEN;берберов;x
plu_mandenGEN;манденов;x
plu_kurdishGEN;курдов;x
plu_romanianGEN;валахов;x
plu_pommeranianGEN;поморян;x
plu_lappishGEN;саамов;x
plu_swedishGEN;шведов;x
plu_norwegianGEN;норвежцев;x
plu_danishGEN;данов;x
plu_germanGEN;германцев;x
plu_englishGEN;англичан;x
plu_saxonGEN;англосаксов;x
plu_dutchGEN;голландцев;x
plu_normanGEN;норманнов;x
plu_italianGEN;итальянцев;x
plu_occitanGEN;окситанцев;x
plu_basqueGEN;басков;x
plu_castillanGEN;кастильцев;x
plu_catalanGEN;каталонцев;x
plu_portugueseGEN;португальцев;x
plu_armenianGEN;армян;x
plu_greekGEN;греков;x
plu_alanGEN;аланов;x
plu_georgianGEN;грузинов;x
plu_irishGEN;ирландцев;x
plu_scottishGEN;шотландцев;x
plu_welshGEN;валлийцев;x
plu_bretonGEN;бретонцев;x
plu_finnishGEN;финнов;x
plu_ugricbalticGEN;эстов;x
plu_komiGEN;коми;x
plu_lettigallishGEN;латгалов;x
plu_lithuanianGEN;литовцев;x
plu_prussianGEN;пруссов;x
plu_turkishGEN;тюрков;x
plu_mongolGEN;монголов;x
plu_cumanGEN;кипчаков;x
plu_pechenegGEN;печенегов;x
plu_bedouin_arabicGEN;бедуинов;x
plu_levantine_arabicGEN;левантийцев;x
plu_egyptian_arabicGEN;египтян;x
plu_andalusian_arabicGEN;андалузов;x
plu_russianGEN;русов;x
plu_bohemianGEN;чехов;x
plu_polishGEN;поляков;x
plu_croatianGEN;хорватов;x
plu_serbianGEN;сербов;x
plu_bulgarianGEN;болгар;x
plu_hungarianGEN;мадьяр;x
plu_persianGEN;персов;x
plu_ethiopianGEN;эфиопов;x
plu_dalmatianGEN;далматов;x
plu_outremerGEN;утремеров;x
plu_arberianGEN;арберийцев;x
plu_bosnianGEN;боснийцев;x
plu_copticGEN;коптов;x
plu_crimean_gothicGEN;готов;x
plu_meshcheraGEN;мещёрцев;x
plu_carantanianGEN;хорутан;x
plu_dajuGEN;дагу;x
plu_kanuriGEN;канури;x
plu_hausaGEN;хауса;x
plu_zaghawaGEN;загава;x
plu_soninkeGEN;сонинке;x
plu_songhayGEN;сонгайцев;x
plu_hedgehog_cultureGEN;ежей;x
plu_duck_cultureGEN;уток;x
plu_dog_cultureGEN;собак;x
plu_elephant_cultureGEN;слонов;x
plu_dragon_cultureGEN;драконов;x
plu_red_pandaGEN;панд;x
alt_cul_plu_nahuatlGEN;представителей [nahuatl.GetName]ской культуры;x
alt_cul_plu_ursineGEN;представителей [ursine.GetName]ской культуры;x
alt_cul_plu_equineGEN;представителей [equine.GetName]ской культуры;x
alt_cul_plu_felineGEN;представителей [feline.GetName]ской культуры;x
alt_cul_plu_hanGEN;представителей [han.GetName]ской культуры;x
alt_cul_plu_jurchenGEN;представителей [jurchen.GetName]ской культуры;x
alt_cul_plu_tangutGEN;представителей [tangut.GetName]ской культуры;x
alt_cul_plu_bodpaGEN;представителей [bodpa.GetName]ской культуры;x
alt_cul_plu_nepaliGEN;представителей [nepali.GetName]ской культуры;x
alt_cul_plu_assyrianGEN;представителей [assyrian.GetName]ской культуры;x
alt_cul_plu_sumpaGEN;представителей [sumpa.GetName]ской культуры;x
alt_cul_plu_zhangzhungGEN;представителей [zhangzhung.GetName]ской культуры;x
alt_cul_plu_sakaGEN;представителей [saka.GetName]ской культуры;x
alt_cul_plu_tocharianGEN;представителей [tocharian.GetName]ской культуры;x
alt_cul_plu_uyghurGEN;представителей [uyghur.GetName]ской культуры;x
alt_cul_plu_khitanGEN;представителей [khitan.GetName]ской культуры;x
alt_cul_plu_sogdianGEN;представителей [sogdian.GetName]ской культуры;x
alt_cul_plu_frisianGEN;представителей [frisian.GetName]ской культуры;x
alt_cul_plu_frankishGEN;представителей [frankish.GetName]ской культуры;x
alt_cul_plu_old_frankishGEN;представителей [old_frankish.GetName]ской культуры;x
alt_cul_plu_old_saxonGEN;представителей [old_saxon.GetName]ской культуры;x
alt_cul_plu_lombardGEN;представителей [lombard.GetName]ской культуры;x
alt_cul_plu_visigothicGEN;представителей [visigothic.GetName]ской культуры;x
alt_cul_plu_somaliGEN;представителей [somali.GetName]ской культуры;x
alt_cul_plu_suebiGEN;представителей [suebi.GetName]ской культуры;x
alt_cul_plu_ilmenianGEN;представителей [ilmenian.GetName]ской культуры;x
alt_cul_plu_severianGEN;представителей [severian.GetName]ской культуры;x
alt_cul_plu_volhynianGEN;представителей [volhynian.GetName]ской культуры;x
alt_cul_plu_pictishGEN;представителей [pictish.GetName]ской культуры;x
alt_cul_plu_nubianGEN;представителей [nubian.GetName]ской культуры;x
alt_cul_plu_karlukGEN;представителей [karluk.GetName]ской культуры;x
alt_cul_plu_kirghizGEN;представителей [kirghiz.GetName]ской культуры;x
alt_cul_plu_khantyGEN;представителей [khanty.GetName]ской культуры;x
alt_cul_plu_afghanGEN;представителей [afghan.GetName]ской культуры;x
alt_cul_plu_balochGEN;представителей [baloch.GetName]ской культуры;x
alt_cul_plu_bengaliGEN;представителей [bengali.GetName]ской культуры;x
alt_cul_plu_hindustaniGEN;представителей [hindustani.GetName]ской культуры;x
alt_cul_plu_sindhiGEN;представителей [sindhi.GetName]ской культуры;x
alt_cul_plu_marathiGEN;представителей [marathi.GetName]ской культуры;x
alt_cul_plu_sinhalaGEN;представителей [sinhala.GetName]ской культуры;x
alt_cul_plu_teluguGEN;представителей [telugu.GetName]ской культуры;x
alt_cul_plu_kannadaGEN;представителей [kannada.GetName]ской культуры;x
alt_cul_plu_tamilGEN;представителей [tamil.GetName]ской культуры;x
alt_cul_plu_gujuratiGEN;представителей [gujurati.GetName]ской культуры;x
alt_cul_plu_panjabiGEN;представителей [panjabi.GetName]ской культуры;x
