#CODE;RUSSIAN;x
TOTAL_DEFENCE;Итоговая защита: §Y$DEF$§!;x
COMBATVIEW_TOTALTROOPS;Доступно войск\n§GКликните, чтобы показать боевой порядок§!;x
COMBATVALUES;$NAME$\nУрон: §Y$DAMAGE$§!Ј1Ј\nУрон боев. духу: §Y$MORALEDMG$§!Ј2Ј\nЗащита: §Y$DEFENCE$§!Ј3Ј;x
COMBATVALUES_SUBUNIT;Урон на 1 солдата: §Y$DAMAGE$§!\nЗащита на 1 солдата: §Y$DEFENCE$§!\n\nИтоговый урон: §Y$TOTAL_DAMAGE$§!\nИтоговая защита: §Y$TOTAL_DEFENCE$§!;x
COMBATVIEW_FLANK_MORALE;Сред. боевой дух фланга: $MORALE$ (§Y+$DELTA$§W в неделю)\nИтоговый боевой дух: §Y$TOTAL_MORALE$§!;x
COMBATVIEW_MORALE;Сред. боевой дух: §Y$MORALE$§W (§Y+$DELTA$§W в неделю)\nИтоговый боевой дух: §Y$TOTAL_MORALE$§!;x
FLANK_DESIGNER_SHOW_VALUES;Показывать цифры;x
FLANK_DESIGNER_SHOW_TROOPS;Показывать отряды;x
convert_tribal_to_city;Основать город;x
convert_tribal_to_city_named;Основать город [Root.GetName];x
convert_tribal_to_castle;Построить замок;x
convert_tribal_to_castle_named;Построить замок [Root.GetName];x
MODIFIER_TRIBAL_OPINION;Мнение племенных вассалов;x
TRIBAL_VASSAL_OPINION;Мнение племенных вассалов;x
PROVINCE_HAS_NO_REGION;Этот округ не принадлежит ни одному региону;x
PROVINCE_HAS_REGION_SELECT;§YЛевый клик§W выделит следующий регион.;x
PROVINCE_HAS_REGION_DESELECT;§YПравый клик§W снимет выделение с региона.;x
PROVINCE_HAS_REGION;Этот округ принадлежит следующим регионам:;x
FIND_PROVINCE;Найти титул или регион;x
REGION_OF;Регион;x
HINT_DIPLO_VIEW_TITLE;Меню дипломатии;x
EVTDESC107104;В настоящее время у Вас есть один недовольный вассал. Вы можете найти его, кликнув по своему портрету и открыв вкладку "Вассалы". Попытайтесь улучшить мнение этого вассала о Вас до положительного значения. Мнение вассалов можно улучшить несколькими путями, например, дать им больше земель (но старайтесь удерживать за собой столько владений, сколько позволяет Вам предел владений). Также Вы можете пожаловать им почетный титул или отправить подарок. Всё это можно сделать в окне дипломатии.;x
EVTDESC107009;Когда подберете хорошую кандидатку для брака, кликните правой кнопкой мыши по портрету, чтобы открыть меню дипломатии. Здесь Вы можете попросить сюзерена предполгаемой будущей жены о разрешении на брак. Дипломатическое меню - главный способ взаимодействия с другими персонажами. А теперь заключите брак.;x
EVTDESC107300;Теперь у Вас есть претензия и самое время развязать войну. Кликните по Канарским островам, затем правым кликом по портрету правителя в открывшемся окне. Выберите "Объявить войну" в меню дипломатии и "Потребовать Канарские о-ва". Отправьте Ваше послание.;x
EVTDESC107326;Теперь Вы превысили вассальный лимит, что означает - у Вас больше прямых вассалов, чем Вы фактически способны контролировать. Вассалы платят Вам меньше налогов и дают меньше ополчения. Вы даже можете потерять часть вассалов, когда власть перейдет к Вашему наследнику. В долгосрочной перспективе вассальный лимит можно увеличить, развив навык дипломатии, но в краткосрочной перспективе можно передать вассалов другим вассалам, что позволит Вам иметь меньше прямых вассалов. Вы можете сделать это, нажав на персонажа, которому хотите передать вассала и открыв окно дипломатии. Выбранный персонаж должен иметь более высокий ранг, чем тот вассал, которого Вы ему хотите передать.;x
EVTDESC107334;Один из Ваших детей достаточно подрос, чтобы его можно было отдать на обучение воспитателю. Открыв Ваше окно дипломатии, Вы можете выбрать опцию "Обучить ребёнка". Воспитатель будет предложен автоматически, однако Вы поменять его по своему усмотрению. Выберите воспитателем персонажа с хорошими чертами характера и атрибутами или используйте эту возможность, чтобы оказать честь вассалу, который Вас не любит, и назначьте его опекуном своего ребёнка.;x
EVTDESC107325;Вы превысили лимит личных владений, что значит - у Вас больше земель, чем считается позволительным правителю иметь в личном пользовании. Ваши вассалы будут крайне недовольны этим, посему необходимо срочно что-то предпринять. В долгосрочной перспективе, Вы сможете увеличить лимит, повышая навыки управления (свои и Вашей жены), но сейчас Вам придётся раздать часть своих титулов вассалам. Вы можете это сделать, кликнув на портрете того, кому хотите отдать титул и открыв дипломатическое меню. Поищите подходящего кандидата во вкладке "Двор".;x
EVTDESC107310;Вы готовы заключить мир. Чтобы сделать это, кликните на иконку войны в правом нижнем углу экрана. Также Вы можете кликнуть правой кнопкой по портрету того, с кем воюете и открыть дипломатическое меню.;x
PART_OF_REGION;Часть региона $REGION$;x
NOT_PART_OF_REGION;НЕ является частью региона $REGION$;x
SPAWN_UNIT_EFFECT_REINFORCE_RATE;Скорость пополнения: §Y$RATE$§!%;x
SPAWN_UNIT_EFFECT_MAINTENANCE_FREE;Не требуют содержания;x
SPAWN_UNIT_EFFECT_NON_REINFORCING;Не пополняются;x
SPAWN_UNIT_EFFECT_FORCED_LOOTING;Эти войска никогда не откажутся от разбоя.;x
HorseLordsDLC;Horse Lords;x
SETTLE_ADVENTURER_INTERACTION_TITLE;Поселить авантюриста;x
SETTLE_ADVENTURER_INTERACTION_DESC;Пожаловать земельный титул авантюристу, тем самым привязав его к земле.;x
SETTLE_ADVENTURER_INTERACTION_LONG_DESC;Даровать один из Ваших земельных титулов авантюристу. Это существенно улучшит его мнение о Вас, лишит мотива нападать на Вас, а также на какое-то время будет отпугивать других налётчиков.;x
SETTLE_ADVENTURER_INTERACTION_0;Выбрать титул, который получит §Y[Recipient.GetTitledFirstName]§W.;x
SETTLE_ADVENTURER_INTERACTION_1;§Y[Recipient.GetTitledFirstName]§W получит земельный титул §Y[ThirdPartyTitle.GetFullName]§W, это улучшит [Recipient.GetAbsPossPronoun] мнение о Вас на §G$OPINION$§W.;x
SETTLE_ADVENTURER_INTERACTION_2;Столица §Y$CURRENT$§W будет перемещена в новое место - §Y$NEW$§W.;x
SETTLE_ADVENTURER_INTERACTION_3;Вассалы, которые отойдут вместе с титулом: ;x
SETTLE_ADVENTURER_INTERACTION_4;[Player.Religion.GetPietyName] от дарения храма: §G$PIETY$§!.;x
SETTLE_ADVENTURER_INTERACTION_5;§RТитул $TITLE$ подразумевает исключение из линии наследования!§!;x
SETTLE_ADVENTURER_INTERACTION_ACCEPT_SETUP;Авантюрист согласился поселиться;x
SETTLE_ADVENTURER_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§W поселил[Actor.GetEndA] авантюрист[Recipient.GetKuA], известн[Recipient.GetUyuOgo] как §Y[Recipient.GetBestName]§W, даровав [Recipient.GetHerHim] титул, а значит [ThirdPartyTitle.GetAdjective]ские земли.;x
SETTLE_ADVENTURER_INTERACTION_6;§Y[Recipient.GetTitledFirstName]§W улучшит своё мнение о Вас на §G$OPINION$§W, ибо §Y[ThirdPartyTitle.GetFullName]§W и все нижестоящие титулы этой земли будут дарованы [Recipient.GetHerHim].;x
SETTLE_ADVENTURER_INTERACTION_7;Дарование титула члену династии снизит её упадок на §G$DECADENCE$%§! (эффект пропорционален текущему уровню упадка династии).;x
SETTLE_ADVENTURER_INTERACTION_9;Авантюрист осядет на своих новых землях. Это существенно снизит риск будущих набегов против Вас на долгое время.;x
IS_ALLOWED_TO_LOOT;Может заниматься грабежами;x
CANNOT_DESTROY_DURING_WAR;Нельзя уничтожить титул, оспариваемый во время войны;x
NOT_IS_ALLOWED_TO_LOOT;НЕ может заниматься грабежами;x
settled_adventurer;Известный головорез;x
LOOTING_SETTLED_ADVENTURER;Этот округ недавно стал новым домом для знаменитого авантюриста-налётчика.;x
TOGGLE_LOOTER_FAIL_FORCED_NOT_LOOT;Отряд может заниматься разбоем;x
SPAWN_UNIT_EFFECT_FORCED_NOT_LOOTING;Эти войска не могут заниматься разбоем.;x
SPAWN_UNIT_EFFECT_LOOTING;Эти войска прибудут на место сбора как налётчики.;x
tut_0a_6;Кликните по портрету своего персонажа. Это - король Шотландии. Ниже Вы найдете портреты его родителей. В данном случае они уже мертвы, о чем свидетельствует соответствующий маркер. Также у него есть три брата и трое детей.;x
REALM_LEVY_DIFF_LOWER_THAN;По размеру ополчения §Y$FIRST$§! и §Y$SECOND$§! отличаются меньше чем на §Y$VAL$§!;x
REALM_LEVY_DIFF_AT_LEAST;По размеру ополчения §Y$FIRST$§! и §Y$SECOND$§! отличаются НЕ меньше чем на §Y$VAL$§!;x
MAX_REALM_LEVY_DIFF_LOWER_THAN;По максимальному размеру ополчения §Y$FIRST$§! и §Y$SECOND$§! отличаются меньше чем на §Y$VAL$§!;x
MAX_REALM_LEVY_DIFF_AT_LEAST;По максимальному размеру ополчения §Y$FIRST$§! и §Y$SECOND$§! отличаются НЕ меньше чем на §Y$VAL$§!;x
REALM_LEVY_LESS;Размер ополчения страны меньше чем §Y$VAL$§!;x
REALM_LEVY_LEAST;Размер ополчения страны НЕ меньше чем §Y$VAL$§!;x
MAX_TROOP_STRENGTH_LESS;Максимальный размер ополчения страны меньше чем §Y$VAL$§!;x
MAX_TROOP_STRENGTH_LEAST;Максимальный размер ополчения страны НЕ меньше чем §Y$VAL$§!;x
ANY_UNIT;Любое войско;x
ALL_UNITS;Все войска;x
IS_SEAFARER;Мореплаватель;x
NOT_IS_SEAFARER;НЕ мореплаватель;x
IS_ISLAND;Является островом;x
NOT_IS_ISLAND;НЕ является островом;x
DYNAMIC_MERCENARY_COMPANY;[Root.GetCultureAdj]ая банда (основатель - [Root.GetFirstName]);x
create_mercenary_company;Частная военная компания;x
create_mercenary_company_desc;§Y[Root.GetFirstName]§! отправится в поисках славы, удачи и боевого опыта как наёмни[Root.GetTsaK], прихватив с собой немного солдат из Вашего ополчения. В любое время [Root.GetHersHis] можно будет призвать в родные [From.Capital.County.GetAdjective]ские земли, и если повезёт, [Root.GetSheHe] принесет пользу Вашей династии, накопив немало золота и престижа.;x
maintaining_mercenary_band;Содержит наёмников;x
desc_maintaining_mercenary_band;Жители этого поселения пополняют ряды наёмников;x
ANY_MERCENARY_BAND_STARTS;Любой отряд наёмников;x
TRIGGER_BAND_CREATOR;Создатель банды наёмников;x
DEMESNE_GARRISON_MORE_THAN;Размер гарнизона всей вотчины НЕ меньше чем ;x
DEMESNE_GARRISON_LESS_THAN;Размер гарнизона всей вотчины меньше чем ;x
AIREASON_NOT_DUCHY;Хочет обладать герцогским титулом;x
AIREASON_NO_PORT;Хочет обладать прибрежными землями;x
SETTLE_ADVENTURER_INTERACTION_LETTER;Мы предлагаем Вам земельный титул [ThirdPartyTitle.GetFullName] в обмен на защиту от разбойных налётов на эту территорию.;x
SETTLE_ADVENTURER_INTERACTION_OFFER;[Actor.GetBestName] предлагает нам земельный титул [ThirdPartyTitle.GetFullName] в обмен на нашу защиту.;x
SETTLE_ADVENTURER_INTERACTION_DECLINE_SETUP;Авантюрист отказался поселиться;x
SETTLE_ADVENTURER_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§W отказа[Recipient.GetLasLsya] поселиться в землях, которые [Recipient.GetHerHim] предложил[Actor.GetEndA] §Y[Actor.GetBestName]§W.;x
dissolve_mercenary_company;Вернуть ко двору;x
dissolve_mercenary_company_desc;Согласно Вашему приказу [Root.GetFirstName] вернётся домой и распустит свой отряд наёмников.;x
is_mercenary_leader_YEAR;Возглавляет наёмников уже 5 лет\n;x
HAS_NOT_RAISED_STANDING_TROOPS;НЕ призвал регулярные войска;x
HAS_RAISED_STANDING_TROOPS;Призвал регулярные войска;x
EVTDESC288;Я принимаю Ваше предложение осесть на этих землях.;x
EVTDESC289;Я отвергаю Ваше предложение осесть на этих землях. Мы - вольные люди, а не домашний скот.;x
INTERACTION_REQUIRES_NO_ACTOR_MERCENARY_TITLE;Убедитесь, что §Y[Actor.GetTitledFirstName]§! НЕ является наёмни[Actor.GetTseyKom];x
INTERACTION_REQUIRES_NO_RECIPIENT_MERCENARY_TITLE;Убедитесь, что §Y[Recipient.GetTitledFirstName]§! является наёмни[Actor.GetTseyKom];x
started_mercenary_company;Основатель банды наёмников;x
IS_ADVENTURER;Является авантюристом;x
IS_NOT_ADVENTURER;НЕ является авантюристом;x
TRIGGER_MOST_PART_CRUSADER;Самый важный крестоносец;x
INTERACTION_REQUIRES_RECIPIENT_FEUDAL;§Y[Recipient.GetTitledFirstName]§! долж[Recipient.GetNaEn] быть феодалом.;x
CHRONICLE_DIVORCED;B этот день [New.GetTitledFirstName] заявил[New.GetEndA] о расторжении брака: [From.GetTitledFirstName] и [Root.GetTitledName] развелись.;x
CHRONICLE_DIVORCED_NO_HEAD;C этого момента [Root.GetTitledName] и [From.GetTitledFirstName] развелись.;x
LAW_ALLOWED;Может принять закон под названием §Y$LAW$§!;x
LAW_NOT_ALLOWED;НЕ может принять закон под названием §Y$LAW$§!;x
LAW_POTENTIAL;Вправе принимать закон под названием §Y$LAW$§!;x
LAW_NOT_POTENTIAL;НЕ вправе принимать закон под названием §Y$LAW$§!;x
GOVERNMENT_ALLOWED;Может установить политическую систему §Y$GOVERNMENT$§!;x
GOVERNMENT_NOT_ALLOWED;НЕ может установить политическую систему §Y$GOVERNMENT$§!;x
GOVERNMENT_POTENTIAL;Вправе устанавливать политическую систему §Y$GOVERNMENT$§!;x
GOVERNMENT_NOT_POTENTIAL;НЕ вправе устанавливать политическую систему §Y$GOVERNMENT$§!;x
DECISION_ALLOWED;Может принять решение под названием §Y$DECISION$§!;x
DECISION_NOT_ALLOWED;НЕ может принять решение под названием §Y$DECISION$§!;x
DECISION_POTENTIAL;Вправе принимать решение под названием §Y$DECISION$§!;x
DECISION_NOT_POTENTIAL;НЕ вправе принимать решение под названием §Y$DECISION$§!;x
TARGETTED_DECISION_ALLOWED;Может принять решение §Y$DECISION$§!, цель которого - §Y$CHARACTER$§!;x
TARGETTED_DECISION_NOT_ALLOWED;НЕ может принять решение §Y$DECISION$§!, цель которого - §Y$CHARACTER$§!;x
TARGETTED_DECISION_POTENTIAL;Вправе принимать решение §Y$DECISION$§!, цель которого - §Y$CHARACTER$§!;x
TARGETTED_DECISION_NOT_POTENTIAL;НЕ вправе принимать решение §Y$DECISION$§!, цель которого - §Y$CHARACTER$§!;x
TITLE_DECISION_ALLOWED;Может принять решение §Y$DECISION$§!, цель которого - §Y$TITLE$§!;x
TITLE_DECISION_NOT_ALLOWED;НЕ может принять решение §Y$DECISION$§!, цель которого - §Y$TITLE$§!;x
TITLE_DECISION_POTENTIAL;Вправе принимать решение §Y$DECISION$§!, цель которого - §Y$TITLE$§!;x
TITLE_DECISION_NOT_POTENTIAL;НЕ вправе принимать решение §Y$DECISION$§!, цель которого - §Y$TITLE$§!;x
SETTLEMENT_DECISION_ALLOWED;Может принять решение §Y$DECISION$§!, цель которого - §Y$SETTLEMENT$§!;x
SETTLEMENT_DECISION_NOT_ALLOWED;НЕ может принять решение §Y$DECISION$§!, цель которого - §Y$SETTLEMENT$§!;x
SETTLEMENT_DECISION_POTENTIAL;Вправе принимать решение §Y$DECISION$§!, цель которого - §Y$SETTLEMENT$§!;x
SETTLEMENT_DECISION_NOT_POTENTIAL;НЕ вправе принимать решение §Y$DECISION$§!, цель которого - §Y$SETTLEMENT$§!;x
PROV1293;Залив Кач;x
PROV1382;Суэцкий залив;x
PROV1383;Северное Красное море;x
PROV1384;Центральное Красное море;x
PROV1385;Южное Красное море;x
PROV1386;Пролив Мандеб;x
PROV1387;Аденский залив;x
PROV1388;Африканский Рог;x
PROV1389;Побережье Дофара;x
PROV1390;Южное побережье Омана;x
PROV1391;Побережье Маската;x
PROV1392;Оманский залив;x
PROV1393;Ормузский пролив;x
PROV1394;Восточный Персидский залив;x
PROV1395;Западный Персидский залив;x
PROV1396;Побережье Мекрана;x
PROV1397;Дельта Инда;x
PROV1398;Побережье Гуджарата;x
PROV1399;Конканский берег;x
PROV1400;Малабарский берег;x
PROV1401;Побережье Карнатаки;x
PROV1402;Залив Маннар;x
PROV1403;Южное побережье Ланки;x
PROV1404;Полкский пролив;x
PROV1405;Северное побережье Ланки;x
PROV1406;Южный Коромандельский берег;x
PROV1407;Северный Коромандельский берег;x
PROV1409;Побережье Ориссы;x
PROV1410;Побережье Катаки;x
PROV1411;Дельта Ганга;x
PROV1412;Аравийское море;x
EVTDESC_HL_101;Военный отряд, который возглавляет [From.GetBestName], покинул Ваши земли, отправляясь в дальний поход. Видимо, [From.GetSheHe] желает искать удачи самостоятельно.;x
EVTDESC_HL_112;Какое вероломство! [GetRootFromInsult], [From.GetBestName] сообщил[From.GetEndA] о своих намерениях захватить часть Ваших земель, [From.GetHersHis] ватага разбойников и убийц уже готова напасть на нас!;x
EVTOPTA_HL_112;Их нужно остановить!;x
EVTDESC_HL_121;Дорог[Root.GetAyaOy] [Root.GetFromVsRelation],\n[From.Religion.GetRandomGodNameCap] благоволит мне в моих приключениях. Теперь у меня столько богатств, что я не знаю, куда их девать! Знаете, во мне всегда жила мечта править собственным государством, и эта мечта достойна такого непревзойденного воина! В обмен на эту мечту я поделюсь с Вами частью своих трофеев.\nС уважением,\nВаш[From.GetEndA] [From.GetRootRelation] [From.GetFirstName];x
world_europe_west_brittania;Британия;x
world_europe_west_germania;Германия;x
world_europe_west_francia;Франкия;x
world_europe_west_iberia;Иберия;x
world_europe_west;Западная Европа;x
world_europe_north;Северная Европа;x
world_europe_south_east;Юго-Восточная Европа;x
world_europe_south_italy;Италия;x
world_europe_south;Южная Европа;x
world_europe_east;Восточная Европа;x
world_asia_minor;Малая Азия;x
world_middle_east_jerusalem;Иерусалим;x
world_middle_east_arabia;Аравийский Полуостров;x
world_india_deccan;Декан;x
world_india_bengal;Бенгалия;x
world_india_rajastan;Раджастан;x
world_persia;Персия;x
world_africa_north;Северная Африка;x
world_africa_west;Западная Африка;x
world_africa_east;Восточная Африка;x
world_africa;Африка;x
world_steppe_west;Западные Степи;x
world_steppe_east;Восточные Степи;x
world_steppe;Степи;x
world_europe;Европа;x
world_middle_east;Ближний Восток;x
world_india;Индия;x
world_steppe_tarim;Таримская впадина;x
custom_eastern_baltic;Восточная Балтика;x
custom_frisia;Фризия;x
custom_england;Англия;x
custom_castillian;Северная Иберия;x
custom_catalan;Восточная Иберия;x
custom_andalusian;Южная Иберия;x
custom_portuguese;Северо-Восточная Иберия;x
custom_swedish;Швеция;x
custom_danish;Дания;x
custom_norwegian;Норвегия;x
custom_scotland;Шотландия;x
opinion_humiliated_rival;Унизил[___] меня как соперни[_ка];x #[From.GetEndA] [Root.GetTsuKa]`
MAPMODE_REALM;§YСтраны§!;x
PROV1347;Пустыня Такла-Макан;x
pyramid;Пирамида;x
k_mongolia;Монголия;x
k_mongolia_adj;Монголь;x
d_altay;Алтай;x
d_otuken;Отюкен;x
d_khangai;Хангай;x
d_ikh_bogd;Тэргун-Богд;x
k_khotan;Хотан;x
d_kashgar;Кашгар;x
d_khotan;Хотан;x
d_karashar;Карашар;x
d_kumul;Кумул;x
EVTOPTA_WOL_415;Кажется, я влюбляюсь!;x
EVTTOOLTIP_CM_4332;[This.GetTitledFirstName] станет членом духовного ордена Харурийя;x
tower_topples;Башня рухнет.;x
tower_stands;Башня устоит.;x
promised_to_clear_out_heresy;Обещает искоренить ересь;x
alert_can_tech_name;Вы можете инвестировать в технологии;x
MAPMODE_REALM_DESC;Эта карта показывает все независимые государства, а также составляющие их (вассальные) государства.;x
MAPMODE_REALM_ONMAP_TOOLTIP_DESC1;Удерживая клавишу §GCtrl§!, кликните §GЛевой Кнопкой Мыши§!, чтобы §Yотобразить§! внутренние (вассальные) государства, которые содержит в себе §Y$REALM$§!;x
MAPMODE_REALM_ONMAP_TOOLTIP_DESC2;Удерживая клавишу §GCtrl§!, кликните §GПравой Кнопкой Мыши§!, чтобы §Yскрыть§! внутренние (вассальные) государства, которые содержит в себе §Y$REALM$§!;x
MAPMODE_GOVERNMENTS;§YПолитические системы§!;x
MAPMODE_GOVERNMENTS_DESC;Эта карта показывает политические системы разных государств.;x
EVTDESC_SoA_566;Пора отменить старый и абсурдный закон, запрещающий евреям жить в нашей стране.;x
EVTOPTA_SoA_566;Оставим это на совесть истории.;x
BARONY_DESTROYED;Это баронство было уничтожено;x
DEJURE_LIEGE_STARTS;Де-юре сюзерен;x
DEFACTO_LIEGE_STARTS;Де-факто сюзерен;x
destroy_settlement;§Y$SETTLEMENT$§! исчезнет навсегда.\n;x
make_capital_holding;§Y$SETTLEMENT$§! станет столичным поселением округа §Y$COUNTY$§!.\n;x
make_primary;Сделать столицей округа;x
make_primary_desc;Я могу сделать это поселение столицей округа.;x
nomad_ARMY_OF;Кочевники ($CHARACTER$);x
nomad_ARMY;$CULTURE$[]§!ие кочевники;x
EVTDESC_HL_10101;Из донесений военных мне стало известно, что м[From.GetOyaOy] [From.GetRootRelation] [From.GetFirstName] в последнее время демонстрирует серьёзные успехи в военном деле.;x
EVTOPTA_HL_10101;И это похвально. Опыт - наивысшая ценность.;x
EVTDESC_HL_10201;Доходят слухи, что м[From.GetOyaOy] [From.GetRootRelation] [From.GetFirstName] делает явные успехи в рядах наёмников. Похоже, от [From.GetHersHis] былой трусости не осталось и следа.;x
EVTOPTA_HL_10201;И это не может не радовать.;x
EVTDESC_HL_10211;М[From.GetOyaOy] [From.GetRootRelation] [From.GetFirstName] - настоящий головорез. Будучи наёмником, сражаясь на поле боя день за днём, [From.GetSheHe] всё больше закаляет свой характер. Все только и говорят о [From.GetHersHis] храбрости.;x
EVTOPTA_HL_10211;И этим славят род [Root.GetOnlyDynastyName]!;x
EVTDESC_HL_10221;Говорят, м[From.GetOyaOy] [From.GetRootRelation] [From.GetFirstName] - упорный и энергичный воин, что немаловажно для любого наёмника. Каждый день [From.GetSheHe] оттачивает свои умения, [From.GetHersHis] доспехи начищены до блеска, а клинок - всегда остёр!;x
EVTOPTA_HL_10221;Такое усердие - пример для всех нас!;x
EVTDESC_HL_10231;Люди говорят, что м[From.GetOyaOy] [From.GetRootRelation] [From.GetFirstName] меняется на глазах. С тех пор, как наёмники приняли [From.GetHersHis] в свои ряды, [From.GetSheHe] черствеет на глазах, [From.GetHersHis] былая доброта исчезла.;x
EVTOPTA_HL_10231;Иногда жизнь меняет людей.;x
EVTDESC_HL_10241;Доносят, что м[From.GetOyaOy] [From.GetRootRelation] [From.GetFirstName] неся свою службу в рядах отряда наёмников, меняется на глазах - уже не приходится говорить о [From.GetHersHis] былом смирении.;x
EVTOPTA_HL_10241;Довольно предсказуемо в подобной ситуации.;x
EVTDESC_HL_10251;Говорят, что тех пор, как Ваш[From.GetEndA] [From.GetRootRelation] [From.GetFirstName] воглавил[From.GetEndA] отряд наёмников, всё чаще ходят слухи о [From.GetHersHis] похотливой натуре и любовных авантюрах;x
EVTOPTA_HL_10251;Этого следовало ожидать.;x
EVTDESC_HL_10261;Наёмники, которых возглавляет Ваш[From.GetEndA] [From.GetRootRelation] [From.GetFirstName], поговаривают о [From.GetHersHis] внезапных приступах ярости, которые подвергают опасности сослуживцев.;x
EVTOPTA_HL_10261;Наверняка они заслужили [From.GetHersHis] гнев.;x
EVTDESC_HL_10271;Ваш[From.GetEndA] [From.GetRootRelation] [From.GetFirstName] приобрел[From.GetEndA] репутацию невероятно жестокого лидера наёмников.;x
EVTOPTA_HL_10271;Теперь люди подумают, прежде чем перейти [From.GetHerHim] дорогу.;x
EVTDESC_HL_10301;Вам стало известно, как Ваш[From.GetEndA] [From.GetRootRelation] [From.GetFirstName] славно сража[From.GetLasLsya] с вражеской армией под командованием полководца, известного как [FromFrom.GetTitledName].;x
EVTOPTA_HL_10301;Достойный противник!;x
EVTDESC_HL_10401;Наёмники частно "сталкиваются" с представителями разных культур и религий. Народ поговаривает, что Ваш[From.GetEndA] [From.GetRootRelation] [From.GetFirstName] питает симпатии к учению, которое называют [merc_location.Holder.GetReligionFullName].;x
EVTOPTA_HL_10401;[merc_location.Holder.GetReligionFullName]? Ну надо же!;x
EVTDESC_HL_10411;До Вас дошли слухи, что Ваш[From.GetEndA] [From.GetRootRelation] [From.GetFirstName] принял[From.GetEndA] [merc_location.Holder.GetReligionFullName].;x
EVTOPTA_HL_10411;Ну и [merc_location.Holder.Religion.GetHighGodName] с ним.;x
INTERACTION_REQUIRES_RECIPIENT_NOT_SAME_COURT_AS_SPOUSE;Действие невозможно, если §Y[Recipient.GetTitledFirstName]§! состоит в браке НЕ в пользу своей династии, но супруги в данный момент вместе и находятся при чьём-то дворе.;x
nomadic_government;Кочевой строй;x
IS_NOMADIC;Кочевой строй;x
ISNT_NOMDAIC;НЕ кочевой строй;x
HAVE_GOVERNMENT;Политическая система - §Y$GOVERNMENT$§!;x
DONT_HAVE_GOVERNMENT;Политическая система - НЕ §Y$GOVERNMENT$§!;x
STAT_POPULATION;Население;x
STAT_MANPOWER;Людские ресурсы;x
STAT_CLAN_SATISFACTION;Поддержка кланов;x
