#CODE;RUSSIAN;x
silence_is_golden;Молчание - золото;x
silence_is_golden_desc;Эт[GetEtaEtot] [GetAgedPerson] мудро решил[GetEndA] держать язык за зубами.;x
EVTDESCA_ZE_12000;Недавно я заметил[Root.GetEndA], как [haughty_events_char_1.GetTitledFirstNameWithNick] целует кого-то из прислуги в коридоре.;x
EVTOPTA_ZE_12000;Это неправильно, я скажу [haughty_events_char_1.GetHerHim]!;x
EVTOPTB_ZE_12000;Это будет наш секрет.;x
EVTDESCB_ZE_12000;Гуляя по двору я увидел[Root.GetEndA], как [haughty_events_char_1.GetTitledFirstName] бьёт собаку большой палкой.;x
EVTDESCC_ZE_12000;Гуляя вдоль дороги, я прош[Root.GetLaYol] мимо простолюдинов. Один из них позвал меня и сказал, что я отлично выгляжу сегодня.;x
EVTOPTE_ZE_12000;Как он посмел говорить так со мной? Наказать!;x
EVTOPTF_ZE_12000;Благодарю Вас!;x
EVTOPTE_ZE_12000_TOOLTIP1;Крестьяне разозлятся.;x
EVTOPTE_ZE_12000_TOOLTIP2;Крестьяне покорятся.;x
EVTOPTC_ZE_12000;Взять палку и ударить [haughty_events_char_1.GetHersHis]!;x
EVTOPTD_ZE_12000;Присоединиться.;x
EVTDESCA_ZE_12002;Сегодня, наслаждаясь прекрасным поцелуем, мне пришлось прерваться, потому что обнаглевш[From.GetAyaIy] [From.GetFirstName] посмел[From.GetEndA] отчитывать меня за аморальное поведение!;x
EVTDESCB_ZE_12002;Сегодня, наслаждаясь прекрасным поцелуем, я заметил[Root.GetEndA], как юн[From.GetAyaYy] [From.GetFirstName] подсматривал[From.GetEndA] за нами. Затем, подмигнув мне, [From.GetSheHe] разверну[From.GetLasLsya] и уш[From.GetLaYol], делая вид, что ничего не произошло.;x
EVTOPTA_ZE_12002;Я поймаю [From.GetHersHis] и выпорю!;x
EVTOPTB_ZE_12002;А.. не важно.;x
EVTDESCA_ZE_12004;[From.GetTitledFirstName] разозли[From.GetLasLsya], услышав мои слова. [From.GetSheHeCap] догнал[From.GetEndA] и выпорол[From.GetEndA] меня.;x
EVTOPTA_ZE_12004;[GetRootFromInsult]! Я всем расскажу!;x
EVTOPTB_ZE_12004;Я спрячусь, чтобы [From.GetSheHe] больше не наш[From.GetLaYol] меня.;x
EVTDESCA_ZE_12006;[From.GetFirstName], [GetRootFromInsult], теперь ходит и жалуется всем на меня, но ведь [From.GetSheHe] сунул[From.GetEndA] нос не в своё дело и заслужил[From.GetEndA] эту порку!;x
EVTDESCB_ZE_12006;Когда я поверну[Root.GetLasLsya], собака укусила меня за ногу, а [From.GetFirstName] убежал[From.GetEndA] прочь. Но с тех пор [From.GetSheHe] вечно ошивается вокруг и злобно пялится.;x
EVTDESCC_ZE_12002;Когда я бил[Root.GetEndA] эту бешеную псину во дворе, эта мелкая падлюга [From.GetFirstName] схватил[From.GetEndA] палку и начал[From.GetEndA] бить меня!;x
EVTDESCD_ZE_12002;Когда я бил[Root.GetEndA] эту бешеную псину во дворе, маленьк[From.GetAyaIy] [From.GetFirstName] подош[From.GetLaYol] и стал[From.GetEndA] бить собаку вместе со мной.;x
EVTOPTD_ZE_12002;Отвали мелюзга!;x
EVTOPTE_ZE_12002;Ха-ха, как мило!;x
EVTOPTF_ZE_12002;Не толкайся, здесь всем хватит места.;x
EVTDESCB_ZE_12004;Когда я ударил[Root.GetEndA] [From.GetHersHis], [From.GetSheHe] лишь засмея[From.GetLasLsya]. Но собака укусила [From.GetHersHis] за ногу, и я убежал[Root.GetEndA].;x
EVTOPTC_ZE_12004;[From.GetSheHeCap] ещё не знает с кем связа[From.GetLasLsya]!;x
EVTOPTD_ZE_12004;А где мои игрушки?;x
opinion_complicity;Сопричастность;x
opinion_contempt;Презрение;x
EVTDESCC_ZE_12004;То, как я поступил[Root.GetEndA] с этим нахальным деревенщиной, похоже сильно разозлило его односельчан.;x
EVTDESCD_ZE_12004;То, как я поступил[Root.GetEndA] с этим нахальным деревенщиной, удивило его односельчан.;x
EVTOPTE_ZE_12004;Он заслужил это!;x
EVTOPTF_ZE_12004;Они должны знать своё место.;x
EVTDESCA_ZE_13001;Я уже практически взросл[Root.GetAyaYy], и людям следует прислушиваться ко мне, если они хотят лучшего для себя.;x
EVTDESCB_ZE_13001;Правила для слабаков. Я [Root.GetHerselfHimself] знаю, чего хочу.;x
EVTDESCC_ZE_13001;Я знаю свою ценность, и людям лучше не стоять у меня на пути.;x
EVTOPTA_ZE_13001;Я не стану склонять голову ни перед кем.;x
EVTOPTB_ZE_13001;И знаю, как это получить.;x
EVTOPTC_ZE_13001;Иначе я раздавлю их.;x
EVTDESCA_ZE_13002;Юн[From.GetAyaYy] [From.GetFirstName] выражает явную склонность к горделивому поведению.;x
EVTDESCB_ZE_13002;Юн[From.GetAyaYy] [From.GetFirstName] становится настоящим самодуром. С каждым днём это заметнее проявляется в [From.GetHersHis] поведении.;x
EVTDESCC_ZE_13002;Юн[From.GetAyaYy] [From.GetFirstName] выражает всё большую склонность к жестокости.;x
EVTOPTA_ZE_13002;[From.GetHerHimCap] явно не хватает амбициозности.;x
EVTOPTB_ZE_13002;Так[From.GetOyIm] уж вырос[From.GetNoneE], что поделать.;x
haughty_may_become_ambitious;может получить черту §Yамбициозн[From.GetAyaYy]§!.;x #§Y[From.GetFirstName]§! 
EVTDESCA_ZE_13004;[From.GetTitledFirstName] не одобряет моё поведение. [From.GetSheHeCap] осуждает мою гордыню и говорит, что ради достижения успеха, порой надо переступать через себя.;x
EVTDESCB_ZE_13004;[From.GetTitledFirstName] не одобряет моё поведение. [From.GetSheHeCap] называет это самодурством и глупым ребячеством, утверждая, что только амбициозный благоразумный человек добивается успеха в жизни.;x
EVTDESCC_ZE_13004;[From.GetTitledFirstName] не одобряет моё поведение. [From.GetSheHeCap] осуждает мою жестокость, утверждая, что самые добрые и полезные мне люди отвернуться от меня, и что мне следует сдерживать такие склонности в угоду личным амбициям.;x
EVTOPTA_ZE_13004;[From.GetSheHeCap] прав[From.GetEndA]. Мне суждено стать велик[Root.GetOyIm].;x
EVTOPTB_ZE_13004;Никто не будет указывать мне, что делать!;x
EVTOPTC_ZE_13004;Как прикажете, [From.PrimaryTitle.GetFOA].;x
EVTOPTD_ZE_13004;[From.GetHerHimCap] повезёт, если я не отравлю [From.GetHersHis].;x
EVTDESCA_ZE_13011;Оказывается, радовать других намного приятнее, чем сам[Root.GetUOgo] себя.;x
EVTDESCB_ZE_13011;Я в хороших отношениях с другими, в то время, как многие слишком амбициозны и наживают себе врагов.;x
EVTDESCC_ZE_13011;Я понял[Root.GetEndA], что большинство людей в глубине души добрые, а недоверие и подозрения лишь отравляют наш разум, истощая нас.;x
EVTOPTA_ZE_13011;Доброта объединяет всех нас.;x
EVTOPTB_ZE_13011;У меня есть всё, чего я желаю.;x
EVTOPTC_ZE_13011;Да и зачем кому-то вредить мне?;x
EVTDESCA_ZE_13012;Юн[From.GetAyaYy] [From.GetFirstName] с каждым днём становится всё добрее к окружающим.;x
EVTDESCB_ZE_13012;Юн[From.GetAyaYy] [From.GetFirstName] всегда довольствуется малым и совершенно неамбициоз[From.GetNaEn].;x
EVTDESCC_ZE_13012;Юн[From.GetAyaYy] [From.GetFirstName] слишком доверчив[From.GetEndA] и совершенно не видит угрозу со стороны других людей.;x
EVTOPTA_ZE_13012;[From.GetSheHeCap] мог[From.GetNoneE] бы стать более щедр[From.GetOyYm].;x
EVTOPTB_ZE_13012;[From.GetSheHeCap] может быть лишь собой.;x
affectionate_may_become_charitable;может получить черту §Yщедр[From.GetAyaYy]§!.;x #§Y[From.GetFirstName]§! 
EVTDESCA_ZE_13014;[From.GetTitledFirstName] говорит, что доброта - это хорошо, но если я хочу действительно помогать другим, мне следует быть более щедр[Root.GetOyYm].;x
EVTDESCB_ZE_13014;[From.GetTitledFirstName] говорит, что я слишком пассив[Root.GetNaEn], чтобы по-настоящему помогать другим людям.;x
EVTDESCC_ZE_13014;[From.GetTitledFirstName] осуждает меня за наивность и утверждает, что только реальная помощь другим может расположить их к себе.;x
EVTOPTA_ZE_13014;[From.GetSheHeCap] прав[From.GetEndA], я могу сделать больше.;x
EVTOPTB_ZE_13014;Я постараюсь.;x
EVTOPTC_ZE_13014;Я помогу, когда это действительно будет нужно.;x
EVTOPTD_ZE_13014;Но ведь [Root.TopLiege.GetTitle] заботится о нас.;x
EVTDESCA_ZE_13021;Чем старше я становлюсь, тем отчетливее вижу, что смирение присуще мне от природы.;x
EVTDESCB_ZE_13021;Мне всегда было комфортнее не выставлять себя на передний план перед окружающими.;x
EVTDESCC_ZE_13021;Чем больше я узнаю о жизни, тем яснее понимаю, что мудрее держаться подальше от опасности.;x
EVTOPTA_ZE_13021;Гордыня опасна, она делает нас уязвимыми.;x
EVTOPTB_ZE_13021;Зачем подставляться, если лучше действовать в тени?;x
EVTOPTC_ZE_13021;Только дурак идёт на неоправданный риск.;x
EVTDESCA_ZE_13022;Юн[From.GetAyaYy] [From.GetFirstName] развивает в себе невероятное смирение.;x
EVTDESCB_ZE_13022;Трудно не заметить, что юн[From.GetAyaYy] [From.GetFirstName] избегает контакта с людьми и [From.GetHersHis] устраивает такое положение дел.;x
EVTDESCC_ZE_13022;Юн[From.GetAyaYy] [From.GetFirstName] постоянно избегает риска и опасностей.;x
EVTOPTA_ZE_13022;[From.GetSheHeCap] долж[From.GetNaEn] меньше заморачиваться.;x
EVTOPTB_ZE_13022;Всё именно так, как и должно быть.;x
timid_may_become_content;может получить черту §Yудовлетворённ[From.GetAyaYy]§!.;x #§Y[From.GetFirstName]§! 
EVTDESCA_ZE_13024;[From.GetTitledFirstName] говорит, что смирение - самообман. Нужно просто быть собой.;x
EVTDESCB_ZE_13024;[From.GetTitledFirstName] говорит, что застенчивость мешает мне быть собой и не зависеть от окружающих.;x
EVTDESCC_ZE_13024;[From.GetTitledFirstName] говорит, что страх - главный враг самопознания.;x
EVTOPTA_ZE_13024;[From.GetSheHeCap] прав[From.GetEndA]. Я долж[Root.GetNaEn] отпустить это.;x
EVTOPTB_ZE_13024;Но я так[Root.GetAyaOy] и есть.;x
EVTOPTC_ZE_13024;Проще всего быть собой наедине с собой.;x
EVTOPTD_ZE_13024;Зато осторожность - мой лучший друг.;x
EVTDESCA_ZE_13031;Я всегда любил[Root.GetEndA] бегать, драться и лазить по деревьям. Сейчас, повзрослев, я понимаю, что стал[Root.GetEndA] сильнее других.;x
EVTDESCB_ZE_13031;Я люблю прямоту и не выношу скользких формулировок. Кто-то говорит, что правда никому не нужна, но она освобождает и делает нас сильнее.;x
EVTDESCC_ZE_13031;Когда играешь на природе, нет времени думать, надо действовать, иначе будет беда. Со мной всегда так было.;x
EVTOPTA_ZE_13031;И мне это нравится!;x
EVTOPTB_ZE_13031;Я всегда говорю то, что думаю.;x
EVTOPTC_ZE_13031;А теперь уже поздно учиться.;x
EVTDESCA_ZE_13032;Юн[From.GetAyaYy] [From.GetFirstName] физически развит[From.GetEndA] не по годам и любит спорт.;x
EVTDESCB_ZE_13032;Юн[From.GetAyaYy] [From.GetFirstName] отличается честностью и прямолинейностью.;x
EVTDESCC_ZE_13032;Юн[From.GetAyaYy] [From.GetFirstName] всё больше похож[From.GetEndA] на человека действия чем мыслителя, и это наиболее вежливый способ описать [From.GetHersHis]...;x
EVTOPTA_ZE_13032;Пора научить [From.GetHersHis] храбрости.;x
EVTOPTB_ZE_13032;[From.GetSheHeCap] [From.GetHerselfHimself] вершит свою судьбу.;x
rowdy_may_become_brave;может получить черту §Yхрабр[From.GetAyaYy]§!.;x #§Y[From.GetFirstName]§! 
EVTDESCA_ZE_13034;[From.GetTitledFirstName] заметил[From.GetEndA], что я становлюсь сильнее, но говорит, что куда важнее быть храбр[Root.GetOyYm].;x
EVTDESCB_ZE_13034;[From.GetTitledFirstName] уважает мою честность, но говорит, что настоящая храбрость - это нечто большее.;x
EVTDESCC_ZE_13034;[From.GetTitledFirstName] говорит, что мои необдуманные действия ведут лишь к глупости и неудачам. Что мне следует набраться храбрости и взяться за ум.;x
EVTOPTA_ZE_13034;Да, я хочу быть храбр[Root.GetOyYm], как [From.GetSheHe]!;x
EVTOPTB_ZE_13034;Сила - это всё, что мне нужно.;x
EVTOPTC_ZE_13034;Если честно, мне плевать.;x
EVTOPTD_ZE_13034;О чём [From.GetSheHe] вообще?;x
EVTDESCA_ZE_13041;Я много читал[Root.GetEndA] о великих исторических личностях, и однажды я хочу стать так[Root.GetOyIm], как они.;x
EVTDESCB_ZE_13041;Я знаю, на что способ[Root.GetNaEn] и ничто не испугает меня.;x
EVTDESCC_ZE_13041;Я понял[Root.GetEndA], что если никогда не сдаваться, всегда добьёшься своего.;x
EVTOPTA_ZE_13041;Я стану велик[Root.GetOyIm].;x
EVTOPTB_ZE_13041;Лишь преодолевая свой страх, мы движемся вперёд.;x
EVTOPTC_ZE_13041;Да, я упрям[Root.GetAyaYy], и в этом моя сила.;x
EVTDESCA_ZE_13042;[From.GetFirstName] становится амбициозн[From.GetOyYm] молод[From.GetOyYm] [From.GetManWoman]ой.;x
EVTDESCB_ZE_13042;Юн[From.GetAyaYy] [From.GetFirstName] всё больше становится извест[From.GetNaEn] своей храбростью.;x
EVTDESCC_ZE_13042;Юн[From.GetAyaYy] [From.GetFirstName] становится всё более упрям[From.GetOyYm].;x
EVTOPTA_ZE_13042;[From.GetSheHeCap] долж[From.GetNaEn] гордиться собой.;x
EVTOPTB_ZE_13042;[From.GetSheHeCap] никогда не станет так[From.GetOyIm], как я.;x
willful_may_become_proud;может получить черту §Yвысокомерн[From.GetAyaYy]§!.;x #§Y[From.GetFirstName]§! 
EVTDESCA_ZE_13044;[From.GetTitledFirstName] говорит, что амбиции - это хорошо, но мне следует гордиться тем, как[Root.GetAyaOy] я есть.;x
EVTDESCB_ZE_13044;[From.GetTitledFirstName] похвалил[From.GetEndA] меня за храбрость. [From.GetSheHeCap] считает, что я долж[Root.GetNaEn] гордиться собой.;x
EVTDESCC_ZE_13044;[From.GetTitledFirstName] считает, что я долж[Root.GetNaEn] гордиться своей твёрдостью и целеустремлённостью.;x
EVTOPTA_ZE_13044;[From.GetSheHeCap] прав[From.GetEndA]. Мне есть чем гордиться!;x
EVTOPTB_ZE_13044;Но этого мало!;x
EVTOPTC_ZE_13044;Еще рано, впереди столько свершений!;x
EVTOPTD_ZE_13044;Спасибо, но я [Root.GetHerselfHimself] решу, что мне делать.;x
EVTDESCA_ZE_13051;Чем больше я думаю об этом, тем яснее вижу, что справедливость - единственное, за что стоит сражаться.;x
EVTDESCB_ZE_13051;Как же меня всё бесит...;x
EVTDESCC_ZE_13051;Чем чаще я думаю об этом, тем яснее понимаю, что другим больше повезло в жизни.;x
EVTOPTA_ZE_13051;Именно этим, мы отделяем себя от диких зверей.;x
EVTOPTB_ZE_13051;Иногда, это просто невыносимо!;x
EVTOPTC_ZE_13051;Всё должно быть моим.;x
EVTDESCA_ZE_13052;Юн[From.GetAyaYy] [From.GetFirstName] постоянно думает об исправлении ошибок общества, правде и справедливости.;x
EVTDESCB_ZE_13052;Я заметил[Root.GetEndA], что юн[From.GetAyaYy] [From.GetFirstName] временами не способ[From.GetNaEn] совладать со своим гневом.;x
EVTDESCC_ZE_13052;Юн[From.GetAyaYy] [From.GetFirstName] никак не может успокоиться, [From.GetSheHe] завидует всем вокруг.;x
EVTOPTA_ZE_13052;[From.GetHerHimCap] следует научиться умеренности.;x
EVTOPTB_ZE_13052;Я долж[Root.GetNaEn] умерить своё стремление менять [From.GetHersHis] жизнь.;x
brooding_may_become_temperate;может получить черту §Yумеренн[From.GetAyaYy]§!.;x #§Y[From.GetFirstName]§! 
EVTDESCA_ZE_13054;[From.GetTitledFirstName] считает, что мне следует умерить свои несбыточные мечты о правде и справедливости в этом мире.;x
EVTDESCB_ZE_13054;[From.GetTitledFirstName] считает, что важно научиться сдерживать свой гнев.;x
EVTDESCC_ZE_13054;[From.GetTitledFirstName] говорит, что мне бы не помешало обуздать свою зависть, пока она не отравила мою жизнь.;x
EVTOPTA_ZE_13054;[From.GetSheHeCap] прав[From.GetEndA], всему есть разумные пределы.;x
EVTOPTB_ZE_13054;Наше бездействие позволяет злу торжествовать.;x
EVTOPTC_ZE_13054;Да пош[From.GetLaYol] [From.GetSheHe]!;x
EVTOPTD_ZE_13054;[From.GetHerHimCap] легко говорить!;x
EVTDESCA_ZE_13061;С некоторомы вещами столько мороки, куда проще отдать их другим.;x
EVTDESCB_ZE_13061;В мире столько бесполезного, так зачем же тратить усилия?;x
EVTDESCC_ZE_13061;Я считаю, что нет ничего в жизни лучшего, чем наслаждение вкусом изысканных блюд. Есть ещё столько всего, что я не успел[Root.GetEndA] попробовать.;x
EVTOPTA_ZE_13061;Накопление выматывает нас.;x
EVTOPTB_ZE_13061;И это можно сказать почти обо всех занятиях.;x
EVTOPTC_ZE_13061;Один раз ведь живём.;x
EVTDESCA_ZE_13062;Юн[From.GetAyaYy] [From.GetFirstName] склон[From.GetNaEn] делиться всем, что имеет с другими.;x
EVTDESCB_ZE_13062;Юн[From.GetAyaYy] [From.GetFirstName] становится всё более и более ленив[From.GetOyYm].;x
EVTDESCC_ZE_13062;Юн[From.GetAyaYy] [From.GetFirstName] никогда не прекращает есть, это уже похоже на одержимость.;x
EVTOPTA_ZE_13062;[From.GetHerHimCap] нужно больше общаться с людьми.;x
EVTOPTB_ZE_13062;Но, что тут поделаешь?;x
indolent_may_become_gregarious;может получить черту §Yобщительн[From.GetAyaYy]§!.;x #§Y[From.GetFirstName]§! 
EVTDESCA_ZE_13064;[From.GetTitledFirstName] говорит, что иногда люди гораздо больше ценят общение, чем материальные блага.;x
EVTDESCB_ZE_13064;[From.GetTitledFirstName] говорит, что общение с людьми может облегчить мою жизнь и сделать её увлекательнее.;x
EVTDESCC_ZE_13064;[From.GetTitledFirstName] думает, что я столько ем, потому что мне попросту нечем больше заняться, и если бы я чаще обща[Root.GetLasLsya] с людьми, это сделало бы меня лучше.;x
EVTOPTA_ZE_13064;Ну хорошо, стоит попробовать!;x
EVTOPTB_ZE_13064;Но люди напрягают ничуть не меньше чем лишние вещи.;x
EVTOPTC_ZE_13064;Но мне лень.;x
EVTOPTD_ZE_13064;Люди не любят, когда говорят с набитым ртом.;x
EVTDESCA_ZE_13071;Я люблю играть, а играть всегда интереснее с другими людьми.;x
EVTDESCB_ZE_13071;Я всегда любил[Root.GetEndA] игры, но увлекательнее всего - играть судьбами других людей.;x
EVTDESCC_ZE_13071;Вся наша жизнь - одна большая игра. С каждым днём, я всё больше понимаю, что в мире нет ничего реального, только игры с нашим воображением.;x
EVTOPTA_ZE_13071;И людям это нравится.;x
EVTOPTB_ZE_13071;И дёргать за ниточки.;x
EVTOPTC_ZE_13071;Мир сделан из пыльцы фей!;x
EVTDESCA_ZE_13072;Юн[From.GetAyaYy] [From.GetFirstName] обладает естественной способностью привлекать других людей.;x
EVTDESCB_ZE_13072;Юн[From.GetAyaYy] [From.GetFirstName] всё больше превращается в коварного манипулятора.;x
EVTDESCC_ZE_13072;Юн[From.GetAyaYy] [From.GetFirstName] настолько заигра[From.GetLasLsya], что перестал[From.GetEndA] адекватно воспринимать реальность и свои поступки в ней.;x
EVTOPTA_ZE_13072;Я выбью эту дурь из н[From.GetHersHis]!;x
EVTOPTB_ZE_13072;Уверен[Root.GetEndA], это [From.GetHerHim] ещё аукнется.;x
playful_may_become_cruel;может получить черту §Yжесток[From.GetAyaIy]§!.;x #§Y[From.GetFirstName]§! 
EVTDESCA_ZE_13074;[From.GetTitledFirstName] на дух не переносит мою общительную натуру и даже бьёт меня за это.;x
EVTDESCB_ZE_13074;[From.GetTitledFirstName] постоянно бьёт меня. Говорит, что я - подлая скользкая тварь, которой следует больше уважать других людей.;x
EVTDESCC_ZE_13074;[From.GetTitledFirstName] регулярно бьёт меня. Говорит, что я странн[Root.GetAyaYy] и долж[Root.GetNaEn] повзрослеть, чтобы уяснить, насколько жесток реальный мир.;x
EVTOPTA_ZE_13074;Когда-нибудь я покажу вам всем...;x
EVTOPTB_ZE_13074;Я всем расскажу об этом.;x
EVTOPTC_ZE_13074;Cделаю так, чтобы [From.GetSheHe] поверил[From.GetEndA], что это [From.GetHerHim] удалось.;x
EVTOPTD_ZE_13074;Но я же невидим[Root.GetAyaYy], как [From.GetSheHe] наш[From.GetLaYol] меня?;x
EVTDESCA_ZE_13081;Я стараюсь никогда не оставлять незавершённых дел и выполняю их, как следует. Иногда даже приходится исправлять и доделывать за кем-то другим.;x
EVTDESCB_ZE_13081;Очень важно всё делать правильно, а для этого нужно во всём знать меру.;x
EVTOPTA_ZE_13081;Люблю, когда всё сделано, как надо.;x
EVTOPTB_ZE_13081;Самоконтроль - первый шаг к величию.;x
EVTDESCA_ZE_13082;Юн[From.GetAyaYy] [From.GetFirstName] всегда пол[From.GetNaOn] энергии, когда видит перед собой поставленную задачу или незаконченное дело.;x
EVTDESCB_ZE_13082;Юн[From.GetAyaYy] [From.GetFirstName] впечатляет всех своим благоразумием и выдержкой, [From.GetSheHe] всегда ставит интересы дела выше своих собственных.;x
EVTOPTA_ZE_13082;[From.GetSheHeCap] долж[From.GetNaEn] использовать это во благо.;x
EVTOPTB_ZE_13082;Жизнь наградит [From.GetHersHis].;x
conscientious_may_become_just;может получить черту §Yсправедлив[From.GetAyaYy]§!.;x #§Y[From.GetFirstName]§! 
EVTDESCA_ZE_13084;[From.GetTitledFirstName] думает, что мне следует направить свою страсть к порядку на стремление к справедливости.;x
EVTDESCB_ZE_13084;[From.GetTitledFirstName] хвалит меня за благоразумие и выдержку. [From.GetSheHeCap] рекомендует мне использовать эти качества для развития чувства справедливости.;x
EVTOPTA_ZE_13084;Мудрый совет.;x
EVTOPTB_ZE_13084;Я и так знаю, что мне делать.;x
EVTOPTC_ZE_13084;Мне кажется, это уже перебор.;x
EVTDESCA_ZE_13091;Люблю, когда всё правильно и на своих местах. Иногда я готов[Root.GetEndA] тратить массу времени, пока не добьюсь этого.;x
EVTDESCB_ZE_13091;Я люблю следить за вещами, трогать их, перекладывать, считать. Особенно, монеты...;x
EVTDESCC_ZE_13091;Я знаю, каким всё должно быть, но боюсь другие постоянно пытаются мне помешать.;x
EVTOPTA_ZE_13091;Торопиться некуда.;x
EVTOPTB_ZE_13091;Они прекрасны.;x
EVTOPTC_ZE_13091;Нужно быть начеку.;x
EVTDESCA_ZE_13092;Юн[From.GetAyaYy] [From.GetFirstName] не выносит, когда вещи имеют изъяны или находятся в беспорядке. [From.GetSheHeCap] проводит большую часть времени в контроле за совершенством.;x
EVTDESCB_ZE_13092;Юн[From.GetAyaYy] [From.GetFirstName] любит красивые и дорогие вещи, перебирает их, сортирует, расставляет. [From.GetHerHimCap] всегда их мало, и кажется, эта страсть никогда не утихнет.;x
EVTDESCC_ZE_13092;Юн[From.GetAyaYy] [From.GetFirstName] одержим[From.GetEndA] порядком в собственных вещах и делах. [From.GetSheHeCap] панически боится, что кто-то его нарушит.;x
EVTOPTA_ZE_13092;Я долж[Root.GetNaEn] направить [From.GetHersHis] в правильное русло.;x
EVTOPTB_ZE_13092;[From.GetSheHeCap] просто занят[From.GetEndA] своим делом.;x
fussy_may_become_diligent;может получить черту §Yусердн[From.GetAyaYy]§!.;x #§Y[From.GetFirstName]§! 
