#CODE;RUSSIAN;x
antiquity_book_architecture;Утраченная книга по архитектуре;x
antiquity_book_history;Книга по античной истории;x
antiquity_book_astronomy;Утраченная книга по астрономии;x
antiquity_book_fake;Искусная подделка;x
lost_masterpiece_book_desc;[Root.GetBookThemeCap] знаменитого [Root.GetAuthorNationAdj]ского [Root.GetAuthorTitleGEN] [Root.GetAuthorNameGEN]. Раньше считалось, что эта книга утрачена навсегда, пока [Root.GetTitledNameWithNick] не наш[Root.GetLaYol], пополнив тем самым свою Великую Библиотеку.;x
fake_masterpiece_book_desc;Изначально считалось, что это [Root.GetBookThemeWithArticle] знаменитого [Root.GetAuthorNationAdj]ского [Root.GetAuthorTitleGEN] [Root.GetAuthorNameGEN], однако теперь мы знаем, что это лишь искусная подделка.;x
tomb_armor_desc;Древнии доспехи, найденные в таинственной гробнице.;x
tomb_sword_desc;Древний меч, найденный в таинственной гробнице.;x
tomb_scepter_desc;Древний скипетр, украшенный изумрудами, был найден в гробнице древнего царя.;x
terrible_armor;Плохо изготовленные доспехи;x
terrible_armor_desc;Пустая трата ценного металла. Вероятно, кузнец был сильно пьян, когда делал эти доспехи.;x;x
zweihander_sword;[GetZweihanderSwordName];x
zweihander_sword_desc;Двуручный мощный, но тяжелый меч, с которым может справиться только сильный воин.;x
String_ZweihanderSword;Цвайхендер;x
String_TwoHandedSword;Двуручный меч;x
caught_with_forgery;Подделка раскрыта;x
ate_beating_heart;Поедание бьющегося сердца;x
opinion_liked_a_good_joke;Оценил[___] хорошую шутку;x
opinion_refused_invitation_to_meet;Отказал[___] мне в приглашении;x
#recruit_wonder_guard;Нанять стражу для великого сооружения;x
#recruit_wonder_guard_desc;Великое сооружение не должно оставаться без защиты. Можно нанять хорошую охрану, и, возможно, она пригодится для чего-то ещё.;x
recruit_academy_hero;Призвать героя из академии;x
recruit_academy_hero_desc;§YВоенная академия§! в моем §Yамфитеатре§! тренирует хороших молодых воинов. Взять одного из них в качестве полководца может быть полезно.;x
has_not_recruited_in_5_years_TT;Убедитесь, что НЕ призывали героя в последние 5 лет.;x
gladiator_commander_TT;Воин-градиатор прибудет ко двору [Root.GetAgedPersonGEN], известн[Root.GetOyOgo] как §Y[Root.GetTitledName]§!.;x
gladiator;Гладиатор;x
gladiator_desc;Эт[_от] [__персонаж] - гладиатор, тренированный, чтобы сражаться на арене.;x
EVTDESCHF23002_C;[From.GetTitledFirstName] кричал[From.GetEndA] и отбива[From.GetLasLsya], но жрецы схватили [From.GetHersHis] и потащили на вершину [the_temple.GetWonderTypeShortGEN], где поместили [From.GetHersHis] на священный алтарь и вскрыли [From.GetHerHim] грудь церемониальным кинжалом. Затем они вырвали [From.GetHersHis] бьющееся сердце на глазах у ликующей толпы.;x #[the_sacrificial_altar.GetName]
EVTDESCHF23002_D;[From.GetTitledFirstName] кричал[From.GetEndA] и отбива[From.GetLasLsya], но жрецы схватили [From.GetHersHis] и потащили на вершину [the_temple.GetWonderTypeShortGEN]. Там они крепко держали [From.GetHersHis] на священном алтаре, пока я вскрывал[Root.GetEndA] [From.GetHersHis] грудь церемониальным кинжалом. Я вырвал[Root.GetEndA] [From.GetHersHis] бьющееся сердце на глазах у ликующей толпы.;x #[the_sacrificial_altar.GetName]
EVTOPTBHF23002;Съесть сердце;x
EVTOPTBHF23002_TT;Этот вариант доступен вам благодаря тому, что у Вас есть [the_sacrificial_altar.GetName].;x
EVT_TITLE_LT_20010;Aнтичные тексты?;x
EVTDESC_LT_20010.1;Один из гостей при моём дворе рассказал, что в [book_province_realm.GetAdjective]ском городе [book_province.GetName] он слышал о богатом купце, который якобы смог заполучить [Root.GetBookThemeACC] знаменитого [Root.GetAuthorNationAdj]ского [Root.GetAuthorTitleGEN] [Root.GetAuthorNameGEN].;x
EVTDESC_LT_20010.2;Кто-то [book_province_realm.GetAdjective]ских земель прислал мне письмо. Он утверждает, что в городе [book_province.GetName] он нашёл экземпляр [Root.GetBookThemeWithArticleGEN] знаменитого [Root.GetAuthorNationAdj]ского [Root.GetAuthorTitleGEN] [Root.GetAuthorNameGEN], но ведь никто не знал о существовании этой книги до этого дня!;x
EVTOPTA_LT_20010;Пусть [possible_emissary1.GetFirstName] отправится за этой книгой!;x
EVTOPTA_LT_20010_TT;[possible_emissary1.GetFirstName] отправится в [book_province.County.GetAdjective]ские земли.;x
EVTOPTB_LT_20010;Хотя... Пожалуй, [possible_emissary2.GetFirstName] лучше справится.;x
EVTOPTB_LT_20010_TT;[possible_emissary2.GetFirstName] отправится в [book_province.County.GetAdjective]ские земли.;x
EVTOPTC_LT_20010;Интересно, но сейчас у меня есть более важные дела.;x
EVTOPTD_LT_20010;Меня не волнуют утраченные книги. Я уже собрал[Root.GetEndA] свою коллекцию.;x
EVTOPTD_LT_20010_TT;Вы больше не будете получать новости об утраченных книгах.;x
EVT_TITLE_LT_20020;Pазочарование;x
EVTDESC_LT_20020;[emissary.GetTitledNameWithNick] сегодня верну[emissary.GetLasLsya] из экспедиции. [emissary.GetHerHimCap] так и не удалось найти [Root.GetBookThemeACC] знаменитого [Root.GetAuthorNationAdj]ского [Root.GetAuthorTitleGEN] [Root.GetAuthorNameGEN], и [Root.GetSheHe] даже не уверен, что эта книга вообще существует. В итоге [emissary.GetSheHe] вернул[emissary.GetEndA] мне [Root.money_left.GetValue] золотых, которые остались после путешествия.;x
EVTOPTA_LT_20020;Печально.;x
EVT_TITLE_LT_20030;Oчень дорогая книга;x
EVTDESC_LT_20030;М[Root.GetOyaOy] [Root.GetTitle],\nмне всё еще не удалось заполучить [Root.GetBookThemeACC] знаменитого [Root.GetAuthorNationAdj]ского [Root.GetAuthorTitleGEN] [Root.GetAuthorNameGEN].\nК сожалению, у меня закончились деньги. Если [Root.PrimaryTitle.GetFOA] посчитает нужным посодействовать успеху этой экспедиции и поддержать её финансово, я уверен[emissary.GetEndA], что смогу привести Вам книгу.\n[emissary.GetTitledNameWithNick];x
EVTOPTA_LT_20030;Ну это стоит того. Я отправлю деньги.;x
EVTOPTB_LT_20030;Слишком дорого. Пусть возвращается.;x
EVT_TITLE_LT_20035;Hегодяй[emissary.GetEndKa] сбежал[emissary.GetEndA] с деньгами!;x
EVTDESC_LT_20035;Дошли слухи, что [emissary.GetTitledNameWithNick] предал[emissary.GetEndA] Вас. [emissary_current_host.GetTitledNameWithNick] принял[emissary_current_host.GetEndA] [emissary.GetHersHis] при своём дворе, и поговаривают, [emissary.GetHerHim] там так понравилось, что [emissary.GetSheHe] решил[emissary.GetEndA] остаться. Древняя книга [Root.GetAuthorNameGEN] так и не была найдена.;x
EVTOPTA_LT_20035;Вот гадина! Нельзя было доверять [emissary.GetHerHim] поиски.;x
EVTOPTB_LT_20035;Кто-нибудь позаботьтесь об эт[emissary.GetOyOm] предатель[emissary.GetEndNitsa].;x
EVTOPTB_LT_20035_TT;Попытаться сделать так, чтобы [emissary.GetTitledNameWithNick] умер[emissary.GetNoneE];x
EVT_TITLE_LT_20036;Потерянная книга;x
EVTDESC_LT_20036_DEAD;Предатель[emissary.GetNitsa] [emissary.GetTitledNameWithNick] отправи[emissary.GetLasLsya] к праотцам, и никто не сможет связать [emissary.GetHersHis] смерть со мной.;x
EVTDESC_LT_20036_ALIVE;Проклятье! Попытка убийства провалилась, [emissary.GetTitledNameWithNick] всё еще жив[emissary.GetEndA], а моя причастность теперь раскрыта!;x
EVTOPTA_LT_20036;Никто не посмеет предать меня и выйти сухим из воды.;x
EVTOPTB_LT_20036;Возможно, это была не такая уж хорошая идея.;x
EVT_TITLE_LT_20040;Kнига теперь моя!;x
EVTDESC_LT_20040;[emissary.GetTitledNameWithNick] верну[emissary.GetLasLsya] из экспедиции, и утверждает, что привез[emissary.GetNoneE] [Root.GetBookThemeACC] [Root.GetAuthorNameGEN]! Возможно, мне следует пригласить учёных, чтобы обсудить эту ценную находку.;x
EVTOPTA_LT_20040;Я прочитаю эту книгу сам[Root.GetEndA].;x
EVTOPTB_LT_20040;Надо разослать приглашения.;x
EVTOPTC_LT_20040;Объявите об открытии и поместите эту книгу в мою библиотеку.;x
EVTOPT_LT_20040_TT;[the_book.GetName] добавится в Вашу библиотеку как артефакт.;x
EVT_TITLE_LT_20050;Подделка!;x
EVTDESC_LT_20050;[the_whistleblower.GetTitledNameWithNick] - эксперт, работающий в моей библиотеке, говорит, что [Root.GetBookTheme], якобы написанн[Root.GetBookThemePostfix] знаменитым [Root.GetAuthorTitleINS] [Root.GetAuthorNameINS], на самом деле подделка!\nЯ могу арестовать [the_whistleblower.GetHersHis], но с другой стороны, придворный, который говорит правду может быть полезен.;x
EVTOPTA_LT_20050;Да как [the_whistleblower.GetSheHe] посмел[the_whistleblower.GetEndA]? Бросить [the_whistleblower.GetHersHis] в темницу!;x
EVTOPTB_LT_20050;[the_whistleblower.GetSheHeCap] заслуживает награду!;x
EVT_TITLE_LT_20055;Tак это подделка!;x
EVTDESC_LT_20055;После тщательного изучения [Root.GetBookThemeGEN], котор[Root.GetBookThemePostfix], как утверждается, был[Root.GetBookThemePostfixSoftA] написан[Root.GetBookThemePostfixA] [Root.GetAuthorNameINS], оказа[Root.GetBookThemePostfixLas] подделкой. Долж[Root.GetNaEn] признать, что книга сама по себе не так уж и плоха.;x
EVTOPTA_LT_20055;Я многое узнал из этой книги.;x
EVTOPTB_LT_20055;Сжечь эту проклятую книгу!;x
EVT_TITLE_LT_20060;Cобрание учёных;x
EVTDESC_LT_20060_real_book;Многие учёные приняли моё приглашение и несколько дней обсуждали не только книгу [Root.GetAuthorNameGEN], но и древние знания в целом. Книга оказалась утраченным шедевром и мой двор теперь стал известным центром культуры, научных дебатов и знаний.;x
EVTDESC_LT_20060_fake_book;Многие учёные приняли моё приглашение и несколько дней обсуждали не только книгу [Root.GetAuthorNameGEN], но и древние знания в целом. К сожалению, после долгих споров книгу признали подделкой, но мой двор обрёл известность как центр культуры, научных дебатов и знаний.;x
EVTOPTA_LT_20060_real_book;Центр культуры. Звучит неплохо.;x
EVTOPTA_LT_20060_fake_book;Может быть в следующий раз мне удастся найти настоящий шедевр.;x
CHRONICLE_FOUND_REAL_BOOK;Kнига, содержащая в себе [Root.GetBookThemeACC] знаменитого [Root.GetAuthorNationAdj]ского [Root.GetAuthorTitleGEN] [Root.GetAuthorNameGEN], некогда утраченн[Root.GetBookThemePostfix], была тщательно изучена ведущими учёными, которые подтвердили её поддлинность. Теперь город [wonder_province.GetName] известен как культурный и научный центр, куда стремятся исследователи со всего мира.;x
EVT_TITLE_LT_20101;Oткрытие;x
EVTDESC_LT_20101.1;[wonder_or_upgrade.GetName] сейчас в процессе строительства. Раскапывая землю на стройплощадке, рабочие наткнулись на потайную дверь, ведущую в скрытое помещение.;x
EVTDESC_LT_20101.2;[wonder_or_upgrade.GetName] сейчас в процессе строительства. Советник, ведущий надзор, сообщил мне, что один из рабочих провалился в какую-то яму, в которой была груда костей. Похоже на древнюю могилу.;x
EVTOPTA_LT_20101;На это стоит потратить немного времени и денег.;x
EVTOPTA_LT_20101_TT;Возможно, там есть что-то ценное.\n;x
EVTOPTB_LT_20101;Игнорировать этот факт и продолжить работы.;x
EVTOPTC_LT_20101;Впредь не отвлекайте меня подобными пустяками!;x
EVTOPTC_LT_20101_TT;Вам больше не будут сообщать о случайных находках в процессе строительства великого сооружения.\n;x
EVTOPTD_LT_20101;Древняя могила? Надо её внимательно изучить.;x
EVTOPTD_LT_20101_TT;Этот вариант доступен вам, благодаря высокой §Yобразованности§!, чертами §Yэрудит§! или §Yархитектор§!.\n;x
EVTDESC_LT_20110_accident;Пока рабочие копали, в пещере произошёл обвал, и несколько человек были похоронены в обломках. Теперь нам нужно все очистить.;x
EVTDESC_LT_20110_found_nothing;Спустя несколько дней раскопок всё, что удалось найти - лишь старые кости и разбитые вазы. Пустая трата времени и золота.;x
EVTDESC_LT_20110_found_valuables_1;Спустя несколько дней раскопок, Ваши люди обнаружили большой валун, блокирующий проход. Когда рабочие убрали камень, они обнаружили древнюю гробницу с небольшим количеством серебряных и золотых предметов.;x
EVTDESC_LT_20110_found_valuables_2;Рабочие обнаружили несколько небольших подземных камер со старыми захоронениями и большим количеством предметов из серебра и золота!;x #[wonder_or_upgrade.GetName]
EVTDESC_LT_20110_found_artifact;Рабочие нашли большую комнату, где был захоронен какой-то древний правитель. Там они нашли несколько золотых предметов, но самая ценная находка - [found_artifact.GetName].;x
EVTOPT_LT_20110_TT;§Y[found_artifact.GetName]§! добавится в Вашу сокровищницу.\n;x
EVTOPTA_LT_20110;Чего уставились? За работу!;x
EVTOPTA_LT_20110_TT_unhappy;Не выплачивая компенсацию семьям пострадавших, Вы можете получить проблемы в будущем.\n;x
EVTOPTB_LT_20110;Это всё моё!;x
EVTOPTB_LT_20110_TT_unhappy;Рабочие будут недовольны, если не получат награду.\n;x
EVTOPTC_LT_20110;Рабочие достойны награды и они её получат.;x
EVTOPTD_LT_20110;[found_artifact.GetName] и всё ценное я оставлю себе.;x
EVTOPTE_LT_20110;Разделим ценное между рабочими как награду.;x
EVTOPTF_LT_20110;Часть ценностей я пожертвую семьям пострадавших.;x
EVTOPTC_MNM_9115;А зачем тогда нам [the_armory.GetName]?;x
EVTOPTC_MNM_9115_TT;Этот вариант ответа доступен вам, потому что у Вас есть §Y[the_wonder.GetWonderTypeShortCap]§! и §Y[the_armory.GetName]§!.;x
MNM_9999_DESC_armor;Наш кузнец куда больше привык подковывать лошадей и мастерить шлемы для стражи, чем работать над заказами для правителей. Сегодня он принёс вам старый пыльный сундук.\n— Та да! — несколько нервозно выпалил он, распахнув крышку. — Это доспехи, которые Вы заказывали.;x
EVTDESC_LT_20201;[Root.GetWeaponArmorSmith] прибыл в [Root.GetRulersRoomACC]. [smith.GetSheHeCap] жестом указал[smith.GetEndA] своим ассистентам показать мне примеры [smith.GetHersHis] работ.\n"Желает ли [Root.PrimaryTitle.GetFOA] нечто особое?" — спросил[smith.GetEndA] [smith.GetSheHe].;x
EVTOPTA_zweihanded_LT_20201;Я хочу двуручный меч.;x
EVTOPTA_MNM_LT_20201_TT;Этим мечом может пользоваться лишь сильный воин. Он впечатлит как друзей, так и врагов.;x
use_scary_upgrade;Попытка запугать;x
use_scary_upgrade_desc;Возможно, §Y[Root.GetFirstNameWithNick]§! поддержит Вас, если поговорить с н[Root.GetEyIm] "должным образом".;x
use_scary_upgrade_tt;§Y[target_character.GetFirstNameWithNick]§! сейчас недалеко от подходящего места (§Y[target_upgrade.GetName]§!/§Y[target_wonder.GetName]§!). Вы можете найти [target_character.GetHersHis] там и поговорить с н[target_character.GetEyIm] о важности сотрудничества.;x
use_scary_upgrade_cooldown_tt;Убедитесь, что НЕ пытались запугать это[Root.GetYGo] [Root.GetAgedPersonACC] в последние §Y2 года§Y[From.GetScaryCD];x
string_scary_cd; - Вы можете попытаться снова не раньше, чем §Y[This.used_scary_upgrade_cd.GetExpiryDate]§!;x
EVTDESC_LT_20301;[target_character.GetBestName] согласи[target_character.GetLasLsya] встретиться со мной сегодня, когда я пригласил[Root.GetEndA] [target_character.GetHersHis] на прогулку. [target_upgrade.GetName] уже можно было видеть по правую сторону от нас. Мы остановились рядом и несколько минут провели в полной тишине. Я выждал[Root.GetEndA] момент, когда [target_character.GetSheHe] проявит первые признаки тревоги, а потом сказал[Root.GetEndA]:;x
EVTDESC_LT_20301_evil_reaction;[target_character.GetBestName] согласи[target_character.GetLasLsya] встретиться со мной сегодня, когда я пригласил[Root.GetEndA] [target_character.GetHersHis] на прогулку. [target_upgrade.GetName] уже можно было видеть по правую сторону от нас. Мы остановились рядом и несколько минут провели в полной тишине. Я выждал[Root.GetEndA] момент, когда [target_character.GetSheHe] проявит первые признаки тревоги, но, похоже, [target_character.GetSheHe] просто наслажда[target_character.GetLasLsya] видом. Тогда я сказал[Root.GetEndA]:;x
EVTOPTA_LT_20301;— Надеюсь, мой посыл был ясным.;x
EVTOPTA_LT_20301_TT;попытка запугать персонажа §Y[target_character.GetFirstNameWithNick]§! провалится;x
EVTOPTB_LT_20301;— Надеюсь, ты понимаешь всю важность этой услуги.;x
EVTOPTB_LT_20301_TT;Попытка принудить к услуге провалится;x
EVTOPTC_LT_20301;— Ну что скажешь? Как тебе [target_upgrade.GetName]?;x
EVTOPTD_LT_20301;— Понимаю... Эта чёртова штука пугает даже меня.;x
#EVTDESC_LT_20310;[target_character.GetBestName] лишь рассмея[target_character.GetLasLsya] мне в лицо! Этот жуткий хохот до сих пор снится мне в кошмарах.;x
#EVTOPTA_LT_20310;Проклятье!;x
use_secluded_upgrade;Приватная беседа;x
use_secluded_upgrade_desc;Если §Y[Root.GetFirstNameWithNick]§! побеседует со мной в уединённом месте, это может быть интересно.;x
use_secluded_upgrade_tt;Пусть §Y[target_character.GetFirstNameWithNick]§! встретится с вами в назначенном месте (§Y[target_upgrade.GetName]§!/§Y[target_wonder.GetName]§!), чтобы побеседовать один на один.;x
use_secluded_upgrade_cooldown_tt;Убедитесь, что НЕ приглашали это[Root.GetYGo] [Root.GetAgedPersonACC] на приватную беседу в последний месяц[From.GetSecludedCD];x
EVTDESC_LT_20405;[From.GetBestName] пригласил[From.GetEndA] меня встретиться с н[From.GetEyIm] в назначенном месте: [target_upgrade.GetName], [target_wonder.GetName].;x
EVTOPTA_LT_20405;Я соглас[Root.GetNaEn].;x
EVTOPTB_LT_20405;Откажусь.;x
EVTOPTC_LT_20405;Отвечу вежливым отказом.;x
EVTDESC_LT_20410;[target_character.GetBestName] принял[target_character.GetEndA] моё приглашение встретиться с н[target_character.GetEyIm] в назначенном месте. Мы поговорили немного и...;x
EVTOPTA_LT_20410;Лучше узнали друг друга.;x
EVTOPTB_LT_20410;Я попыта[Root.GetLasLsya] соблазить [target_character.GetHersHis].;x
#EVTOPTB_LT_20410_TT;Не знаю, как §Y[target_character.GetTitledFirstName]§! отреагирует на мой поцелуй, но мы можем стать любовниками.;x
EVTOPTC_LT_20410;Я вынул[Root.GetEndA] кинжал и напал[Root.GetEndA] на н[target_character.GetHersHis].;x
EVTOPTC_LT_20410_TT;Этот вариант доступен вам благодаря высоким навыкам §Yинтриги§! или соответствующим §Yчертам характера§!.\n;x
#EVTOPTC_LT_20410_TT_murder;Мне надо постараться, ведь §Y[From.GetTitledFirstName]§! будет сопротивляться моей атаке.;x
EVTDESC_LT_20412;[target_character.GetBestName] [target_character.GetPoliteRefuse] отказа[target_character.GetLasLsya] от моего приглашения побеседовать один на один в назначенном месте ([target_upgrade.GetName]/[target_wonder.GetName]).;x
EVTOPTA_LT_20412;Плохо.;x
EVTDESC_LT_20421;[From.GetBestName] встретил[From.GetEndA] меня в укромном месте ([target_upgrade.GetName]/[target_wonder.GetName]). Мы приятно побеседовали.;x
EVTOPTA_LT_20421;И я был[Root.GetEndA] весьма впечатлен[Root.GetEndA]!;x
EVTOPTB_LT_20421;Мне понравилось.;x
EVTOPTC_LT_20421;Приятно, но не более того.;x
EVTDESC_LT_20422;Я думаю, [From.GetBestName] был[From.GetEndA] впечатлен[From.GetEndA] нашей беседой.;x
#EVTDESC_LT_20431;[From.GetBestName] встретил[From.GetEndA] меня в укромном месте ([target_upgrade.GetName]/[target_wonder.GetName]). После обычного обмена любезностями [From.GetSheHe] обнял[From.GetEndA] меня и попыта[From.GetLasLsya] поцеловать.;x
#EVTOPTA_LT_20431;Но я не был[Root.GetEndA] против.;x
EVTOPTB_LT_20431;Я оттолкнул[Root.GetEndA] [From.GetHersHis].;x
EVTOPTC_LT_20431;Тогда я схватил[Root.GetEndA] свой кинжал и попыта[Root.GetLasLsya] заколоть [From.GetHersHis].;x
#EVTDESC_LT_20432;[target_character.GetFirstName] поддержал[target_character.GetEndA] мой поцелуй. Мы стали любовниками.;x
EVTOPTA_LT_20432_B;Жизнь хороша!;x
EVTDESC_LT_20434;Когда я попыта[Root.GetLasLsya] [target_character.GetHersHis] поцеловать, [target_character.GetSheHe] оттолкнул[target_character.GetEndA] меня. Выражение [target_character.GetHersHis] лица отражало страх и отвращение.;x
EVTOPTA_LT_20434;Проклятье!;x
EVTDESC_LT_20441;[From.GetBestName] встретил[From.GetEndA] меня в укромном месте ([target_upgrade.GetName]/[target_wonder.GetName]). После обмена любезностями, [From.GetSheHe] вынул[From.GetEndA] свой кинжал и попыта[From.GetLasLsya] зарезать меня!;x
#EVTDESC_LT_20441_murderer_target;Во время нашй встречи [From.GetBestName] внезапно вынул[From.GetEndA] свой кинжал и попыта[From.GetLasLsya] зарезать меня!;x
#EVTOPTA_LT_20441;Я броси[Root.GetLasLsya] бежать!;x
EVTOPTA_LT_20441_TT_escape;вам удасться сбежать.;x
EVTOPTA_LT_20441_TT_wounded;вам удасться сбежать, но Вы будете ранены.;x
EVTOPTA_LT_20441_TT_dead;вы будете убиты при попытке к бегству.;x
#EVTOPTB_LT_20441;Я решил[Root.GetEndA] сразиться с н[From.GetEyIm]!;x
EVTOPTB_LT_20441_TT_win;вы победите в схватке.;x
EVTOPTB_LT_20441_TT_lose;вы потерпите поражение в схватке.;x
EVTDESC_LT_20450;Несмотря на то, что [target_upgrade.GetName] - хорошее место для беседы тет-а-тет, идея оказалась просто ужасной. [murderer.GetTitledFirstName] чуть не убил[murderer.GetEndA] меня. Я еле унес[Root.GetNoneE] ноги. Руки до сих пор трясутся, когда вспоминаю об этом.;x
EVTDESC_LT_20450_wounded;К счастью [murderer.GetTitledFirstName] промахну[murderer.GetLasLsya]. [murderer.GetHersHisCap] кинжал ранил меня, но не попал в сердце. Лекарь говорит, что я выживу. Надеюсь, на это.;x
#EVTOPTA_LT_20450;Проклятье!;x
EVTDESC_LT_20455;Я наблюдаю, как кровь медленно покидает моё тело, собираясь в лужу, и как смерть протягивает ко мне свои костлявые пальцы. Я мог[Root.GetNoneE] бы подумать обо всех тех вещах, которые не успел[Root.GetEndA] сделать, но у меня нет никаких мыслей, лишь всепоглощающее ощущение целостности и ясности ускользающего бытия.;x
EVTOPTA_LT_20455;...;x
EVTDESC_LT_20460;Мой кинжал почти достиг [From.GetHersHis] сердца, как вдруг [From.GetTitledFirstName] резко поднял[From.GetEndA] руку. Я промахну[Root.GetLasLsya], а [From.GetSheHe] сбежал[From.GetEndA]. Теперь мне придется столкнуться с последствиями.;x
EVTDESC_LT_20460_wounded;Мой кинжал почти достиг [From.GetHersHis] сердца, как вдруг [From.GetTitledFirstName] резко поднял[From.GetEndA] руку. Я ранил[Root.GetEndA] [From.GetHersHis], но [From.GetHerHim] удалось сбежать, оставив за собой кровавый след. Теперь мне придется столкнуться с последствиями.;x
EVTDESC_LT_20465;Прежде чем [murderer.GetTitledFirstName] смог[murderer.GetNoneE] сбежать, я вонзил[Root.GetEndA] кинжал [murderer.GetHerHim] в грудь! Оставив [murderer.GetHersHis] лежать в луже крови, я спешно ретирова[Root.GetLasLsya].;x
EVTDESC_LT_20465_fight;Между нами завязалась драка, но я смог[Root.GetNoneE] вонзить кинжал [murderer.GetHerHim] в грудь! Оставив [murderer.GetHersHis] лежать в луже крови, я спешно ретирова[Root.GetLasLsya].;x
EVTOPTA_LT_20465;Да будет так.;x
CLOUD_SAVE;Облачное сохранение;x
EVT_TITLE_HFP_16001;[Root.GetRussiaFullName];x
EVTDESC_HFP_16001;После долгих лет неумолимой борьбы за расширение границ нашей страны пришло время официально провозгласить [Root.GetRussiaFullNameACC]. Это поистине великий день!;x
EVTOPTA_HFP_16001;Да здравствует [Root.GetTitle] [Root.GetFirstName]!;x
EVT_TITLE_HFP_16002;Новая [Root.GetRussiaName];x
EVTDESC_HFP_16002;После долгих лет приготовлений, [From.GetBestName] решил[From.GetEndA] провозгласить полный суверенитет над своими территориями, объявив о создании [From.GetRussiaFullNameGEN].;x
EVTOPTA_HFP_16002;В этом явно не было необходимости.;x
create_russian_empire;Основать [Root.GetRussiaFullNameACC];x
create_russian_empire_desc;Править землями Руси не достаточно - некоторые говорят, что [Root.GetRussiaFullName] больше соответствует нашим интересам.;x
e_russian_empire;Русь;x
e_russian_empire_adj;Рус;x
russian_empire_cheaper_tribal_upgrades;Снижает требования по превращению племенных поселений в замки;x
EVTDESC_HFP_16006_book;— М[Root.GetOyaOy] [Root.GetLordLady], я кое-что нашёл в Вашей [inherited_artifact.GetArtifactStoragePREP], — сказал писец.\n— Старую книгу, полагаю... [previous_owner.GetMyRootDeadRelationOrNone][previous_owner.GetTitledFirstName] хранил[previous_owner.GetEndA] её там.\n— Вы правы, [Root.PrimaryTitle.GetFOA]. Вам стоит взглянуть на неё, выглядит потрёпанной. — Он проводил меня в [inherited_artifact.GetArtifactStorageACC].\n— Рекомендую восстановить этот... ценный экземпляр, — сказал он, посмотрев на меня с надеждой.;x
